# morbus weapon/ammo placement overrides - Thank TTT for this lua code
# For map: mor_outpostnorth32_a5_fixed
# Exported by: AP Art History
setting:	replacespawns 1
mor_random_ammo	-1111.270630 -4524.677734 238.389221	0.398 0.002 0.429
mor_random_ammo	-723.567627 -4169.695312 274.934601	1.517 -0.032 -2.107
mor_random_ammo	-728.918823 -4151.591797 274.895050	-0.039 0.000 0.028
mor_random_ammo	-723.271790 -4038.621338 274.964142	1.037 -0.025 -1.469
mor_random_ammo	-736.682068 -4033.081543 274.936462	-0.081 0.000 -0.046
mor_random_ammo	-1084.856323 -3626.966064 238.366608	-0.076 -0.000 0.026
mor_random_ammo	-1062.494873 -3637.491699 238.383957	-0.190 -0.001 0.172
mor_random_ammo	-1055.404785 -3740.515137 260.076050	-0.077 0.000 -0.147
mor_random_ammo	-665.997986 -2634.946045 186.337616	0.046 0.000 -0.025
mor_random_ammo	-671.364075 -2607.510986 186.346802	0.049 0.000 -0.017
mor_random_ammo	-654.843689 -1554.312988 186.486008	1.056 -0.798 1.311
mor_random_ammo	-879.073669 -976.781189 186.327835	0.046 0.000 -0.030
mor_random_ammo	-654.718567 -687.517822 186.460831	-0.447 -0.955 -1.015
mor_random_ammo	-655.230164 -92.730049 186.481735	1.804 -6.060 2.186
mor_random_ammo	-3335.896484 -4887.518066 272.219177	1.548 0.037 1.845
mor_random_ammo	-3318.111816 -4892.616699 272.194702	-0.250 -0.001 0.244
mor_random_ammo	-3320.413818 -4883.377441 272.153351	-0.050 -0.000 -0.020
mor_random_ammo	-3587.718994 -4901.167480 272.286591	-0.433 -0.019 0.524
mor_random_ammo	-3612.776611 -4901.362305 272.278687	-0.666 -0.022 0.803
mor_random_ammo	-3605.233154 -4885.361328 272.272522	-0.889 -0.025 1.075
mor_random_ammo	-3147.349365 -4618.805176 238.494858	-0.994 0.515 -1.390
mor_random_ammo	-3157.250000 -4624.334473 238.473831	1.591 -0.042 2.040
mor_random_ammo	-2661.680176 -4624.466309 48.666061	-0.031 -34.212 89.463
mor_random_ammo	-2551.046875 -4622.161133 48.766357	-0.340 51.429 90.840
mor_random_ammo	-3883.593262 -1358.118408 86.632385	-0.044 -0.866 -0.346
mor_random_ammo	-3865.002197 -1378.328003 86.585609	0.090 0.000 0.054
mor_random_ammo	-3851.313965 -1379.512817 86.546745	0.040 0.000 -0.027
mor_random_ammo	-3932.792236 -862.552551 46.429634	1.279 0.031 1.535
mor_random_ammo	-3893.261230 -852.367737 46.374481	0.119 0.000 0.082
mor_random_ammo	-3985.003906 -649.748840 46.337612	0.046 0.000 -0.025
mor_random_ammo	-3965.459717 -653.214294 46.332794	0.046 0.000 -0.028
mor_random_ammo	-3959.375244 -673.280640 46.339962	0.047 0.000 -0.023
mor_random_ammo	-5020.364746 -571.391418 46.370972	0.097 0.000 0.054
mor_random_ammo	-5016.765625 -555.017395 46.325283	0.046 0.000 -0.031
mor_random_ammo	-5001.327148 -564.792358 46.436455	1.218 0.030 1.471
mor_random_ammo	-4242.083496 -1079.479492 80.431129	0.882 0.028 1.074
mor_random_ammo	-4239.321777 -1066.317505 80.421143	1.053 0.029 1.286
mor_random_ammo	-4220.344727 -1076.715454 80.409409	1.378 0.036 1.682
mor_random_ammo	-4221.421387 -1069.638428 80.368767	1.424 0.024 1.685
mor_random_ammo	-4025.605713 -1013.057739 46.372742	0.108 0.000 0.068
mor_random_ammo	-4032.021240 -1007.141541 46.425854	1.439 0.033 1.738
mor_random_ammo	-4040.283447 -1018.337463 46.367302	0.081 0.000 0.033
mor_random_ammo	-4274.603027 -3128.786865 89.312843	7.337 -0.881 3.434
mor_random_ammo	-3710.320557 -3872.905029 46.438503	-0.867 -0.001 0.097
mor_random_ammo	-3963.975586 -4380.418457 47.094593	-11.689 0.829 0.087
mor_random_ammo	-3948.420898 -5395.677734 47.518314	1.905 -0.975 -7.436
mor_random_ammo	-3214.974609 -6155.017090 46.403961	0.217 -0.058 0.359
mor_random_ammo	-2618.594971 -6723.337402 49.655075	-2.107 0.144 0.375
mor_random_ammo	-2908.553223 -6766.543945 34.039749	0.074 -0.037 -5.835
mor_random_ammo	-2581.221924 -4817.240723 240.614548	-0.854 -0.572 7.288
mor_random_ammo	-2524.724365 -3999.724609 50.351311	1.923 0.654 2.807
mor_random_ammo	-1520.876221 -3524.430664 45.320007	0.113 0.000 0.078
mor_random_ammo	-1271.528320 -2128.061035 45.877865	3.526 0.073 0.117
mor_random_ammo	-1348.022217 -1405.899414 49.186451	2.704 0.059 4.717
mor_random_ammo	-1386.488647 -789.442810 114.686836	-2.587 3.784 109.844
mor_random_ammo	-1513.943726 -509.376038 191.699051	0.174 -0.036 -1.487
mor_random_ammo	-1425.878540 -74.826721 97.603088	2.010 0.101 -2.962
mor_random_ammo	-838.134949 -225.374557 46.356304	-0.056 -0.000 -0.004
weapon_mor_r22	-172.146255 -5225.710449 47.548557	-1.332 -0.620 86.760
weapon_mor_r22	-3505.238770 -5032.839844 91.536530	-1.136 -0.147 87.221
weapon_mor_vek	1369.249268 -4744.989258 187.117996	-0.027 -2.660 89.497
weapon_mor_uzi	-3526.605957 -4933.461426 92.037560	0.000 0.000 0.000
weapon_mor_lz400	-977.296753 -1895.658325 80.315666	-2.265 -18.321 85.747
weapon_mor_lz400	-1656.123169 -7814.047852 46.474426	-2.454 -18.781 85.802
weapon_mor_lz400	-2407.772949 -4808.079102 272.346558	-2.108 -18.820 85.701
item_ammo_smg1_mor	-167.470200 -5244.934570 46.434517	-0.215 0.089 -0.085
item_ammo_smg1_mor	-180.023651 -5248.367188 46.445770	-0.271 0.012 -0.096
item_ammo_smg1_mor	-174.736664 -5244.464844 60.212208	0.243 0.366 -0.370
item_ammo_smg1_mor	552.470337 -4678.000488 46.536568	0.139 0.076 -0.090
item_ammo_smg1_mor	549.352905 -4706.318848 46.505680	-0.180 -0.021 0.102
item_ammo_smg1_mor	548.395264 -4693.367188 60.329391	-0.065 1.981 0.215
item_ammo_smg1_mor	1324.053711 -4733.750488 186.485779	-0.281 -0.342 -0.116
item_ammo_smg1_mor	1322.829468 -4753.453125 186.494232	-0.076 0.212 -0.075
item_ammo_smg1_mor	1323.742798 -4745.919434 200.237381	-0.183 0.103 0.100
item_ammo_smg1_mor	-3532.427734 -5018.928711 90.528908	-0.182 0.016 -0.159
item_ammo_smg1_mor	-3511.582520 -5014.924316 90.428566	0.661 -0.003 0.432
weapon_mor_zeus	2460.136719 -4654.225586 189.483109	80.028 -78.952 -67.359
weapon_mor_p229	-225.018066 -2919.330078 321.903137	36.514 2.902 -1.268
weapon_mor_p229	-437.855713 -4379.816406 -0.593965	36.014 1.390 0.093
weapon_mor_p229	-2071.990967 -7487.122070 47.417191	-0.161 -33.622 -90.355
weapon_frag	970.341980 -4869.529785 188.000000	0.000 0.000 0.000
weapon_frag	1109.071411 -4872.703613 206.076324	0.000 2.584 0.000
weapon_frag	-788.104004 -1253.579956 188.000000	0.000 0.000 0.000
weapon_frag	-818.079651 -2284.829346 49.606312	0.505 0.132 -0.129
weapon_frag	-804.244751 -2257.806396 49.509541	1.667 0.133 -0.426
weapon_frag	1824.089600 -4646.661133 363.431458	0.454 -0.916 0.788
weapon_frag	-1556.089111 -7389.844727 58.507114	1.895 0.291 1.576
weapon_frag	-3632.545898 -5090.742676 93.539398	1.451 0.222 1.259
weapon_frag	-3522.813232 -5075.826660 93.529953	1.739 0.234 -0.728
weapon_frag	2058.697021 -3082.997803 852.756287	20.403 -5.802 -44.263
weapon_frag	2163.694092 -3083.373779 852.779907	20.579 4.023 -46.371
weapon_frag	2276.800049 -3080.220703 834.054138	13.496 108.682 88.558
weapon_frag	2219.321533 -3081.660156 834.138611	13.931 122.312 89.819
weapon_frag	-720.122559 -2728.089600 227.939819	-38.068 -47.922 -93.720
weapon_frag	-727.439209 -2729.159180 228.131271	14.711 -62.310 -96.022
weapon_frag	-1067.455811 -3871.488525 276.813019	9.643 -97.460 93.021
weapon_frag	-701.679626 -4599.621094 240.160431	14.620 -26.152 -90.540
weapon_frag	-781.334351 -4601.276855 240.040482	-37.905 -52.562 -89.479
weapon_frag	-791.610413 -4376.456055 48.173214	-36.931 -48.758 -91.850
weapon_frag	-777.200073 -4374.450684 48.174793	-36.955 -48.732 -91.888
weapon_frag	-759.379639 -3729.825195 48.755192	17.247 103.011 -104.305
weapon_frag	-778.648865 -3708.434326 48.192932	-37.232 -48.433 -92.334
weapon_frag	-771.934937 -1970.596069 48.044685	-38.749 -96.791 -89.795
weapon_frag	-772.377014 -1978.907959 48.377209	11.068 -4.487 -95.753
weapon_frag	-297.206665 -2679.618408 354.615265	38.198 -31.882 -94.557
weapon_frag	-297.268768 -2684.411865 354.775208	41.524 -47.750 -98.302
weapon_frag	-582.285278 -70.650276 52.099220	14.542 -130.220 -104.731
weapon_frag	-619.454529 -84.358864 63.993366	-34.799 76.986 130.687
weapon_frag	-3796.672607 -1379.453613 88.401772	-37.423 -48.665 -92.646
weapon_frag	-3803.462158 -1388.109619 88.820015	17.755 -62.140 -100.185
weapon_frag	-1384.755737 -7651.135742 57.099785	15.603 -25.889 -89.337
weapon_frag	-1424.001709 -7515.766113 57.183769	14.573 -26.217 -90.931
weapon_frag	-1507.841064 -7392.911621 57.078587	15.923 -25.806 -88.924
weapon_frag	-1650.872925 -7388.888672 57.110271	15.534 -25.939 -89.523
weapon_frag	-1662.451050 -7772.910645 57.122421	15.326 -25.982 -89.766
weapon_frag	-2367.336670 -4045.869385 47.512562	-37.563 47.319 89.273
weapon_frag	-3994.539062 -3718.584961 47.544174	12.396 -35.476 -91.101
weapon_frag	-4424.792480 -2462.808594 131.330795	9.799 42.640 -98.344
weapon_frag	-4771.673340 -1169.633545 48.103142	15.580 -25.566 -89.443
weapon_frag	-4770.162109 -1173.306152 48.199905	-24.110 -47.076 -89.831
weapon_frag	-727.959106 -4961.814453 290.166412	-36.827 -61.716 -91.684
weapon_frag	-887.029602 -5173.089355 290.171082	-36.899 -55.687 -91.798
weapon_frag	-3570.257568 -4894.646973 273.965729	-36.758 -53.456 -91.574
mor_random_weapon	-1126.117188 -5601.621582 47.195576	1.925 4.924 -92.483
mor_random_weapon	-674.195007 -4712.973145 47.682182	-1.274 -4.912 83.637
mor_random_weapon	-1129.341431 -3703.159912 47.170238	1.731 6.623 -92.378
mor_random_weapon	-769.140503 -3413.462891 80.976402	2.172 0.968 -91.965
mor_random_weapon	2246.863037 -2684.219238 439.720062	-8.558 5.449 -97.255
mor_random_weapon	2194.528076 -2819.629395 430.642639	-11.534 6.426 65.506
mor_random_weapon	1177.617676 -2522.377930 444.783875	15.681 9.522 -90.882
mor_random_weapon	1281.469971 -2999.775635 449.214600	1.711 4.703 -92.974
mor_random_weapon	1217.185425 -2398.548096 831.751770	17.978 -17.224 84.031
mor_random_weapon	1318.726685 -2654.247070 818.789734	12.082 5.599 -98.600
mor_random_weapon	1503.415894 -2958.531006 831.856689	1.500 6.043 -95.897
mor_random_weapon	2314.181152 -4762.526855 187.221786	1.629 4.763 -93.160
mor_random_weapon	2449.395996 -4874.618652 187.196091	1.919 4.783 -92.496
mor_random_weapon	-651.565125 -4665.220215 239.233490	1.497 4.753 -93.463
mor_random_weapon	-642.267700 -5208.055176 239.199142	1.885 4.780 -92.575
mor_random_weapon	-1072.767212 -5246.129883 239.219284	1.658 4.765 -93.095
mor_random_weapon	-1112.586670 -4055.560547 259.626617	1.408 -7.114 -94.618
mor_random_weapon	-1128.561157 -2481.986572 226.851654	2.294 3.542 -91.776
mor_random_weapon	-741.070496 -2714.622070 227.357178	-0.912 -4.118 83.183
mor_random_weapon	-849.426025 -2178.122070 187.195297	1.928 4.784 -92.476
mor_random_weapon	-668.972900 -1281.592285 187.173965	2.168 2.565 -91.926
mor_random_weapon	-883.329041 -644.049866 187.132187	1.929 3.721 -91.661
mor_random_weapon	-700.455627 -94.895340 187.218842	1.663 4.765 -93.084
mor_random_weapon	-558.009705 -396.073242 75.342911	9.053 7.985 -97.688
mor_random_weapon	-3278.476562 -4893.083496 273.040161	1.465 3.443 -93.536
mor_random_weapon	-3554.316406 -4885.608887 273.047638	1.380 3.378 -93.731
mor_random_weapon	-3692.269531 -5049.714844 94.501312	2.170 4.552 -91.946
mor_random_weapon	-3692.058838 -4975.858398 87.510666	2.227 6.829 -91.262
mor_random_weapon	-3842.903564 -1362.481812 87.420540	1.602 6.152 -93.223
mor_random_weapon	-3794.419189 -781.052979 47.210835	1.753 4.772 -92.877
mor_random_weapon	-3920.479004 -836.707397 47.213024	1.728 4.770 -92.933
mor_random_weapon	-5007.343750 -607.417664 47.201958	1.853 8.449 -92.647
mor_random_weapon	-4237.325684 -1096.831543 81.209023	1.311 3.240 -93.998
mor_random_weapon	-4149.475098 -910.732483 86.751228	1.810 2.879 -92.747
mor_random_weapon	-4415.669922 -1961.969360 85.097664	-1.258 6.851 -90.449
mor_random_weapon	-1323.768311 -2522.612061 48.716579	2.074 1.423 -93.201
item_ammo_buckshot_mor	-1009.470459 -2939.690674 80.221733	-0.840 -0.009 0.714
item_ammo_buckshot_mor	-991.542603 -2939.053955 80.186325	-0.197 0.001 0.224
item_ammo_buckshot_mor	-300.304932 -1061.425171 88.551987	-6.462 0.051 -0.238
item_ammo_buckshot_mor	-282.621979 -1059.915039 90.421654	-6.694 0.160 -0.143
item_ammo_buckshot_mor	2140.060791 -4657.275391 326.419006	-0.736 -0.006 0.654
item_ammo_buckshot_mor	2118.990479 -4664.785645 326.347321	0.720 0.003 -0.574
item_ammo_buckshot_mor	-1870.105347 -7375.395996 55.370037	0.775 0.008 -0.535
item_ammo_buckshot_mor	-1856.902832 -7359.141602 55.369358	0.778 0.008 -0.542
item_ammo_buckshot_mor	-1848.397949 -7371.777832 55.373760	0.754 -0.022 -0.524
item_ammo_buckshot_mor	-4516.238281 -1183.205078 46.371864	0.765 -0.120 -0.530
item_ammo_buckshot_mor	-4482.962891 -1179.537109 46.385029	-0.987 -0.010 0.884
weapon_vitamins	868.526672 -4992.760254 191.456772	0.587 0.020 -0.047
weapon_vitamins	843.465942 -4992.932129 191.477966	0.421 0.017 -0.820
weapon_vitamins	-178.772659 -2662.866943 357.882660	0.496 -0.021 -0.869
weapon_vitamins	-752.964050 -4861.740723 293.484589	0.397 0.018 -0.773
weapon_vitamins	-973.535217 -5157.271973 293.445618	0.547 0.009 -1.061
weapon_vitamins	-1049.541260 -3187.360107 85.290855	1.379 0.011 -0.401
weapon_vitamins	-1118.348022 -3355.262695 85.331917	0.407 -0.014 0.698
weapon_vitamins	-969.097473 -1916.442383 85.298332	1.278 -0.015 0.372
weapon_vitamins	1803.430176 -2584.859863 146.031036	13.732 -3.815 -26.794
weapon_vitamins	1859.885864 -2624.123779 148.159454	2.775 -0.088 -2.060
weapon_vitamins	-1320.204102 -2960.470703 52.539608	-1.720 0.396 0.012
weapon_mor_beretta	-614.318604 -5371.148926 47.539253	87.184 -12.230 -42.223
weapon_mor_beretta	-1826.773193 -7622.951660 47.551567	86.878 -0.423 -33.773
weapon_mor_beretta	-2136.930176 -7656.705078 47.518616	88.427 -58.033 -89.203
weapon_mor_beretta	-3646.422363 -5078.666504 91.543449	86.806 -5.885 -37.850
weapon_mor_gr4	-1134.802856 -2119.644287 80.628685	-0.563 0.529 87.814
weapon_mor_gr4	1830.894165 -4732.058105 186.820145	-0.501 3.417 87.544
weapon_mor_gr4	-1429.533569 -7815.695801 46.812130	-0.457 4.595 87.284
info_alien_spawn	3437.318604 -7006.957031 0.552548	-1.740 0.117 -0.728
info_alien_spawn	3418.473633 -7104.986328 1.220300	-1.743 -0.119 -0.721
info_alien_spawn	3532.698730 -7110.253906 4.760031	-1.746 -0.321 -0.715
info_alien_spawn	3580.504150 -7023.966797 5.121454	-1.749 -0.584 -0.707
info_alien_spawn	3657.766846 -7127.610840 8.782463	-1.749 -0.598 -0.707
info_alien_spawn	3681.218750 -7049.570312 8.507783	-1.746 -0.388 -0.713
info_alien_spawn	3524.342529 -6860.061035 1.188975	-0.692 0.301 -1.769
info_alien_spawn	3620.980225 -6896.024414 3.480298	-0.687 0.474 -1.771
info_alien_spawn	3736.400879 -6927.013672 5.848234	-0.686 0.480 -1.771
info_alien_spawn	3787.520508 -6820.447754 3.189380	-0.681 0.659 -1.773
info_alien_spawn	3696.207520 -6775.315430 0.680622	-0.681 0.669 -1.773
info_alien_spawn	3597.284668 -6731.081543 -1.893606	-0.703 -0.048 -1.765
info_alien_spawn	3494.888428 -6687.970215 -8.037774	-1.872 0.239 -4.652
info_alien_spawn	3425.584717 -6786.371582 -3.128291	-4.605 0.333 -1.945
info_alien_spawn	3358.564453 -6904.068359 -4.584122	-4.702 -2.813 -1.689
info_alien_spawn	3294.047607 -7018.299316 -5.953196	-4.699 -2.734 -1.696
info_alien_spawn	3255.071533 -7168.041992 -4.037318	-4.619 -2.027 -1.793
info_alien_spawn	3379.165039 -7223.412109 0.921996	-1.759 0.159 0.732
info_alien_spawn	3485.010986 -7251.793457 3.755594	-1.821 0.161 0.732
info_alien_spawn	3603.436035 -7258.899902 7.229981	-1.913 -1.354 0.777
player_start	-2062.250977 -4048.931641 46.709991	0.354 0.055 0.697
player_start	-1649.788574 -3723.536133 48.268242	1.624 -0.064 -0.056
player_start	-1361.275879 -3161.029297 49.366611	-0.615 -0.176 0.197
player_start	-1314.806519 -2473.121094 51.761505	-2.883 0.248 -2.102
player_start	-1273.390991 -1902.811646 48.697445	0.215 0.059 0.033
player_start	-1285.516602 -1222.492554 57.754196	0.349 -2.011 4.581
player_start	-853.000305 -172.207748 48.477074	0.017 0.000 -0.017
player_start	-709.726013 -690.391113 48.506233	0.030 0.000 -0.030
player_start	-704.031555 -1300.773560 48.523125	0.022 0.000 -0.022
player_start	-705.593506 -2065.434082 48.549957	0.015 0.000 -0.015
player_start	-695.463074 -3504.285889 48.466953	0.042 0.000 -0.042
player_start	-691.037231 -4568.331055 48.497089	0.036 0.000 -0.036
player_start	-898.176025 -4954.064453 240.445221	0.018 0.000 -0.018
player_start	-1072.192505 -4843.868164 240.474609	0.012 0.000 -0.012
player_start	-948.916138 -4790.717285 240.475021	0.017 0.000 -0.017
player_start	-1027.242310 -4237.608398 240.536591	0.007 0.000 -0.007
player_start	-901.636353 -3981.840820 240.497284	0.014 0.000 -0.014
player_start	-1320.343506 -4894.467285 240.518417	-0.023 -0.191 0.019
player_start	-1526.869873 -4889.371094 241.526230	0.000 -0.003 -2.950
player_start	-1745.185669 -4853.771973 240.963745	0.000 -0.132 1.159
player_start	-1939.458984 -4888.341797 240.796829	-0.113 0.142 0.768
player_start	-2295.175537 -4855.786621 240.491882	0.010 0.000 -0.010
player_start	-2878.558105 -4900.191895 240.553162	-0.003 -0.074 0.152
player_start	-2725.306152 -4908.887695 240.572342	-0.002 0.338 0.090
player_start	-3273.965820 -4795.074707 240.552277	0.006 0.000 -0.006
player_start	-3576.854980 -4828.914551 240.535553	0.009 0.000 -0.009
player_start	-3403.758301 -4778.214355 48.482002	0.037 0.000 -0.037
player_start	-3184.480713 -4796.284668 48.521259	0.027 0.000 -0.027
player_start	-2679.953125 -4742.487793 48.527912	0.022 0.000 -0.022
player_start	-2102.888184 -4658.897461 48.437756	0.017 0.000 -0.017
player_start	-1048.718384 -4664.254883 48.539181	0.021 0.000 -0.021
player_start	-1081.961792 -5499.896973 48.507500	0.029 0.000 -0.029
player_start	-613.667908 -5535.432617 48.470589	0.035 -0.000 -0.035
player_start	-172.841110 -5039.853516 48.461197	0.045 0.000 -0.045
player_start	1377.011108 -5038.281250 48.468792	0.036 0.000 -0.036
player_start	254.178833 -7248.180664 48.552860	0.016 0.000 -0.016
player_start	-81.203186 -7234.812500 48.492599	0.030 0.000 -0.030
player_start	-433.492676 -7241.461914 48.496254	0.034 0.000 -0.034
player_start	-911.875244 -7241.441895 48.480904	0.034 0.000 -0.034
player_start	-1463.532715 -7248.476074 48.482826	0.042 0.000 -0.042
item_ammo_battery_mor	-528.232483 -5562.560059 52.072582	0.018 -0.086 0.234
item_ammo_battery_mor	-541.948669 -5577.325195 52.140709	0.009 -0.088 0.117
item_ammo_battery_mor	676.655518 -4755.140137 192.057358	-0.008 -0.073 0.228
item_ammo_battery_mor	673.758057 -4749.204590 192.035324	-0.009 -0.070 0.261
item_ammo_battery_mor	-2401.943604 -4749.068848 277.930267	0.013 0.052 0.109
item_ammo_battery_mor	-2389.841797 -4749.147461 277.904572	0.017 -0.052 -0.143
item_ammo_battery_mor	-3570.380615 -4633.525879 52.045536	0.022 -0.080 0.280
item_ammo_battery_mor	-3581.507324 -4649.841309 52.061905	0.020 -0.085 0.252
item_ammo_battery_mor	1834.017090 -4987.475098 192.115738	-0.008 -0.087 0.184
item_ammo_battery_mor	1835.516113 -4973.677246 192.093872	-0.010 -0.085 0.227
item_ammo_revolver_mor	-1132.422241 -4403.635254 86.880493	-0.115 0.784 0.042
item_ammo_revolver_mor	-1123.381714 -4403.550293 86.870163	-0.346 -0.006 -0.227
item_ammo_revolver_mor	-1113.338989 -4403.602051 86.879395	-0.825 -0.025 -0.537
item_ammo_revolver_mor	-1136.728760 -2495.817627 80.292458	0.009 0.020 -0.002
item_ammo_revolver_mor	-1119.437256 -2496.356201 80.289101	-0.012 -0.020 -0.003
item_ammo_revolver_mor	-1133.620361 -2458.505127 80.210945	0.080 0.020 -0.019
item_ammo_revolver_mor	-1120.630737 -2460.223633 80.170845	-0.115 -0.020 -0.029
item_ammo_revolver_mor	-1098.828979 -2110.581055 46.491524	1.437 -0.266 0.419
item_ammo_revolver_mor	-1099.121338 -2146.022949 46.483212	0.205 1.502 0.034
item_ammo_revolver_mor	-1108.439087 -2083.048096 46.419701	1.110 -0.799 0.293
item_ammo_revolver_mor	-1102.396973 -2084.277832 46.442219	0.215 -0.797 -0.298
item_ammo_revolver_mor	-919.753540 -1897.447510 46.349876	-0.130 -0.019 -0.039
item_ammo_revolver_mor	-906.240295 -1893.461182 46.380062	-0.104 -0.020 -0.031
item_ammo_revolver_mor	-890.708862 -1896.419678 46.364815	-0.117 -0.019 -0.035
item_ammo_revolver_mor	-867.020081 -1896.022095 46.423306	-0.066 -0.020 -0.020
item_ammo_revolver_mor	-737.071045 -381.174255 46.347610	-0.132 -0.019 -0.040
item_ammo_revolver_mor	-724.619751 -380.118164 46.352108	-0.128 -0.019 -0.039
item_ammo_revolver_mor	-711.908081 -373.500031 46.349876	-0.130 -0.019 -0.039
item_ammo_revolver_mor	-1132.154419 -203.790482 47.138248	-0.292 0.090 4.961
item_ammo_revolver_mor	-1117.674438 -206.008881 47.062912	-0.420 -0.126 4.089
item_ammo_revolver_mor	-1102.406982 -206.509781 46.387020	-0.098 -0.020 -0.030
item_ammo_revolver_mor	-28.943930 -39.597572 85.954666	-78.373 -167.814 168.263
item_ammo_revolver_mor	-38.504475 -57.772583 82.650948	-76.412 -160.841 158.211
item_ammo_revolver_mor	1.165700 -47.215454 88.165184	-6.787 0.196 2.349
item_ammo_revolver_mor	-22.330429 -57.284027 89.534142	-59.295 -116.522 116.857
item_ammo_revolver_mor	95.214005 -932.620728 74.522133	1.176 -0.072 -2.892
item_ammo_revolver_mor	108.736565 -930.251404 74.513863	-0.317 -0.084 -3.210
item_ammo_revolver_mor	83.884865 -941.807312 74.847977	1.583 -0.134 -2.468
item_ammo_revolver_mor	63.338562 -934.628662 74.833191	0.325 -0.126 -1.744
