# morbus weapon/ammo placement overrides - Thank TTT for this lua code
# For map: mor_facility_cv1
# Exported by: Demonkush
setting:	replacespawns 0
mor_random_ammo	4061.527100 2274.211426 -1279.570801	1.456 0.034 1.768
mor_random_ammo	3147.792236 2086.754639 -1279.657715	0.048 0.000 -0.022
mor_random_ammo	4307.541992 -218.674149 -1255.630859	0.091 -0.000 -0.044
mor_random_ammo	4315.648926 -166.783386 -1255.634521	0.077 0.000 0.026
mor_random_ammo	4327.946289 -146.135086 -1255.618896	0.188 0.001 0.169
mor_random_ammo	4300.396973 -182.746124 -1255.679810	0.047 0.000 -0.034
mor_random_ammo	4310.746582 -127.446846 -1255.625488	0.123 0.000 0.086
mor_random_ammo	4314.142090 -75.676613 -1255.563232	1.291 0.032 1.567
mor_random_ammo	4297.373047 -148.517517 -1255.672119	0.047 -0.000 0.031
mor_random_ammo	3546.510254 23.549467 -1255.551758	1.013 -0.027 -1.230
mor_random_ammo	3575.125000 65.599007 -1255.672119	0.047 0.000 -0.031
mor_random_ammo	3541.550537 71.910851 -1255.634521	0.078 0.000 0.027
mor_random_ammo	3544.544189 188.164536 -1255.672119	0.047 -0.000 0.031
mor_random_ammo	3555.697021 241.640152 -1255.644531	0.057 0.000 -0.004
mor_random_ammo	3543.836182 298.121063 -1255.559326	1.179 -0.030 -1.431
mor_random_ammo	3544.150391 433.439301 -1255.648804	0.053 0.000 -0.011
mor_random_ammo	3564.494873 457.769531 -1255.648804	0.053 0.000 -0.011
mor_random_ammo	3548.902832 679.613037 -1255.562988	1.221 0.030 1.476
mor_random_ammo	3575.194336 642.929260 -1255.660034	0.047 0.000 -0.023
mor_random_ammo	3547.463867 612.003967 -1255.662354	0.047 0.000 -0.025
mor_random_ammo	3778.736084 768.785828 -1231.546387	0.898 -0.025 -1.090
mor_random_ammo	3760.782959 791.796387 -1231.650146	-0.051 -0.000 -0.014
mor_random_ammo	1632.865356 -2076.946777 -1279.622314	0.152 -0.001 -0.124
mor_random_ammo	1835.391235 61.654900 -1279.614136	-0.219 -0.001 0.207
mor_random_ammo	1854.883545 43.113285 -1279.609863	0.480 0.003 0.528
mor_random_ammo	1719.822632 -611.229126 -1279.606445	0.831 0.009 0.957
mor_random_ammo	1714.148560 -592.445679 -1279.563354	1.291 0.032 1.567
mor_random_ammo	1206.398315 -237.845688 -1279.548462	-1.531 -0.036 1.863
mor_random_ammo	1215.353394 -224.074371 -1279.612305	-0.244 -0.001 0.239
mor_random_ammo	776.729919 -1013.089661 -1279.590820	-0.958 -0.011 1.111
mor_random_ammo	618.364014 -2016.177124 -1279.610840	0.408 0.003 0.441
mor_random_ammo	589.929077 -2018.465210 -1279.652466	-0.050 -0.000 -0.017
mor_random_ammo	-121.918633 -1452.909790 -1279.606323	-0.371 -0.002 0.395
mor_random_ammo	-103.025963 -1454.195435 -1279.610352	-0.280 -0.001 0.283
mor_random_ammo	-333.393524 -1872.975464 -1231.640381	0.063 -0.000 -0.006
mor_random_ammo	1481.439941 -3229.971680 -1279.638550	0.066 0.000 0.011
mor_random_ammo	1426.486206 -3226.202637 -1279.642578	0.060 0.000 0.001
mor_random_ammo	4059.722656 -3034.459717 -1279.636597	0.071 0.000 0.018
mor_random_ammo	4067.029785 -3059.752686 -1279.620605	0.168 0.001 0.144
mor_random_ammo	4056.426758 -389.482788 -1279.632690	0.083 0.000 0.035
mor_random_ammo	4054.821289 -421.756836 -1279.667236	0.047 0.000 -0.028
mor_random_ammo	-530.926575 -3038.237305 -383.536865	-0.009 -2.613 -0.821
mor_random_ammo	-388.739868 -3038.970459 -383.605225	1.261 0.019 1.481
mor_random_ammo	-423.986359 -3248.382568 -815.622192	0.147 0.001 0.118
mor_random_ammo	-494.767181 -3243.058594 -815.660034	0.047 -0.000 0.023
mor_random_ammo	-174.529633 -3112.769287 -255.606354	1.422 -0.024 -1.677
mor_random_ammo	-178.778290 -3164.491455 -255.589523	-1.060 0.014 -1.237
mor_random_ammo	-524.141663 -2264.142822 -254.623810	0.135 0.000 0.103
mor_random_ammo	-500.183136 -2260.754150 -254.677246	0.047 0.000 -0.033
mor_random_ammo	-1435.080811 -2053.760254 -255.655472	0.047 0.000 -0.019
mor_random_ammo	-1420.685425 -2036.317139 -255.622162	0.142 0.001 0.113
mor_random_ammo	-1605.787476 -2278.430420 -255.642532	0.057 0.000 -0.000
mor_random_ammo	-1605.497803 -2256.119385 -255.672211	0.045 0.000 -0.030
item_ammo_smg1_mor	1250.104980 3159.893555 -1247.562866	1.087 0.001 0.716
item_ammo_smg1_mor	1234.239136 3161.579834 -1247.582031	0.378 -0.005 0.242
item_ammo_smg1_mor	1208.228271 3162.422607 -1247.478271	-0.238 0.015 -0.203
item_ammo_smg1_mor	1190.442993 3161.748535 -1247.523193	0.553 -0.014 0.242
item_ammo_smg1_mor	526.550842 3369.234131 -1247.516235	-0.792 0.003 -0.638
item_ammo_smg1_mor	555.774231 3367.322021 -1247.453491	-0.001 0.545 -0.003
item_ammo_smg1_mor	113.774368 2869.448730 -1327.480957	-0.250 0.014 -0.211
item_ammo_smg1_mor	94.941307 2867.505371 -1327.473267	-0.204 0.016 -0.171
item_ammo_smg1_mor	360.890991 910.510803 -1279.475708	-0.219 0.015 -0.184
item_ammo_smg1_mor	381.509644 911.237000 -1279.516602	-0.791 0.003 -0.637
item_ammo_smg1_mor	-596.073792 2025.522705 -223.499161	-0.812 0.011 -0.603
item_ammo_smg1_mor	-617.054565 2031.734741 -223.608322	0.109 -0.005 0.061
item_ammo_smg1_mor	1248.643555 1112.894287 -223.521927	0.545 -0.083 0.239
item_ammo_smg1_mor	-937.715393 -2598.460938 -255.455429	0.019 -0.489 -0.116
item_ammo_smg1_mor	-957.735291 -2596.622559 -255.495560	0.662 -0.011 -0.501
item_ammo_smg1_mor	1378.979614 2097.215088 -1279.458618	-0.116 0.018 -0.101
item_ammo_smg1_mor	1360.269165 2097.951904 -1279.525024	-0.565 0.014 0.256
item_ammo_smg1_mor	2787.822021 2917.446045 -1535.582031	0.376 -0.005 0.241
item_ammo_smg1_mor	2770.381104 2923.544678 -1535.490845	-0.387 0.011 -0.318
item_ammo_smg1_mor	2108.382324 4747.598145 -1279.593506	0.212 -0.005 0.130
item_ammo_smg1_mor	2966.800293 3237.303711 -1279.491699	0.428 -0.011 -0.346
item_ammo_smg1_mor	3370.141602 1886.862915 -1255.586426	-0.301 0.005 0.191
item_ammo_smg1_mor	3387.409180 1873.039551 -1255.598267	-0.171 0.005 0.103
item_ammo_smg1_mor	2465.448730 458.580627 -1279.465820	-0.164 0.017 -0.141
item_ammo_smg1_mor	4317.769531 527.634338 -1255.492432	-0.393 0.011 -0.316
item_ammo_smg1_mor	3545.647705 140.873093 -1255.586426	0.302 -0.005 0.191
item_ammo_smg1_mor	3564.801025 141.880127 -1255.588745	0.269 -0.005 0.169
item_ammo_smg1_mor	1449.390137 -286.962769 -1247.516235	-0.792 0.003 -0.639
item_ammo_smg1_mor	1444.757324 -223.711029 -1247.490479	-0.362 -0.010 0.296
item_ammo_smg1_mor	-278.489319 -3097.852295 -1103.492432	-0.477 0.012 -0.379
item_ammo_smg1_mor	-304.386444 -3086.465820 -1103.573486	0.594 -0.003 0.386
mor_random_rifle	1109.522095 3172.061523 -1247.140015	2.045 -6.868 83.765
mor_random_rifle	19.518345 2027.221436 -1327.135132	2.110 -5.691 83.893
mor_random_rifle	387.431061 2149.583984 -1279.136963	2.132 -5.695 83.910
mor_random_rifle	-476.313843 1937.602783 -223.103043	2.177 -5.665 84.435
mor_random_rifle	632.215210 1220.515015 -255.136749	2.131 -5.695 83.909
mor_random_rifle	-117.723618 1496.900635 -255.136444	2.127 -5.695 83.906
mor_random_rifle	-518.607666 1121.301147 -254.139481	2.165 -5.711 83.936
mor_random_rifle	-124.791687 -2257.042480 -255.134735	2.105 -5.690 83.889
mor_random_rifle	-1760.459717 -2065.593994 -255.150024	2.149 -6.171 83.994
mor_random_rifle	1345.128174 2754.816650 -1279.136597	2.128 -5.695 83.907
mor_random_rifle	2468.535156 3246.175293 -1535.135376	2.113 -5.691 83.896
mor_random_rifle	3465.734375 1873.718994 -1255.135010	2.109 -5.690 83.892
mor_random_rifle	3868.760986 322.173645 -1279.138184	2.148 -5.702 83.923
mor_random_rifle	1126.263550 -1953.294312 -1279.137573	2.140 -5.699 83.917
mor_random_rifle	1621.696045 -269.849823 -1247.136597	2.129 -5.695 83.908
mor_random_rifle	3255.144531 -1753.488159 -1279.137451	2.139 -5.697 83.916
info_alien_spawn	828.754578 400.697510 1280.550049	0.031 0.036 0.110
info_alien_spawn	983.753662 243.152405 1280.510254	-0.078 -0.000 0.078
info_alien_spawn	1193.140747 393.295197 1280.524780	0.030 -0.075 0.269
info_alien_spawn	1289.043945 522.793579 1280.535278	-0.237 0.087 -0.032
info_alien_spawn	815.946655 581.497864 1280.522827	-0.067 -0.000 0.067
info_alien_spawn	585.436523 466.995148 1280.547852	-0.045 -0.000 0.045
info_alien_spawn	792.493530 218.696915 1280.532593	-0.059 -0.000 0.058
info_alien_spawn	911.275696 39.870163 1280.573120	-0.024 -0.000 0.023
info_alien_spawn	1017.539001 19.793798 1280.538452	-0.053 -0.000 0.053
info_alien_spawn	1162.871704 10.792883 1280.563721	-0.032 -0.000 0.031
info_alien_spawn	1312.675903 183.150955 1280.503174	-0.084 -0.000 0.084
info_alien_spawn	1265.418335 311.493774 1280.559082	-0.036 -0.000 0.035
info_alien_spawn	1040.649292 476.872681 1280.536621	-0.055 -0.000 0.055
info_alien_spawn	932.685791 348.679474 1280.508911	-0.079 -0.000 0.079
info_alien_spawn	1096.360840 313.941498 1280.528198	-0.062 -0.000 0.062
info_alien_spawn	869.266907 173.116547 1280.528442	-0.062 -0.000 0.062
info_alien_spawn	1055.708862 161.949341 1280.508911	-0.079 -0.000 0.079
info_alien_spawn	867.602234 -129.734467 1280.510010	-0.078 -0.000 0.078
info_alien_spawn	1117.673706 -147.380249 1280.539429	-0.053 -0.000 0.053
info_alien_spawn	1151.386230 153.140884 1280.583374	-0.204 -0.081 -0.151
info_alien_spawn	1173.427124 290.585999 1280.503174	-0.084 -0.000 0.084
info_alien_spawn	993.373169 443.593079 1280.533691	-0.058 -0.000 0.058
info_alien_spawn	881.869812 275.294891 1280.522827	-0.067 -0.000 0.067
info_alien_spawn	775.745728 85.545410 1280.567261	-0.029 -0.000 0.028
info_alien_spawn	942.130127 -93.113739 1280.542114	-0.050 -0.000 0.050
info_alien_spawn	1087.135132 14.642854 1280.561401	-0.034 -0.000 0.033
info_alien_spawn	1199.032104 80.397614 1280.517700	-0.071 -0.000 0.071
info_alien_spawn	1000.900208 361.105286 1280.581787	-0.018 -0.000 0.013
info_alien_spawn	887.334473 489.094727 1280.536621	-0.055 -0.000 0.055
info_alien_spawn	1113.017944 397.791138 1280.528809	0.059 -0.086 0.241
info_alien_spawn	1110.063232 223.387589 1280.549438	-0.044 -0.000 0.044
info_alien_spawn	963.996521 126.754379 1280.514282	-0.075 -0.000 0.075
info_alien_spawn	804.936035 -31.780773 1280.577759	-0.017 -0.000 0.021
info_alien_spawn	1312.649048 409.957336 1280.543823	-0.049 -0.000 0.049
info_alien_spawn	1161.773926 497.860779 1280.510254	-0.078 -0.000 0.078
info_alien_spawn	765.660278 311.408875 1280.554443	-0.040 -0.000 0.039
mor_random_weapon	546.153381 3218.645508 -1246.789063	1.554 4.995 -93.107
mor_random_weapon	538.990784 3236.417480 -1246.755493	1.372 4.089 -93.749
mor_random_weapon	-429.829163 1967.905029 -222.753342	1.348 4.699 -93.805
mor_random_weapon	-594.927002 1945.579102 -222.770493	1.542 4.682 -93.360
mor_random_weapon	-359.085419 -394.699860 -222.786438	1.722 4.703 -92.947
mor_random_weapon	2349.953369 4283.585449 -1534.794678	1.814 4.711 -92.736
mor_random_weapon	3505.503906 1210.185059 -1278.765747	1.487 4.673 -93.485
mor_random_weapon	2879.365967 187.235397 -1278.804688	1.928 4.718 -92.476
mor_random_weapon	3119.649170 1648.341064 -1278.771118	1.548 4.682 -93.345
mor_random_weapon	4299.101563 67.806755 -1254.780029	1.650 5.845 -93.112
mor_random_weapon	4300.711426 20.281292 -1254.786255	1.720 6.904 -92.952
mor_random_weapon	3571.747314 380.510040 -1254.781128	1.663 4.696 -93.084
mor_random_weapon	3556.568848 332.576080 -1254.767456	1.507 4.676 -93.439
mor_random_weapon	1604.417603 -170.551437 -1246.790894	1.773 4.708 -92.832
mor_random_weapon	1470.812378 -167.617172 -1246.764893	1.478 4.671 -93.506
mor_random_weapon	-92.746460 -1494.987549 -1278.776367	1.608 4.691 -93.209
mor_random_weapon	-214.512848 -3139.179443 -254.802078	1.899 4.927 -92.543
mor_random_weapon	-513.378296 -2287.266113 -253.783905	1.694 4.700 -93.012
item_ammo_battery_mor	551.394958 3276.692871 -1241.868042	0.017 -0.096 0.137
item_ammo_battery_mor	-36.548820 2339.722412 -1273.892090	0.022 -0.095 0.180
item_ammo_battery_mor	-86.771103 1939.686279 -1219.584839	-0.012 -0.067 0.273
item_ammo_battery_mor	-70.090202 1942.288574 -1219.488647	-0.005 -0.078 0.128
item_ammo_battery_mor	-223.696625 2010.410034 -249.855331	0.014 -0.096 0.114
item_ammo_battery_mor	1210.469971 1627.211670 -1225.840088	0.007 -0.088 0.084
item_ammo_battery_mor	1239.774902 1627.732666 -1203.876587	0.011 -0.088 0.146
item_ammo_battery_mor	2537.826660 4361.300293 -1289.883301	0.020 -0.096 0.164
item_ammo_battery_mor	2428.502441 3787.797119 -1273.903320	0.024 -0.095 0.200
item_ammo_battery_mor	3549.235840 -34.323921 -1249.923340	0.029 -0.094 0.236
item_ammo_buckshot_mor	530.721130 3318.587402 -1247.540283	0.473 -0.011 0.390
item_ammo_buckshot_mor	545.428894 3319.228760 -1247.603882	1.067 0.001 0.882
item_ammo_buckshot_mor	560.567627 1845.798218 -1183.584473	-0.759 -0.006 0.676
item_ammo_buckshot_mor	629.538818 1170.507324 -1279.535156	-0.394 -0.005 0.315
item_ammo_buckshot_mor	-535.226135 1977.402832 -223.535583	-0.379 -0.006 0.337
item_ammo_buckshot_mor	2827.196777 1891.393188 -1279.548584	-0.482 -0.007 0.427
weapon_mor_beretta	1237.489014 1331.720581 -254.455292	86.688 -4.746 -36.717
weapon_glowstick	4382.249023 1749.251343 -718.743103	0.000 167.446 0.000
weapon_glowstick	1293.550903 3172.087891 -1246.962524	-3.219 11.401 67.579
weapon_glowstick	546.073120 3512.703613 -1247.270020	-2.582 -1.068 44.961
weapon_glowstick	534.881287 3508.940674 -1246.022705	3.077 -2.525 -106.750
weapon_glowstick	1293.147461 3167.808838 -1247.058350	1.822 4.259 -48.392
weapon_glowstick	36.070175 2919.084717 -1326.569214	2.934 2.720 -76.457
weapon_glowstick	29.497389 2432.097656 -1327.496094	-1.385 7.744 14.636
weapon_glowstick	373.856873 1466.221680 -1279.413208	0.088 35.361 -13.703
weapon_glowstick	969.402893 929.576721 -1279.471802	-1.554 -68.847 17.623
weapon_glowstick	-344.573059 1869.627686 -253.984451	-1.930 -4.153 128.954
weapon_glowstick	-343.716003 1864.228394 -255.274689	-2.552 0.668 43.893
weapon_glowstick	-431.289734 1965.149292 -223.256531	0.703 7.072 -25.945
weapon_glowstick	-430.299347 1963.769653 -223.229370	-2.633 0.710 46.951
weapon_glowstick	793.770508 1464.140625 -247.335815	0.342 13.997 -18.444
weapon_glowstick	-848.589539 837.788330 -255.108856	-2.972 1.627 62.832
weapon_glowstick	-297.417969 971.845215 -253.527832	-0.195 -5.585 164.394
weapon_glowstick	-1866.731934 -2108.065186 -185.451675	1.343 -0.364 -165.951
weapon_glowstick	-28.955172 -464.038177 -254.064072	3.072 -3.663 -105.396
weapon_glowstick	1042.569824 1635.234497 -1237.384277	-1.454 7.270 28.569
weapon_glowstick	1193.942261 2798.748047 -1208.083984	3.066 -6.587 -103.634
weapon_glowstick	1228.297485 2793.230713 -1209.077271	1.589 0.145 -43.296
weapon_glowstick	2107.164795 2805.761475 -1533.594971	-0.295 -4.826 162.204
weapon_glowstick	3258.833008 3205.439941 -1278.434937	2.405 127.365 -88.774
weapon_glowstick	3524.722900 1896.338501 -1253.802490	-1.688 1.649 134.567
weapon_glowstick	3542.413574 1884.980835 -1253.513672	-0.226 -17.718 163.463
weapon_glowstick	3569.796387 733.201477 -1254.732178	2.736 -1.791 -71.114
weapon_glowstick	3565.563721 770.286133 -1255.340210	0.350 -0.847 -19.068
weapon_glowstick	3576.342041 771.729309 -1254.392822	2.350 -4.478 -90.195
weapon_glowstick	1242.331665 57.949158 -1277.524536	0.048 -4.451 -179.652
weapon_glowstick	-60.829540 -2169.307129 -1278.465210	1.794 -5.505 -92.402
weapon_glowstick	-62.785480 -2170.158447 -1279.240356	-2.573 -6.385 44.948
weapon_glowstick	-1622.725586 1485.539795 -1037.489624	-0.070 -6.267 167.185
weapon_glowstick	-1622.323730 1483.125610 -1039.271240	-2.488 -4.754 43.133
weapon_glowstick	3245.764160 -1301.674438 -1278.518677	2.790 15.672 -77.897
weapon_glowstick	3260.476318 -1321.170410 -1279.286133	0.772 12.159 -22.888
weapon_glowstick	-240.342010 -3050.275879 -1101.618164	2.508 -1.291 -137.122
weapon_mor_zx9	534.604858 3401.762451 -1242.867432	-2.653 -0.749 0.023
weapon_mor_zx9	1470.002197 3507.033936 -1274.902222	-2.718 -0.943 0.150
weapon_mor_zx9	-83.465675 1788.383545 -250.911102	-2.728 -0.945 0.185
weapon_mor_zx9	-1937.826660 -2266.935059 -250.943054	-2.722 -0.399 0.571
weapon_mor_zx9	3551.636230 550.455627 -1250.935791	-2.756 -0.949 0.281
weapon_mor_zx9	1527.825806 -151.588730 -1242.913330	-2.731 -0.945 0.193
weapon_mor_blaster	540.540833 3261.658691 -1247.087891	2.245 -18.496 -84.725
weapon_mor_blaster	-25.126375 2331.863525 -1279.170532	2.214 -18.386 -83.879
weapon_mor_blaster	-252.978149 2014.839722 -255.168335	2.215 -18.398 -83.900
weapon_mor_blaster	2527.024658 4376.127441 -1295.164185	2.216 -18.398 -83.943
weapon_mor_blaster	3567.955811 -10.093760 -1255.018066	2.803 -13.678 -85.280
weapon_mor_scarm8	533.345581 3309.219482 -1246.763306	0.331 9.248 84.626
weapon_mor_scarm8	543.707336 1859.494629 -1182.790894	0.503 9.282 83.970
weapon_mor_scarm8	619.018555 1150.233032 -1278.793091	0.516 9.316 83.921
weapon_mor_scarm8	-545.259766 1952.204468 -222.766174	0.472 9.412 84.461
weapon_mor_scarm8	2849.687256 1866.605713 -1278.749634	0.349 9.321 84.815
item_ammo_pistol_mor	1010.725342 3167.085449 -1247.627319	0.110 0.020 -0.033
item_ammo_pistol_mor	999.403015 3165.127930 -1247.611328	0.096 0.020 -0.029
item_ammo_pistol_mor	1073.535645 3161.877686 -1247.554565	-0.047 -0.020 -0.014
item_ammo_pistol_mor	1061.866699 3162.295654 -1247.556152	0.048 0.020 -0.014
item_ammo_pistol_mor	1048.679810 3160.959473 -1247.595825	-0.083 -0.020 -0.025
item_ammo_pistol_mor	-216.883636 1944.557861 -1327.556274	-0.048 -0.020 -0.014
item_ammo_pistol_mor	-211.365555 1963.044800 -1327.534424	-0.274 0.264 -0.304
item_ammo_pistol_mor	104.319435 2254.676514 -1327.645752	-0.126 -0.019 -0.038
item_ammo_pistol_mor	83.780388 2253.107910 -1327.613037	-0.098 -0.020 -0.029
item_ammo_pistol_mor	577.354614 1921.930542 -1279.614746	-0.099 -0.020 -0.030
item_ammo_pistol_mor	560.586304 1927.519897 -1279.604858	-0.090 -0.020 -0.027
item_ammo_pistol_mor	525.884705 832.560303 -1231.534668	-0.029 -0.020 -0.009
item_ammo_pistol_mor	1241.797607 1308.394653 -255.639297	-0.121 -0.019 -0.036
item_ammo_pistol_mor	781.117920 1011.111389 -255.677032	-0.154 -0.018 -0.046
item_ammo_pistol_mor	797.834961 1014.788208 -255.564194	-0.055 -0.020 -0.017
item_ammo_pistol_mor	-845.459106 970.683472 -255.593063	-0.080 -0.020 -0.024
item_ammo_pistol_mor	-830.769226 976.751343 -255.575562	-0.065 -0.020 -0.020
item_ammo_pistol_mor	-1584.617798 -2492.853760 -255.625443	-0.109 -0.019 -0.033
item_ammo_pistol_mor	-1600.431396 -2494.391602 -255.619934	-0.104 -0.019 -0.031
item_ammo_pistol_mor	-1590.732666 -2461.054199 -255.637222	-0.119 -0.019 -0.036
item_ammo_pistol_mor	-1605.913086 -2461.314209 -255.604858	-0.091 -0.020 -0.027
item_ammo_pistol_mor	1196.791626 1767.073730 -1241.600220	-0.087 -0.020 -0.026
item_ammo_pistol_mor	2811.911865 3841.952637 -1535.577026	0.546 -2.054 0.126
item_ammo_pistol_mor	2796.097900 3843.039795 -1532.746704	89.923 -173.835 176.546
item_ammo_pistol_mor	2091.822510 2794.660400 -1279.652466	-0.132 -0.019 -0.040
item_ammo_pistol_mor	3559.448242 3223.106201 -1231.619873	-0.104 -0.020 -0.031
item_ammo_pistol_mor	2731.408203 1287.538696 -1279.609741	-0.095 -0.020 -0.029
item_ammo_pistol_mor	2061.586426 781.889404 -1279.600342	-0.086 -0.020 -0.026
item_ammo_pistol_mor	2082.546631 782.316650 -1279.616455	-0.101 -0.020 -0.030
item_ammo_pistol_mor	2352.586670 480.276001 -1279.666748	-0.145 -0.018 -0.044
item_ammo_pistol_mor	4322.209473 624.188049 -1255.631226	-0.114 -0.020 -0.034
item_ammo_pistol_mor	4303.896973 622.676270 -1255.641357	-0.122 -0.019 -0.037
item_ammo_pistol_mor	3562.104980 -991.927551 -1279.647949	-0.128 -0.019 -0.039
item_ammo_pistol_mor	1634.316650 -1778.874878 -1279.544434	-0.038 -0.020 -0.011
item_ammo_pistol_mor	1650.019653 -1775.332642 -1279.587769	-0.076 -0.020 -0.023
item_ammo_pistol_mor	1554.501099 -338.102814 -1247.590332	0.078 0.020 -0.024
item_ammo_pistol_mor	1529.758667 -339.577911 -1247.558716	-0.050 -0.020 -0.015
item_ammo_pistol_mor	1478.166626 -334.117126 -1247.625488	-0.108 -0.020 -0.033
item_ammo_pistol_mor	1606.012207 -332.724548 -1247.601807	0.088 0.020 -0.027
item_ammo_pistol_mor	3553.137451 -1917.000854 -1279.647949	-0.128 -0.019 -0.039
item_ammo_pistol_mor	3554.297852 -1891.183350 -1279.608032	-0.093 -0.020 -0.028
weapon_mor_medkit	1293.121094 3178.704102 -1247.504028	-0.433 1.996 0.060
weapon_mor_medkit	552.712708 3488.689453 -1247.516357	-0.117 -2.139 0.110
weapon_mor_medkit	27.891590 2439.154297 -1327.508911	-0.346 1.393 0.277
weapon_mor_medkit	-392.591797 2001.584229 -223.518143	-0.348 -1.232 -0.128
weapon_mor_medkit	-406.081787 2019.386475 -223.502548	-0.475 -0.287 0.082
weapon_mor_medkit	799.757019 1345.429810 -247.518585	-0.852 -0.264 0.032
weapon_mor_medkit	-849.016663 844.235840 -255.515594	-0.356 -0.944 0.372
weapon_mor_medkit	-1442.634155 -2518.151367 -255.552521	-1.434 2.033 0.093
weapon_mor_medkit	1198.736206 2798.292725 -1231.509155	-0.600 0.580 0.085
weapon_mor_medkit	3223.543945 3230.802979 -1279.509766	-0.645 -0.283 0.059
weapon_mor_medkit	3546.561035 1202.555786 -1279.512573	-0.709 -0.281 0.050
weapon_mor_medkit	2662.844482 673.003418 -1275.521729	-0.861 0.587 0.071
weapon_mor_medkit	4295.705078 479.359283 -1255.519531	-0.875 -0.264 0.028
weapon_mor_medkit	1241.685181 -198.163727 -1231.539185	0.013 -0.851 1.017
weapon_mor_medkit	-2036.261597 812.204834 -1191.545410	-0.350 -1.779 -0.420
mor_random_pistol	1025.044434 3174.516602 -1247.166260	2.215 -18.401 -83.922
mor_random_pistol	1020.787354 3159.793457 -1247.138428	2.226 -18.489 -84.207
