# morbus weapon/ammo placement overrides - Thank TTT for this lua code
# For map: mor_alphastation_b4_re
# Exported by: Demonkush ( ͡° ͜ʖ ͡°)
setting:	replacespawns 1
mor_random_ammo	-1619.774292 -617.037598 64.318207	-0.047 -0.000 -0.035
mor_random_ammo	-1589.559570 -600.429688 64.382133	-0.173 -0.001 0.149
mor_random_ammo	-1555.528687 -973.060425 64.363503	0.072 0.000 0.019
mor_random_ammo	-1715.724609 -988.001282 64.340744	-0.048 -0.000 -0.023
mor_random_ammo	-1705.387573 -959.347290 64.364639	-0.073 -0.000 0.020
mor_random_ammo	-1761.081177 -693.654236 432.391754	-0.325 -0.002 0.338
mor_random_ammo	-1729.965942 -669.741333 432.380890	0.190 -0.001 -0.172
mor_random_ammo	-2310.484375 -2183.731689 64.328598	-0.047 -0.000 -0.031
mor_random_ammo	-2311.968262 -2222.045654 64.404388	-0.732 -0.007 0.837
mor_random_ammo	-1000.890381 -2028.405518 64.325317	0.047 0.000 -0.032
mor_random_ammo	-975.221069 -2022.029785 64.443642	1.082 0.028 1.308
mor_random_ammo	-323.286804 -2006.449829 64.342308	0.048 0.000 -0.021
mor_random_ammo	189.285599 -2391.264648 64.420425	1.590 -0.042 -1.927
mor_random_ammo	586.812866 -2087.457031 64.385925	-0.219 -0.001 0.207
mor_random_ammo	1378.131348 -2260.999756 64.337639	0.047 0.000 -0.025
mor_random_ammo	2467.350098 -1590.679932 64.372765	0.107 0.000 0.067
mor_random_ammo	2477.729248 -2385.510986 -191.632721	0.084 -0.000 -0.035
mor_random_ammo	1948.162231 -2494.831299 -191.630844	0.092 0.000 0.046
mor_random_ammo	1998.286621 -2499.467529 -191.644547	0.057 0.000 -0.004
mor_random_ammo	1626.746704 -2128.867920 -123.630836	0.091 0.000 0.045
mor_random_ammo	2172.722168 -1607.768311 -191.660004	0.047 0.000 -0.023
mor_random_ammo	2143.260986 -1621.520752 -191.672150	0.047 0.000 -0.031
mor_random_ammo	2207.274414 -1210.422974 -175.612061	0.364 0.002 0.387
mor_random_ammo	-1865.760010 381.568176 64.376183	0.136 0.000 0.103
mor_random_ammo	-921.379272 1670.217285 68.344612	0.049 -0.000 0.019
mor_random_ammo	-1385.269043 1877.919312 64.370590	-0.091 -0.000 0.045
mor_random_ammo	148.870255 2472.632080 116.010857	0.051 -0.000 0.011
mor_random_ammo	1829.486328 845.830688 104.367310	0.084 0.000 0.035
mor_random_ammo	1986.081543 631.627625 148.689987	0.055 0.000 -0.001
mor_random_ammo	1988.637695 695.982300 64.385345	0.279 0.001 0.281
mor_random_ammo	1166.979492 307.479858 64.394836	1.449 0.025 1.709
mor_random_ammo	2252.579102 401.416687 64.361542	0.067 0.000 0.012
mor_random_ammo	2261.986084 -595.217896 64.423912	1.492 -0.034 -1.806
mor_random_ammo	2094.646729 -1394.059326 64.365425	0.077 0.000 0.026
mor_random_ammo	1911.139404 -2362.103760 136.337524	0.297 -0.075 0.017
mor_random_ammo	1581.834717 -2030.352295 64.337631	0.047 0.000 -0.025
mor_random_ammo	398.075623 -2259.816162 64.370605	-0.092 -0.000 0.046
mor_random_ammo	344.442078 -1515.974854 64.367317	0.083 0.000 0.035
mor_random_ammo	1310.576538 -801.231079 96.423996	1.513 0.035 1.830
mor_random_ammo	1308.639648 -827.912048 96.365425	0.078 0.000 0.027
mor_random_ammo	1803.623169 -1070.117920 96.351212	0.053 0.000 -0.011
mor_random_ammo	1490.572388 -331.716675 96.358467	-0.060 -0.000 0.002
mor_random_ammo	1520.027588 -326.973419 96.393700	-0.369 -0.002 0.392
mor_random_ammo	1319.414795 -350.070007 96.404404	-0.734 -0.007 0.838
mor_random_ammo	1756.028809 -356.635223 96.406616	-0.822 -0.009 0.947
mor_random_ammo	1383.110596 -837.290710 96.372757	0.110 0.000 0.070
mor_random_ammo	352.024139 -1297.564819 64.359550	0.063 0.000 0.006
weapon_mor_r22	163.494400 2402.639404 65.597229	-1.294 -1.050 87.706
weapon_mor_r22	-2003.213745 -2242.548584 133.567032	-1.122 -1.218 87.784
item_ammo_smg1_mor	860.155457 1592.600342 96.469673	-0.045 0.067 -0.397
item_ammo_smg1_mor	875.589111 1592.592285 96.488464	-0.022 0.117 -0.304
item_ammo_smg1_mor	2512.499756 142.381516 64.511963	-0.305 0.012 -0.258
item_ammo_smg1_mor	2492.209229 143.747253 64.476105	0.558 -0.075 0.254
item_ammo_smg1_mor	-2476.852539 205.227188 96.413513	-0.298 0.005 0.188
item_ammo_smg1_mor	-2441.778809 209.081314 96.507523	0.477 -0.012 -0.379
item_ammo_smg1_mor	-2249.652588 597.991760 64.497566	0.295 0.003 0.594
item_ammo_smg1_mor	-2250.047607 572.234009 64.476784	0.553 -0.014 0.242
item_ammo_smg1_mor	-1006.367432 -374.070587 64.424423	0.529 -0.004 0.343
item_ammo_smg1_mor	-1020.870178 -375.639954 64.415756	-0.333 0.005 0.212
item_ammo_smg1_mor	-2529.875244 -1408.276123 416.420135	0.426 -0.004 0.274
item_ammo_smg1_mor	-2530.441162 -1373.739502 416.430573	0.758 -0.002 0.496
item_ammo_smg1_mor	-2530.731201 -1313.034424 416.497833	-0.866 -0.013 -0.643
item_ammo_smg1_mor	-2532.913574 -1345.133667 416.437042	1.109 -0.002 -0.731
item_ammo_smg1_mor	-2508.418945 -1310.324585 416.516754	-0.246 0.014 -0.215
item_ammo_smg1_mor	-2511.714355 -1332.745728 416.420135	0.420 0.004 -0.270
item_ammo_smg1_mor	155.663162 -2323.971924 64.408905	-0.239 0.005 0.149
item_ammo_smg1_mor	185.718460 -2320.809570 64.533173	-0.377 -0.278 0.439
item_ammo_smg1_mor	-302.691559 -1689.804688 64.523300	-0.218 0.015 -0.189
item_ammo_smg1_mor	-303.497284 -1713.360107 64.411224	0.269 -0.005 0.169
item_ammo_smg1_mor	2505.974854 -1864.667969 -191.593445	0.214 -0.005 0.132
item_ammo_smg1_mor	2487.240967 -1862.250488 -191.493698	-0.534 0.011 -0.419
item_ammo_smg1_mor	1620.559326 -2246.298584 -191.516541	-0.376 -0.001 -0.368
item_ammo_smg1_mor	1640.845459 -2243.030518 -191.573502	0.594 -0.003 0.387
item_ammo_smg1_mor	1600.694336 -2468.239014 64.413506	0.298 -0.005 0.188
item_ammo_smg1_mor	1600.509155 -2447.396240 64.413506	0.301 -0.005 0.191
item_ammo_smg1_mor	2482.359863 -1791.403564 64.422302	0.474 -0.004 0.306
item_ammo_smg1_mor	1201.966553 -18.722702 64.480103	-0.211 -0.000 0.022
item_ammo_smg1_mor	-416.523773 271.992340 132.394241	0.122 -0.005 0.070
item_ammo_smg1_mor	-398.534210 271.475189 132.483704	-0.792 0.003 -0.638
item_ammo_smg1_mor	297.265808 405.515198 64.426506	0.601 -0.003 0.392
item_ammo_smg1_mor	-1595.665771 861.707947 16.422302	-0.474 0.004 0.306
item_ammo_smg1_mor	166.464050 2376.496826 64.417969	0.376 -0.005 0.241
item_ammo_smg1_mor	1185.506104 753.449524 96.498482	0.271 -2.355 -0.214
item_ammo_smg1_mor	1200.975708 754.935913 96.406563	-0.214 0.005 0.132
item_ammo_smg1_mor	1170.551880 395.178009 96.481583	-0.083 -0.002 -0.173
item_ammo_smg1_mor	1204.915283 396.263031 96.408913	0.240 -0.005 0.149
item_ammo_smg1_mor	1653.305420 -349.303406 96.497871	0.865 0.013 -0.646
item_ammo_smg1_mor	-1216.482544 -8.055168 64.430595	-0.743 0.002 0.487
item_ammo_smg1_mor	-1235.492310 -5.889816 64.413506	-0.300 0.005 0.190
item_ammo_smg1_mor	-2095.264160 1383.512329 64.394249	0.122 -0.005 0.070
item_ammo_smg1_mor	-2158.475586 1990.024048 64.476143	0.557 -0.014 0.247
item_ammo_smg1_mor	-2133.727783 2008.737427 64.512367	-0.289 0.012 -0.249
item_ammo_smg1_mor	-1625.572998 2478.552490 64.500313	-0.840 0.012 -0.630
item_ammo_smg1_mor	-1638.332886 2480.561768 64.389061	0.098 -0.005 0.053
item_ammo_smg1_mor	-2014.634521 -2272.504639 132.411224	0.269 -0.005 0.169
item_ammo_smg1_mor	-1868.207764 -1771.600586 64.413506	-0.301 0.005 0.191
item_ammo_smg1_mor	378.331238 -1298.511230 64.516785	-0.247 0.014 -0.215
mor_random_rifle	-697.789307 964.177307 64.866257	2.093 -5.688 83.880
mor_random_rifle	-1373.681763 1221.013916 64.881439	1.647 -5.184 84.285
mor_random_rifle	1974.481812 -1651.320068 -139.486053	2.117 -5.692 83.899
mor_random_rifle	333.012177 255.259247 64.862122	2.145 -5.699 83.921
mor_random_rifle	-2355.723145 180.274460 96.820625	2.049 -5.730 83.468
mor_random_rifle	-2487.656494 -124.830467 64.864212	2.118 -5.692 83.900
mor_random_rifle	-2007.272705 2341.611816 92.865814	2.098 -5.688 83.884
mor_random_rifle	-2218.430420 2133.301025 92.867348	2.079 -5.686 83.869
mor_random_rifle	-2163.801270 1901.573975 129.208145	2.103 -5.966 84.012
mor_random_rifle	-1730.800049 -894.653198 484.598938	2.324 -6.222 85.025
mor_random_rifle	-1063.188843 -677.002747 432.864502	2.115 -5.692 83.897
mor_random_rifle	-5.467196 -11.002713 14.919409	2.038 -4.378 84.212
mor_random_rifle	1722.616821 -2407.779053 -191.136353	2.125 -5.693 83.905
mor_random_rifle	1329.931519 1221.612427 96.658470	-1.571 -9.105 84.861
mor_random_rifle	342.543976 1218.993042 95.933144	1.867 -4.533 84.734
mor_random_rifle	341.211731 1244.357422 95.945518	3.023 -6.733 83.726
mor_random_rifle	341.447205 1412.170654 95.801041	2.520 -6.851 83.762
mor_random_rifle	341.179382 1434.647949 95.998016	2.278 13.813 85.153
mor_random_rifle	341.180634 1446.319946 95.795677	3.083 -6.165 82.780
mor_random_rifle	1861.155518 2212.195801 132.863937	2.122 -5.693 83.903
mor_random_rifle	2462.205566 206.786392 96.861359	2.154 -5.702 83.928
mor_random_rifle	2461.083496 176.666077 96.865341	2.044 -10.946 83.805
mor_random_rifle	-1582.906860 -1273.198975 64.863937	2.122 -5.693 83.903
mor_random_rifle	-1184.432007 -920.958313 64.864883	2.110 -5.691 83.893
mor_random_rifle	-1088.493896 -1021.821777 64.865891	2.097 -5.688 83.883
mor_random_rifle	-1039.374634 -483.290344 64.862473	2.140 -5.699 83.917
mor_random_rifle	-1077.969360 -968.281860 500.865631	2.101 -5.689 83.886
mor_random_rifle	-2501.448975 -1377.220581 416.864380	2.116 -5.692 83.898
mor_random_rifle	-2512.383301 -1479.128418 416.902557	2.267 -6.176 84.405
mor_random_rifle	-2472.884766 -1693.403809 384.863342	2.129 -5.695 83.908
mor_random_rifle	-1682.323608 -2428.381836 64.863136	2.132 -5.695 83.910
mor_random_rifle	768.257629 -2180.401611 64.863029	2.133 -5.697 83.912
mor_random_rifle	-178.935516 -2505.620605 96.863937	2.122 -5.693 83.903
mor_random_rifle	-187.679062 -2356.374023 96.852570	2.265 -5.849 84.016
mor_random_rifle	-1058.880371 -1995.678711 64.864388	2.116 -5.692 83.898
mor_random_rifle	2337.204834 -1284.019165 -175.136353	2.126 -5.693 83.905
mor_random_rifle	2020.798584 -1780.246216 -191.064758	1.792 -9.815 84.553
mor_random_rifle	283.108612 -390.568176 64.861870	2.148 -5.702 83.923
mor_random_rifle	-2050.729248 -1990.660522 64.864212	2.118 -5.692 83.900
mor_random_rifle	-1040.148315 643.640503 64.863937	2.122 -5.693 83.903
mor_random_rifle	2317.365967 2206.547852 64.862236	2.143 -5.700 83.919
mor_random_rifle	1503.612671 261.922882 104.863647	2.125 -5.693 83.905
mor_random_rifle	1196.901489 489.505127 96.863747	2.124 -5.693 83.904
mor_random_rifle	1810.538086 -340.514862 96.864563	2.114 -5.690 83.896
mor_random_rifle	1751.833740 -799.537781 96.861618	2.151 -5.703 83.926
mor_random_rifle	906.538879 -1683.211182 64.863243	2.131 -5.695 83.909
mor_random_rifle	-2249.620117 -585.694946 64.832375	2.048 -5.951 83.557
info_alien_spawn	-391.238800 -900.666809 396.565460	0.000 0.000 0.000
info_alien_spawn	-396.376495 -970.038391 396.565460	0.000 0.000 0.000
info_alien_spawn	-384.180267 -1038.024780 396.565491	0.000 0.000 0.000
info_alien_spawn	-392.724579 -1123.450684 396.565491	0.000 0.000 0.000
info_alien_spawn	-475.496765 -1175.837891 396.565491	0.000 0.000 0.000
info_alien_spawn	-463.514740 -1085.795166 396.565491	0.000 0.000 0.000
info_alien_spawn	-473.569153 -984.447815 396.565491	0.000 0.000 0.000
info_alien_spawn	-469.909515 -901.683472 396.565491	0.000 0.000 0.000
info_alien_spawn	-554.767700 -887.488708 396.565491	0.000 0.000 0.000
info_alien_spawn	-538.633606 -965.138794 396.565491	0.000 0.000 0.000
info_alien_spawn	-534.533325 -1044.330566 396.565491	0.000 0.000 0.000
info_alien_spawn	-544.883423 -1113.666382 396.565491	0.000 0.000 0.000
info_alien_spawn	-604.923218 -1129.401367 396.565491	0.000 0.000 0.000
info_alien_spawn	-590.719849 -1046.418335 396.565491	0.000 0.000 0.000
info_alien_spawn	-588.716248 -964.876404 396.565491	0.000 0.000 0.000
info_alien_spawn	-610.189331 -842.962585 396.565491	0.000 0.000 0.000
info_alien_spawn	-684.528625 -850.062866 396.565491	0.000 0.000 0.000
info_alien_spawn	-675.661499 -947.591675 396.565491	0.000 0.000 0.000
info_alien_spawn	-675.390747 -1023.092285 396.565460	0.000 0.000 0.000
info_alien_spawn	-566.628967 -741.881104 396.565460	0.000 0.000 0.000
info_alien_spawn	-666.828552 -760.022461 396.565460	0.000 0.000 0.000
info_alien_spawn	-618.914978 -675.089233 386.529663	-0.085 0.000 0.085
mor_random_weapon	1745.303955 2428.602051 353.196136	1.919 4.718 -92.497
mor_random_weapon	1196.883423 427.649597 97.218422	1.667 4.697 -93.073
mor_random_weapon	-1726.659302 -973.924438 536.764771	0.657 3.089 -92.036
mor_random_weapon	-1836.966797 972.602966 17.216087	1.694 4.700 -93.012
mor_random_weapon	1467.966064 -693.621521 97.199921	1.876 4.716 -92.595
mor_random_weapon	982.570984 1617.513062 97.204773	1.821 4.712 -92.720
mor_random_weapon	1323.670044 1355.426758 96.202057	1.852 4.715 -92.650
mor_random_weapon	1326.511841 1325.848877 96.193359	1.818 4.342 -92.576
mor_random_weapon	-1190.183960 -478.978424 133.205414	1.814 4.712 -92.737
mor_random_weapon	-1124.278076 -2471.980713 297.209137	1.772 4.709 -92.833
mor_random_weapon	-1126.471191 -2424.360596 297.197662	1.901 4.718 -92.537
mor_random_weapon	-1123.441406 -2378.364014 297.205414	1.814 4.712 -92.737
mor_random_weapon	-1302.576538 -2478.786865 365.220154	1.648 4.695 -93.118
mor_random_weapon	-2298.914551 -2121.861084 133.209122	1.772 4.708 -92.832
mor_random_weapon	-336.369354 -1636.872070 201.202744	1.844 4.714 -92.668
mor_random_weapon	-472.259918 1234.220093 65.193962	1.943 4.925 -92.441
item_ammo_battery_mor	1310.640869 1722.363037 101.089821	0.026 -0.095 0.212
item_ammo_battery_mor	801.396423 1469.364502 101.089821	0.026 -0.095 0.212
item_ammo_battery_mor	791.609497 1447.341187 101.122116	0.019 -0.096 0.155
item_ammo_battery_mor	809.586365 1445.875977 101.093361	0.025 -0.095 0.206
item_ammo_battery_mor	342.201752 1560.935913 101.141693	0.015 -0.096 0.120
item_ammo_battery_mor	861.114624 -133.852448 -249.950577	0.009 -0.048 0.274
item_ammo_battery_mor	-419.706543 -283.355347 70.090866	0.006 -0.088 -0.214
item_ammo_battery_mor	-997.790344 80.232040 70.066216	0.031 -0.092 0.255
item_ammo_battery_mor	-2502.088867 180.174683 102.089828	0.026 -0.100 0.212
item_ammo_battery_mor	-2320.086426 169.667984 102.122116	0.019 -0.096 0.155
item_ammo_battery_mor	-1549.957764 -668.072327 206.047913	0.035 -0.090 0.287
item_ammo_battery_mor	-1066.846680 -429.541260 65.689880	0.636 -89.474 -90.223
item_ammo_battery_mor	-1030.673950 -2369.291260 302.088013	0.027 -0.094 0.216
item_ammo_battery_mor	-1017.061829 -2380.690430 302.052704	0.034 -0.090 0.279
item_ammo_battery_mor	-204.161392 2364.833252 70.088020	0.026 -0.094 0.216
item_ammo_battery_mor	1090.574219 1876.190796 70.082428	0.028 -0.095 0.226
item_ammo_battery_mor	1930.651733 1651.008301 70.040459	0.037 0.087 -0.301
item_ammo_battery_mor	2335.657227 1603.304077 70.057343	0.033 -0.090 0.270
item_ammo_battery_mor	2223.883301 2274.819580 138.068344	0.031 -0.092 0.251
item_ammo_battery_mor	1957.074951 2146.198730 326.047913	0.035 -0.090 0.287
item_ammo_battery_mor	1207.467773 633.447571 102.082428	0.028 -0.095 0.226
item_ammo_battery_mor	943.700256 622.269165 70.086182	0.027 -0.094 0.219
item_ammo_battery_mor	-2094.470459 -1137.813843 70.111008	0.021 -0.095 0.174
item_ammo_battery_mor	1820.136475 -2363.258301 -117.910172	0.026 -0.095 0.212
item_ammo_buckshot_mor	325.974213 1630.533325 95.381516	-0.245 0.000 0.286
item_ammo_buckshot_mor	334.445587 1643.044189 95.427353	-0.672 -0.007 0.596
item_ammo_buckshot_mor	1886.265503 2144.003906 132.397171	-0.938 -0.004 0.830
item_ammo_buckshot_mor	1646.257813 2483.950195 64.375793	0.665 -0.000 -0.450
item_ammo_buckshot_mor	1652.731934 2497.774658 64.376846	0.479 0.018 -0.301
item_ammo_buckshot_mor	-1588.666748 -2462.745850 288.423401	-0.704 -0.007 0.624
item_ammo_buckshot_mor	-1603.732056 -2468.705078 288.334961	0.385 0.004 -0.300
item_ammo_buckshot_mor	1182.232788 545.850647 96.407310	-0.830 -0.004 0.737
item_ammo_buckshot_mor	1205.446289 547.471497 96.405708	-0.843 -0.008 0.748
item_ammo_buckshot_mor	-2291.501953 1950.335327 64.350479	0.838 0.002 -0.671
item_ammo_buckshot_mor	1842.083496 -682.173035 96.437050	-0.595 -0.007 0.528
item_ammo_buckshot_mor	-2314.950439 -1914.036865 384.344177	0.616 0.003 -0.489
weapon_mor_beretta	-2444.423584 169.406906 97.542664	86.879 -6.634 -38.593
weapon_mor_beretta	-1353.346436 732.089844 17.544714	86.688 -4.746 -36.717
weapon_mor_mars	-1810.631958 -1949.383911 385.125824	-0.392 17.407 86.898
weapon_mor_mars	-2498.372070 -1502.119507 417.147858	-0.362 17.411 87.422
need_food	989.997253 224.442017 82.183090	0.099 0.919 0.006
need_food	991.969482 321.053406 94.026291	-0.019 3.855 -179.997
need_food	986.463928 416.808990 82.173920	-0.016 3.124 0.031
need_food	985.028503 513.054810 82.202492	0.012 0.889 -0.002
need_food	984.910278 579.419250 111.841522	0.009 2.060 -90.028
need_wash	-1729.720703 764.212891 34.253719	-0.097 90.594 0.000
need_wash	-1725.368774 931.664490 34.242558	0.123 90.868 0.000
need_wash	-1473.247803 766.494202 34.293583	0.000 91.439 0.000
need_wash	-1475.857544 924.389404 40.190327	89.933 89.686 -0.215
need_bed	1112.431030 -377.778168 112.904953	0.117 -0.221 16.039
need_bed	1223.743774 -374.631989 113.471619	0.036 -1.822 16.868
need_bed	1236.671509 -726.867493 112.634186	0.042 90.210 -15.597
need_bed	915.865295 -931.174255 112.568512	0.277 87.580 15.374
need_bed	1222.903198 -810.315369 113.385757	-0.101 90.993 16.593
need_bed	1307.096191 -1283.826904 112.567795	-0.251 -178.258 15.401
need_bed	1401.827881 -1288.018555 118.898926	74.029 -179.824 86.800
need_bed	1825.824463 -1212.323242 113.187225	1.790 -11.900 15.363
need_bed	1788.457397 -1115.911621 112.511925	-0.000 90.717 15.341
need_bed	1561.249512 -1284.935425 112.957031	-1.193 -4.333 -15.381
need_bed	1736.484985 -1308.371338 113.107162	-0.007 90.886 16.173
need_bed	1466.287109 -809.183350 113.530815	0.170 90.684 -16.861
need_bed	1785.023315 -948.028442 113.800308	-0.840 4.544 16.779
need_bed	1785.955566 -859.975586 113.026367	-0.041 -92.184 -16.079
weapon_glowstick	351.090302 1666.937988 101.983826	-0.530 0.845 -0.116
weapon_glowstick	350.046722 1655.205444 101.940353	-0.728 0.768 -0.160
weapon_glowstick	703.108643 1595.238647 103.034576	-0.299 0.879 -0.065
weapon_glowstick	2496.178955 192.257935 102.960701	-0.636 0.815 -0.139
weapon_glowstick	2315.303467 -101.449005 71.004562	-0.436 0.866 -0.095
weapon_glowstick	-1018.608826 -1224.496338 71.007401	-0.423 0.866 -0.093
weapon_glowstick	-1559.056152 -625.813904 70.983833	-0.530 0.845 -0.116
weapon_glowstick	-1531.600708 -1017.657715 318.942749	-0.717 0.766 -0.157
weapon_glowstick	-1008.812012 -2498.413818 302.992279	-0.492 0.854 -0.108
weapon_glowstick	-1025.612427 -2497.449463 302.978424	-0.555 0.832 -0.122
weapon_glowstick	-1975.870239 -1526.347046 423.012817	-0.398 0.871 -0.087
weapon_glowstick	-1992.755493 -1522.898315 422.935425	-0.751 0.728 -0.165
weapon_glowstick	-2059.717041 -2464.476074 138.982056	-0.538 0.846 -0.118
weapon_glowstick	-402.526245 -2255.840820 70.947449	-0.696 0.766 -0.153
weapon_glowstick	-161.989258 -2328.126709 102.987297	-0.514 0.844 -0.113
weapon_glowstick	79.590805 192.378113 22.935448	-0.751 0.728 -0.165
weapon_glowstick	-1781.116821 732.375488 71.010162	-0.410 0.866 -0.090
weapon_glowstick	-459.164459 1217.845581 70.978035	-0.526 0.770 -0.105
weapon_glowstick	2150.387207 2495.321045 358.993896	-0.484 0.854 -0.106
weapon_glowstick	1198.852783 730.307068 103.021584	-0.358 0.874 -0.078
weapon_glowstick	1193.214600 718.393677 102.947456	-0.696 0.766 -0.153
weapon_glowstick	1767.855713 -341.448730 102.954231	-0.665 0.796 -0.146
weapon_glowstick	1379.791382 -868.656372 103.042976	0.508 -0.090 3.371
weapon_glowstick	-2417.234375 1724.472046 138.978439	-0.555 0.832 -0.122
weapon_glowstick	-1896.123535 1655.390503 71.003830	-0.084 0.802 -0.558
weapon_glowstick	-2033.496826 -1741.231323 390.960693	-0.636 0.815 -0.139
weapon_glowstick	1732.693359 1856.686890 70.980263	-0.546 0.844 -0.120
weapon_glowstick	2301.280029 2355.169678 138.967819	-0.115 0.753 -0.767
weapon_mor_zx9	680.314880 1459.073853 100.053383	-2.729 -2.167 -0.604
weapon_mor_zx9	2360.902832 205.259766 101.051201	-2.770 -0.951 0.331
weapon_mor_zx9	-1036.823486 -2446.077637 301.028015	-2.795 -0.954 0.421
weapon_mor_m418	675.292725 1619.810059 97.228706	1.540 -12.657 83.098
weapon_mor_blaster	1319.491089 1757.835205 95.851212	2.222 -18.469 -84.101
weapon_mor_blaster	842.049438 -147.381027 -255.029404	1.983 -19.803 -85.824
weapon_mor_blaster	-2508.691162 202.446503 96.874062	2.231 -18.489 -84.335
weapon_mor_blaster	-1041.197144 -2379.934814 296.887634	2.236 -18.491 -84.474
weapon_mor_blaster	1831.524170 -2365.250977 -123.143478	2.224 -18.472 -84.155
weapon_mor_scarm8	329.866058 1615.564697 98.528259	5.764 -4.361 -90.726
weapon_mor_scarm8	1652.609741 2458.199707 65.218697	0.471 9.318 84.162
weapon_mor_scarm8	-1597.047485 -2437.262939 289.230682	0.425 9.320 84.408
weapon_mor_scarm8	1183.663452 528.034485 97.221321	0.461 9.318 84.216
weapon_mor_scarm8	-2295.556885 1929.765503 65.222168	0.458 9.318 84.233
weapon_mor_scarm8	1836.632324 -655.660339 97.246468	0.365 9.321 84.733
item_ammo_pistol_mor	1344.878540 1530.982422 104.690849	-50.033 -158.319 -179.825
item_ammo_pistol_mor	1331.965820 1511.365479 97.906807	59.733 51.021 0.684
item_ammo_pistol_mor	965.659424 1479.117798 95.994293	0.511 -0.028 3.683
item_ammo_pistol_mor	967.253174 1460.134766 95.447189	-0.505 0.131 -0.495
item_ammo_pistol_mor	985.480225 1477.978027 95.357895	-0.320 -0.015 -0.152
item_ammo_pistol_mor	982.687073 1459.673096 95.444344	-0.228 0.125 -0.274
item_ammo_pistol_mor	1002.224915 1477.667480 95.403397	-0.141 -0.023 -0.069
item_ammo_pistol_mor	1001.565857 1459.359009 95.325768	-0.186 -0.014 -0.010
item_ammo_pistol_mor	-2518.148926 -105.676277 64.389885	0.098 0.069 0.038
item_ammo_pistol_mor	-2512.166016 -88.861183 64.422989	-0.549 0.369 -0.666
item_ammo_pistol_mor	-1627.021729 -723.775208 64.383598	-0.101 -0.020 -0.030
item_ammo_pistol_mor	-1638.458740 -750.148376 64.354309	-0.126 -0.019 -0.038
item_ammo_pistol_mor	-1624.128540 -746.320007 64.381844	-0.102 -0.020 -0.031
item_ammo_pistol_mor	-1620.410400 -972.728882 64.368805	-0.114 -0.020 -0.034
item_ammo_pistol_mor	-1598.049561 -974.293823 64.430878	-0.059 -0.020 -0.018
item_ammo_pistol_mor	-1578.311279 -971.504456 64.358604	-0.122 -0.019 -0.037
item_ammo_pistol_mor	-1960.881714 -1343.939087 416.383575	-0.101 -0.020 -0.030
item_ammo_pistol_mor	-1984.170044 -1342.617188 416.358582	-0.122 -0.019 -0.037
item_ammo_pistol_mor	-1958.338867 -1369.172974 416.390320	-0.095 -0.020 -0.029
item_ammo_pistol_mor	-1986.453125 -1371.234253 416.376404	-0.107 -0.020 -0.032
