# morbus weapon/ammo placement overrides - Thank TTT for this lua code
# For map: mor_isolation_b1
# Exported by: Remscar
setting:	replacespawns 1
mor_random_ammo	1209.986816 -3780.571289 32.361538	0.067 0.000 0.012
mor_random_ammo	1211.274536 -3754.082031 32.420406	1.552 0.040 1.874
mor_random_ammo	1214.677612 -3738.158447 32.374481	0.122 0.000 0.086
mor_random_ammo	1193.304443 -3736.633301 32.428883	1.455 0.034 1.765
mor_random_ammo	1191.543945 -3757.031006 32.372753	0.110 0.000 0.069
mor_random_ammo	1188.468384 -3781.654053 32.365425	0.077 0.000 0.026
mor_random_ammo	1186.712402 -3808.116211 32.421558	1.618 0.037 1.963
mor_random_ammo	1185.212769 -3839.614014 32.357513	0.060 0.000 0.001
mor_random_ammo	872.921936 -3837.437988 32.339989	0.047 0.000 -0.023
mor_random_ammo	895.402771 -3837.852783 32.367317	0.083 0.000 0.034
mor_random_ammo	871.732483 -3817.582031 32.365402	0.077 -0.000 -0.026
mor_random_ammo	894.578064 -3817.051270 32.380863	0.190 -0.001 -0.171
mor_random_ammo	1432.337036 -3365.318359 0.372751	0.110 0.000 0.070
mor_random_ammo	1430.864258 -3393.276367 0.351209	0.053 0.000 -0.011
mor_random_ammo	1430.572754 -3415.364746 0.372758	0.109 0.000 0.069
mor_random_ammo	1430.344116 -3434.121582 0.390196	0.480 0.003 0.528
mor_random_ammo	1430.119751 -3452.948730 0.377831	0.151 0.001 0.123
mor_random_ammo	1448.365479 -3353.113770 0.438345	1.228 0.030 1.488
mor_random_ammo	1446.191528 -3383.585693 0.386657	0.320 0.002 0.332
mor_random_ammo	1447.448242 -3402.943359 0.459956	0.771 0.023 0.935
mor_random_ammo	1447.745605 -3418.646729 0.422653	1.457 -0.034 -1.758
mor_random_ammo	1448.151733 -3440.739746 0.394939	1.433 0.024 1.690
mor_random_ammo	1448.713501 -3470.573486 0.393663	0.823 0.009 0.948
mor_random_ammo	1425.728394 -3465.105957 0.379331	0.168 -0.001 -0.144
mor_random_ammo	1277.137573 -3553.218018 112.335991	-0.047 -0.000 -0.027
mor_random_ammo	1293.967163 -3533.174805 112.335991	-0.047 -0.000 -0.027
mor_random_ammo	1304.892334 -3518.387451 112.356354	-0.057 -0.000 -0.003
mor_random_ammo	1071.559326 -3549.914063 112.351219	0.053 -0.000 0.011
mor_random_ammo	1026.645874 -3513.237793 112.370605	-0.092 -0.000 0.046
mor_random_ammo	1076.967896 -3518.937744 112.337639	0.047 0.000 -0.025
mor_random_ammo	764.418762 -3559.895020 112.335251	0.047 0.000 -0.027
mor_random_ammo	765.214111 -3485.340820 112.411896	-1.106 -0.015 1.292
mor_random_ammo	843.503601 -3519.317383 112.380997	0.191 0.001 0.173
mor_random_ammo	821.907715 -3562.105713 112.359543	0.063 0.000 0.006
mor_random_ammo	763.836365 -3808.650391 112.451576	-1.429 -0.033 1.731
mor_random_ammo	760.685608 -3777.832764 112.453697	-1.320 -0.032 1.596
mor_random_ammo	832.133301 -3757.055176 112.355446	0.057 0.000 -0.004
mor_random_ammo	821.618164 -3817.512695 112.351212	0.053 0.000 -0.011
mor_random_ammo	644.934448 -3899.717773 80.536392	0.044 0.000 -0.027
mor_random_ammo	619.803406 -3891.859863 80.592453	1.438 0.025 1.699
mor_random_ammo	-1273.061768 -3514.165771 112.345360	-0.049 -0.000 -0.019
mor_random_ammo	-1292.230469 -3529.145264 112.451698	-1.380 -0.032 1.670
mor_random_ammo	-1247.632690 -3539.038574 112.352051	-0.053 0.000 0.011
mor_random_ammo	-1253.766479 -3560.096680 112.386703	0.314 0.002 0.325
mor_random_ammo	-1279.773193 -3567.267822 112.360542	-0.063 -0.000 0.006
mor_random_ammo	-1288.128540 -3543.324951 112.389786	-0.285 -0.001 0.289
mor_random_ammo	-1227.705078 -3502.697998 112.447723	-1.512 -0.035 1.830
mor_random_ammo	-1228.758789 -3565.786133 112.370934	0.100 -0.000 -0.057
mor_random_ammo	-1234.574707 -3575.685791 112.376183	0.135 0.000 0.102
mor_random_ammo	-1044.027466 -3506.273193 112.437172	1.269 0.032 1.539
mor_random_ammo	-1006.992676 -3528.665771 112.393700	0.818 0.009 0.941
mor_random_ammo	-978.558044 -3516.116455 112.322739	0.047 0.000 -0.033
mor_random_ammo	-997.137207 -3547.022949 112.359543	0.063 0.000 0.006
mor_random_ammo	-1045.457642 -3560.145020 112.420624	1.524 0.036 1.838
mor_random_ammo	-1034.914917 -3518.533203 112.357513	0.060 0.000 0.001
mor_random_ammo	-1001.951416 -3491.297852 112.332825	0.047 0.000 -0.028
mor_random_ammo	-864.593811 -3531.794189 112.364632	-0.072 -0.000 0.018
mor_random_ammo	-868.858215 -3577.896240 112.370605	-0.092 -0.000 0.046
mor_random_ammo	-839.953552 -3588.868408 112.357513	0.060 -0.000 -0.001
mor_random_ammo	-806.595154 -3593.775635 112.365425	0.077 0.000 0.026
mor_random_ammo	-816.283875 -3550.194824 112.447807	-1.566 -0.040 1.899
mor_random_ammo	-830.495605 -3546.751465 112.374496	-0.112 -0.000 0.072
mor_random_ammo	-848.425293 -3578.454346 112.360542	-0.064 -0.000 0.007
mor_random_ammo	-878.619507 -3609.210938 112.323479	-0.047 -0.000 -0.033
mor_random_ammo	-800.764160 -3708.553223 112.409355	-0.975 -0.012 1.132
mor_random_ammo	-849.289978 -3710.199951 112.343063	-0.048 -0.000 -0.021
mor_random_ammo	-850.042480 -3726.238281 112.323479	-0.047 -0.000 -0.033
mor_random_ammo	-851.328918 -3750.685059 112.395691	-0.419 -0.003 0.454
mor_random_ammo	-797.994751 -3757.573730 112.372704	0.109 -0.000 -0.068
mor_random_ammo	-668.630432 -3847.969238 32.376186	0.134 0.000 0.101
mor_random_ammo	-695.632690 -3845.940430 32.393635	1.423 -0.024 -1.678
mor_random_ammo	-666.226563 -3814.848389 32.349033	0.051 0.000 -0.014
mor_random_ammo	-691.341370 -3817.822510 32.337662	0.047 -0.000 0.025
mor_random_ammo	-668.519958 -3790.903809 32.418468	1.571 0.041 1.895
mor_random_ammo	-691.822571 -3789.327393 32.415882	1.680 0.035 2.033
mor_random_ammo	-608.973145 -3777.530273 64.349037	0.051 0.000 -0.014
mor_random_ammo	-613.903564 -3800.355469 64.372757	0.110 0.000 0.069
mor_random_ammo	-563.785522 -3801.002441 64.389099	0.419 0.003 0.454
mor_random_ammo	-569.683289 -3784.921631 64.365425	0.077 0.000 0.026
mor_random_ammo	-582.464355 -3800.152832 64.386673	0.318 0.002 0.330
mor_random_ammo	-588.480469 -3778.976807 64.389091	0.419 0.003 0.454
mor_random_ammo	-560.631104 -3861.881592 112.356354	-0.057 -0.000 -0.003
mor_random_ammo	-572.332886 -3841.997803 112.335991	-0.047 -0.000 -0.027
mor_random_ammo	-583.366455 -3867.473877 112.354210	-0.055 -0.000 -0.007
mor_random_ammo	-599.512146 -3838.601318 112.389763	-0.282 -0.001 0.285
mor_random_ammo	-609.612793 -3872.469727 112.409210	-0.959 -0.011 1.113
mor_random_ammo	-615.175720 -3846.669922 112.335991	-0.047 -0.000 -0.027
mor_random_ammo	-569.308899 -3553.898682 112.331093	-0.047 -0.000 -0.029
mor_random_ammo	-571.643494 -3605.639648 112.386452	0.312 -0.002 -0.323
mor_random_ammo	-588.226318 -3616.514160 112.363503	0.072 0.000 0.018
mor_random_ammo	883.736450 -2436.429688 0.320115	0.047 0.000 -0.034
mor_random_ammo	820.282288 -2435.274414 0.349036	0.051 0.000 -0.014
mor_random_ammo	713.473694 -2434.806396 0.503112	-1.292 0.129 -1.529
mor_random_ammo	639.002502 -2443.528564 0.438047	1.181 0.029 1.426
mor_random_ammo	509.677155 -2434.714844 2.756855	89.444 -179.957 -179.976
mor_random_ammo	475.536560 -2434.873535 2.756904	89.924 -179.015 180.000
mor_random_ammo	839.638855 -2434.995605 2.757548	89.554 178.804 -177.750
mor_random_ammo	981.521362 -2434.678467 2.614734	89.227 16.430 16.258
mor_random_ammo	1022.927856 -2434.950928 2.756903	90.000 177.698 180.000
mor_random_ammo	1532.358154 -1657.071045 0.483173	1.415 2.017 -1.715
mor_random_ammo	1532.172974 -1716.933838 0.484732	1.228 6.146 -1.489
mor_random_ammo	1532.171753 -1762.703247 0.483924	1.325 6.137 -1.606
mor_random_ammo	1532.177368 -1819.732788 0.485673	1.266 -6.142 1.535
mor_random_ammo	1532.180542 -1850.917969 0.489249	0.781 -6.159 0.946
mor_random_ammo	1532.165405 -1891.523682 0.480683	1.714 6.105 -2.077
mor_random_ammo	1532.168335 -1928.572266 0.482117	1.541 6.119 -1.868
mor_random_ammo	1532.219604 -1960.268433 0.488745	0.849 -6.801 1.029
mor_random_ammo	1532.201294 -1996.448364 0.482429	1.506 6.679 -1.825
mor_random_ammo	1532.451660 -2032.749268 0.485257	1.166 12.084 -1.412
mor_random_ammo	1532.270508 -2062.561035 0.486098	1.209 -3.014 1.465
mor_random_ammo	1532.265137 -2097.435791 0.482301	1.519 2.982 -1.842
mor_random_ammo	1532.268921 -2132.233887 0.486430	1.025 3.008 -1.242
mor_random_ammo	1014.617188 -1721.809448 2.671669	-1.021 -51.293 -90.005
mor_random_ammo	1018.019775 -1799.588745 2.717943	89.594 107.860 70.137
mor_random_ammo	1015.213501 -1808.246582 2.691155	-0.512 -58.307 -90.192
mor_random_ammo	1014.876282 -1877.026733 2.687541	-0.620 -49.492 -90.004
mor_random_ammo	1014.873413 -1956.809570 2.680509	-0.805 -49.500 -90.006
mor_random_ammo	1014.874207 -2025.713135 2.691386	-0.506 -47.907 -89.992
mor_random_ammo	1014.320007 -2062.909180 2.695657	-0.398 -49.281 -89.998
mor_random_ammo	1017.943359 -2106.056641 2.709519	88.794 -129.234 -90.179
mor_random_ammo	1017.022583 -2124.999023 2.711658	88.840 112.637 89.415
mor_random_ammo	1392.375977 -1141.343994 3.725676	-88.041 133.220 -114.043
mor_random_ammo	1397.535645 -1138.876587 2.466237	64.023 -0.650 2.858
mor_random_ammo	-1475.446777 -656.903992 2.727953	89.247 128.839 90.137
mor_random_ammo	-1476.281738 -768.310669 2.739669	89.738 123.685 80.960
mor_random_ammo	-1476.757568 -793.823303 2.659330	-1.307 -48.407 -89.994
mor_random_ammo	-1476.437256 -832.697632 2.702391	88.605 127.369 89.711
mor_random_ammo	-1477.091675 -900.155273 2.693352	-0.165 -50.261 -89.942
mor_random_ammo	-1477.766357 -945.301636 2.685367	-0.657 -47.504 -89.993
mor_random_ammo	-1476.564209 -966.872620 2.692528	-0.477 -46.974 -89.997
mor_random_ammo	-1485.489624 -898.307495 3.691099	-88.802 -7.655 -133.891
mor_random_ammo	-1476.087769 -819.690063 2.716406	88.960 128.902 89.678
mor_random_ammo	-1476.896729 -780.460449 2.713707	88.850 132.443 90.469
mor_random_ammo	-1476.420044 -708.774475 2.720760	89.071 127.356 89.140
mor_random_ammo	-1475.518311 -623.207703 2.726286	89.212 135.872 89.848
mor_random_ammo	-1468.586914 -625.453918 2.738568	89.527 139.337 89.780
mor_random_ammo	-1476.267334 -550.911926 2.652283	-1.482 -49.782 -89.988
mor_random_ammo	-1476.434326 -528.278992 2.708392	88.757 129.283 89.842
mor_random_ammo	-1476.526733 -461.086548 2.727813	89.251 127.880 89.347
mor_random_ammo	-1013.414001 -116.995399 0.393712	-0.371 -0.002 0.395
mor_random_ammo	-780.133301 -85.328560 0.402131	-0.641 -0.005 0.725
mor_random_ammo	-564.924622 119.846771 0.345357	-0.049 -0.000 -0.019
mor_random_ammo	324.357666 -125.369812 0.365425	0.077 0.000 0.026
mor_random_ammo	813.362854 -99.509850 0.376421	-0.124 -0.000 0.087
mor_random_ammo	1437.176758 42.059265 0.459734	-0.070 1.711 -0.993
mor_random_ammo	1431.083740 61.290028 0.431598	-0.910 -0.031 0.671
mor_random_ammo	1532.444336 -658.155884 0.484706	1.398 -5.515 1.694
mor_random_ammo	1532.645630 -835.136597 0.486530	1.150 -4.708 1.394
mor_random_ammo	1532.562256 -869.191284 0.481726	1.804 -6.333 2.187
mor_random_ammo	1514.368164 -824.398865 0.451939	0.902 0.025 1.089
mor_random_ammo	1532.853271 -778.103088 0.485329	1.313 -2.707 1.591
mor_random_ammo	1532.461426 -908.535156 0.481090	1.890 0.526 2.291
mor_random_ammo	1495.083740 -1067.791260 2.720877	89.074 127.775 89.459
mor_random_ammo	1014.324524 -942.821411 2.665713	-1.149 -49.925 -89.994
mor_random_ammo	1014.399780 -911.045715 0.432568	0.260 -0.192 1.883
mor_random_ammo	1014.696045 -815.994873 2.669551	-1.053 -48.520 -89.993
mor_random_ammo	1046.623901 -743.674500 0.394722	1.464 0.025 1.728
mor_random_ammo	1016.201355 -485.406952 0.393570	1.261 -0.019 -1.480
mor_random_ammo	1070.679565 -563.742432 0.363498	0.072 0.000 0.019
mor_random_ammo	1028.330688 -611.569031 0.342306	0.048 0.000 -0.021
mor_random_ammo	1078.527954 -449.195190 0.446954	1.059 0.027 1.286
mor_random_ammo	1086.772339 -435.068695 2.756905	90.000 179.166 180.000
mor_random_ammo	-524.616333 827.665710 48.392315	0.716 -0.007 -0.817
mor_random_ammo	-527.195679 851.593567 48.349052	0.051 -0.000 0.014
mor_random_ammo	-528.341858 875.008179 48.451153	0.915 0.025 1.104
mor_random_ammo	-544.255066 875.773193 48.372555	-0.100 -0.000 0.057
mor_random_ammo	-544.966187 854.716614 48.325344	0.047 -0.000 0.032
mor_random_ammo	-546.729675 838.671753 48.439327	1.144 0.029 1.380
mor_random_ammo	-564.119629 838.691162 48.360531	-0.063 0.000 -0.006
mor_random_ammo	-563.907715 860.751343 48.360542	-0.064 -0.000 0.006
mor_random_ammo	-566.813965 876.234314 48.374500	-0.112 -0.000 0.072
mor_random_ammo	529.371582 642.667603 0.401855	-0.686 0.000 -1.152
mor_random_ammo	544.377014 647.547729 0.337638	0.047 0.000 -0.025
mor_random_ammo	125.246178 -797.425598 0.491589	-0.037 -0.130 -0.104
mor_random_ammo	109.304245 -801.328735 0.377833	0.151 0.001 0.122
mor_random_ammo	112.659592 -672.124512 0.427861	1.477 0.035 1.792
mor_random_ammo	100.466064 -673.198730 0.325343	0.047 -0.000 0.032
mor_random_ammo	-262.680511 -2769.145020 -175.608795	0.550 0.004 0.614
mor_random_ammo	-292.571106 -2692.244385 -175.641541	-0.060 -0.000 0.001
mor_random_ammo	-482.764954 -2678.874023 -175.540970	-1.278 -0.032 1.555
mor_random_ammo	-438.544434 -2610.423828 -175.661621	-0.047 -0.000 -0.025
mor_random_ammo	-203.650635 -2523.265381 -175.593170	-0.848 -0.009 0.977
mor_random_ammo	39.636066 -2500.199463 -175.612167	-0.248 -0.001 0.243
mor_random_ammo	394.766449 -2550.448486 -175.672134	0.047 0.000 -0.031
mor_random_ammo	243.815430 -2498.828613 -175.654633	-0.049 -0.000 -0.019
mor_random_ammo	356.016724 -2147.172119 -175.579391	1.643 0.037 1.995
mor_random_ammo	301.942444 -2247.115723 -175.627289	0.108 -0.000 -0.068
mor_random_ammo	334.393982 -2003.974121 -175.616043	0.244 0.001 0.239
mor_random_ammo	241.546432 -1942.963135 -175.634567	0.077 0.000 0.026
mor_random_ammo	288.639191 -1836.086914 -175.629013	0.100 0.000 0.056
mor_random_ammo	362.053680 -1709.831665 -175.609161	0.534 -0.004 -0.595
mor_random_ammo	361.932587 -1569.562500 -175.578400	1.566 -0.040 -1.899
mor_random_ammo	291.388489 -1400.908936 -175.605453	1.099 0.015 1.283
mor_random_ammo	288.284332 -1334.615601 -175.605179	1.256 0.019 1.475
mor_random_ammo	373.664856 -1250.974976 -175.610825	0.408 0.002 0.441
mor_random_ammo	283.572754 -1112.124756 -175.650940	0.051 -0.000 0.014
mor_random_ammo	338.713074 -842.612122 -175.604950	1.224 0.018 1.435
mor_random_ammo	234.745438 -854.288757 -175.616013	0.241 0.001 0.234
mor_random_ammo	114.722145 -628.634155 -175.614624	0.275 0.001 0.277
mor_random_ammo	-44.632614 -600.922424 -175.620560	0.169 0.001 0.146
mor_random_ammo	-145.659210 -676.202576 -175.629059	0.100 -0.000 -0.056
mor_random_ammo	-131.762268 -515.241638 -175.648788	0.053 0.000 -0.011
mor_random_ammo	-111.422897 -629.408203 -175.664749	0.047 0.000 -0.027
mor_random_ammo	-136.256912 -918.408142 -175.642487	0.060 0.000 0.001
mor_random_ammo	-44.020962 -888.661072 -175.609650	-0.138 0.093 0.271
mor_random_ammo	-72.210800 -1244.896484 -175.644547	0.057 0.000 -0.004
mor_random_ammo	-56.654099 -1203.321045 -175.619141	0.191 -0.001 -0.173
weapon_mor_r22	1139.382568 -1482.128784 27.587002	50.042 -97.860 1.363
weapon_mor_r22	-880.442322 794.612061 49.621899	-1.273 -1.061 88.194
weapon_mor_r22	-845.485840 794.463806 49.551704	-1.333 -1.030 86.808
weapon_mor_vek	983.001221 -2965.456787 33.124332	0.270 -2.551 88.696
weapon_mor_vek	904.157654 -1855.206665 105.059471	-0.166 -22.975 88.761
weapon_mor_vek	121.924500 1437.439941 33.104824	0.460 -3.091 88.630
weapon_mor_uzi	732.360718 -1341.236938 2.037560	0.000 0.000 0.000
weapon_mor_uzi	-882.774841 868.460510 50.037560	0.000 0.000 0.000
weapon_mor_uzi	-856.131470 868.083618 50.037560	0.000 0.000 0.000
item_ammo_smg1_mor	1001.942139 -2983.228027 32.627987	-1.107 0.043 0.058
item_ammo_smg1_mor	989.752686 -2983.110596 32.585449	-0.854 -0.055 0.087
item_ammo_smg1_mor	1001.966614 -2983.243408 46.444233	-1.101 -0.199 -0.029
item_ammo_smg1_mor	989.523193 -2982.890869 46.390266	-1.246 -1.179 0.168
item_ammo_smg1_mor	913.281006 -1763.424805 104.482231	-0.080 -0.002 -0.173
item_ammo_smg1_mor	914.053345 -1787.377197 104.525085	-0.072 0.050 -0.166
item_ammo_smg1_mor	905.539429 -1807.174683 104.536018	-0.043 -0.095 -0.169
item_ammo_smg1_mor	908.464600 -1827.000610 104.524170	-0.267 -1.002 -0.089
item_ammo_smg1_mor	1142.376953 -1423.315063 16.502584	0.277 0.706 0.430
item_ammo_smg1_mor	1142.694214 -1361.068604 16.495016	-1.187 0.626 -0.601
item_ammo_smg1_mor	98.991730 1442.842896 32.399284	-0.152 0.005 0.090
item_ammo_smg1_mor	96.009048 1423.002808 32.520397	0.238 -0.015 -0.200
item_ammo_smg1_mor	-879.006165 778.858582 48.415752	0.335 -0.005 0.213
item_ammo_smg1_mor	-865.401367 777.711548 48.552383	-0.023 -1.126 -0.001
item_ammo_smg1_mor	-851.423523 780.093201 48.504707	-0.255 0.038 -0.259
weapon_mor_p229	-951.992065 -2775.670410 33.449436	0.066 -13.342 -89.636
info_alien_spawn	606.367188 -1314.529419 288.531738	-0.083 0.000 0.082
info_alien_spawn	529.294312 -1313.469116 288.531738	-0.083 0.000 0.082
info_alien_spawn	443.029541 -1312.282104 288.553162	-0.057 0.000 0.056
info_alien_spawn	374.022491 -1311.337036 288.527496	-0.088 0.000 0.088
info_alien_spawn	303.080353 -1310.357544 288.541290	-0.071 0.000 0.071
info_alien_spawn	231.760132 -1309.376465 288.539490	-0.073 0.000 0.073
info_alien_spawn	154.816895 -1308.316284 288.532745	-0.081 0.000 0.081
info_alien_spawn	74.665764 -1307.215088 288.538574	-0.074 0.000 0.074
info_alien_spawn	-25.534393 -1305.835083 288.532745	-0.081 0.000 0.081
info_alien_spawn	-23.891491 -1246.423584 288.539490	-0.073 0.000 0.073
info_alien_spawn	-23.012398 -1183.427979 288.564270	-0.044 0.000 0.042
info_alien_spawn	-22.064152 -1114.436646 288.530701	-0.084 0.000 0.084
info_alien_spawn	-21.195021 -1051.440552 288.536682	-0.077 0.000 0.076
info_alien_spawn	79.138390 -1236.817627 288.524139	-0.092 0.000 0.092
info_alien_spawn	82.176994 -1168.801025 288.537628	-0.075 0.000 0.075
info_alien_spawn	79.947227 -1113.971191 288.548737	-0.062 0.000 0.062
info_alien_spawn	74.466240 -1055.771240 288.530701	-0.084 0.000 0.084
info_alien_spawn	158.668732 -1054.747314 288.558472	-0.051 0.000 0.050
info_alien_spawn	164.166611 -1112.111206 288.542145	-0.070 0.000 0.070
info_alien_spawn	165.018417 -1168.801636 288.584778	-0.040 0.000 -0.004
info_alien_spawn	166.143890 -1243.735229 288.545532	-0.066 0.000 0.066
info_alien_spawn	240.859802 -1249.832764 288.542145	-0.070 0.000 0.070
info_alien_spawn	246.525055 -1167.758545 288.565826	-0.042 0.000 0.040
info_alien_spawn	253.451248 -1100.163940 288.528564	-0.086 0.000 0.086
info_alien_spawn	253.581024 -1050.866577 288.545532	-0.066 0.000 0.066
info_alien_spawn	326.992920 -1184.546387 288.524139	-0.092 0.000 0.092
info_alien_spawn	334.954865 -1097.401367 288.565308	-0.043 0.000 0.041
info_alien_spawn	427.653107 -1217.118530 288.529633	-0.085 0.000 0.085
info_alien_spawn	432.494446 -1125.732910 288.554535	-0.055 0.000 0.054
info_alien_spawn	515.147339 -1222.681763 288.557831	-0.051 0.000 0.050
info_alien_spawn	515.886230 -1120.840088 288.527496	-0.088 0.000 0.088
mor_random_weapon	1270.828613 -3837.394043 113.200645	1.868 4.716 -92.613
mor_random_weapon	1273.026367 -3810.364014 113.199921	1.876 4.716 -92.595
mor_random_weapon	1267.886597 -3766.321045 65.202057	1.852 4.715 -92.650
mor_random_weapon	1267.977539 -3741.693848 65.221794	1.629 4.694 -93.160
mor_random_weapon	1481.598633 -3381.708252 1.213572	1.722 4.703 -92.947
mor_random_weapon	1482.491211 -3432.797119 1.204768	1.821 4.712 -92.720
mor_random_weapon	1311.121460 -3554.069824 113.210854	1.753 4.706 -92.877
mor_random_weapon	1041.476929 -3731.945068 81.403091	1.728 4.770 -92.933
mor_random_weapon	-1269.629028 -3807.109375 81.190308	1.984 4.720 -92.347
mor_random_weapon	-1269.713257 -3739.194336 81.204109	1.829 4.713 -92.703
mor_random_weapon	-669.351868 -3872.030762 33.214603	1.711 4.703 -92.974
mor_random_weapon	-547.267578 -3783.475586 65.208534	1.779 4.709 -92.817
mor_random_weapon	-545.051636 -3839.939941 113.241989	1.401 4.658 -93.684
mor_random_weapon	-743.089539 -3884.497314 1.202752	1.844 4.714 -92.668
mor_random_weapon	-611.764587 -3602.703125 113.233719	1.494 4.675 -93.469
mor_random_weapon	1516.761108 -1562.885986 1.137601	2.088 0.483 -91.548
mor_random_weapon	1469.646851 -1538.721558 2.708452	-3.814 6.678 -15.850
mor_random_weapon	1046.860352 -2128.935547 1.205420	1.814 4.712 -92.737
mor_random_weapon	1058.962646 -1650.795898 1.231872	1.515 4.677 -93.421
mor_random_weapon	1373.157471 -1139.312500 2.764526	-3.865 7.798 -18.346
mor_random_weapon	-983.740051 -434.915497 2.746749	-4.093 7.639 -14.443
mor_random_weapon	-979.254578 -628.159485 1.221857	1.526 -1.490 -93.860
mor_random_weapon	-979.671814 -710.781189 1.151279	2.228 -7.061 -92.561
mor_random_weapon	-979.526062 -847.849792 1.198418	1.705 -5.336 -93.722
mor_random_weapon	-980.014282 -1024.993774 1.164557	2.272 -9.217 -91.690
mor_random_weapon	-960.931335 -95.362549 1.211165	1.685 4.687 -92.959
mor_random_weapon	-244.703552 114.284821 1.229792	1.539 4.681 -93.367
mor_random_weapon	111.102509 113.082779 1.242269	1.397 3.412 -93.691
mor_random_weapon	564.102539 90.851898 1.228358	1.555 4.684 -93.330
mor_random_weapon	1062.523682 89.846840 1.193705	1.946 4.720 -92.435
mor_random_weapon	1423.079590 -40.098873 1.181401	2.084 4.819 -92.118
mor_random_weapon	1519.121338 -472.199371 1.212914	1.730 3.878 -92.930
mor_random_weapon	1515.671265 -551.552307 1.202753	1.844 4.714 -92.668
mor_random_weapon	1038.157715 -1050.180542 1.203435	1.837 4.714 -92.686
mor_random_weapon	-534.515869 772.890747 49.209129	1.772 4.708 -92.832
mor_random_weapon	-534.097717 801.736938 49.191177	1.975 4.719 -92.369
mor_random_weapon	532.905823 674.948425 1.199920	1.876 4.716 -92.595
mor_random_weapon	110.405243 -756.083862 1.215388	1.539 5.550 -93.381
mor_random_weapon	108.566040 -626.064331 1.210857	1.753 4.706 -92.877
mor_random_weapon	-306.400818 -2882.238770 -174.782959	1.683 4.700 -93.037
mor_random_weapon	-465.951294 -2874.505859 -174.804672	1.928 4.718 -92.476
mor_random_weapon	278.409332 -2374.315918 -174.782486	1.678 4.699 -93.049
mor_random_weapon	289.968231 -2000.841431 -174.775208	1.595 4.689 -93.238
mor_random_weapon	288.151520 -1946.420776 -174.774506	1.588 4.688 -93.256
mor_random_weapon	234.935638 -1862.984497 -174.771057	1.548 4.682 -93.345
mor_random_weapon	283.100861 -1540.250366 -174.769135	1.527 4.679 -93.395
mor_random_weapon	186.677551 -1546.183838 -174.795898	1.829 4.713 -92.703
mor_random_weapon	241.165695 -560.415710 -174.764450	1.474 2.716 -93.516
mor_random_weapon	186.327591 -653.527771 -174.802322	1.901 4.718 -92.537
mor_random_weapon	-39.114571 -519.706787 -174.765442	1.485 4.673 -93.491
mor_random_weapon	-157.811813 -1056.082520 -174.786423	1.722 4.703 -92.947
mor_random_weapon	-153.699890 -1343.954102 -174.774857	1.591 4.689 -93.247
mor_random_weapon	-164.749466 -1543.093872 -174.810577	1.994 4.721 -92.324
item_ammo_battery_mor	-937.054504 -2742.741943 38.041813	0.031 -0.065 0.501
item_ammo_battery_mor	-933.517273 -2755.548584 38.158062	0.009 -0.074 0.152
item_ammo_battery_mor	729.982178 -1863.183228 6.078051	0.003 -0.049 0.179
item_ammo_battery_mor	712.777161 -1872.978394 6.121778	0.002 -0.050 0.119
item_ammo_battery_mor	-554.473572 727.851013 54.047913	0.035 -0.090 0.287
