# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: mor_station254
# Exported by: MMMM(O_O)
setting:	replacespawns 1
mor_random_ammo	-1299.639526 862.003540 104.515450	-0.050 0.000 0.013
mor_random_ammo	-1313.048218 850.726685 104.508965	-0.047 0.000 0.020
mor_random_ammo	-1679.140625 1357.086426 64.376190	0.134 0.000 0.101
mor_random_ammo	-1675.039185 1338.140747 64.372749	0.111 0.000 0.071
mor_random_ammo	1398.769531 1651.655762 64.437729	1.272 0.032 1.544
mor_random_ammo	1393.485596 1637.150391 64.372711	0.108 -0.000 -0.068
mor_random_ammo	1385.908203 1260.795288 97.534103	0.581 -0.022 0.707
mor_random_ammo	1365.940430 1262.196289 97.537239	-0.004 -0.910 -0.000
mor_random_ammo	1354.382324 1264.516602 97.528778	-0.217 -0.876 0.016
mor_random_ammo	1380.400269 1268.047485 75.787132	-0.319 0.862 -0.322
mor_random_ammo	1365.134277 1263.193359 136.238937	-0.308 0.169 -0.363
mor_random_ammo	1953.376343 1704.876099 87.786697	0.201 0.065 -0.579
mor_random_ammo	1828.917114 1715.720215 87.766251	0.163 0.037 -0.517
mor_random_ammo	1826.315308 1698.764526 87.852081	0.146 0.050 -0.490
mor_random_ammo	1967.862671 1199.479004 87.795074	0.142 -0.039 0.483
mor_random_ammo	1969.410034 1217.208618 87.848175	-0.181 0.037 0.546
mor_random_ammo	1708.768799 1189.200562 87.743790	0.151 -0.038 0.497
mor_random_ammo	1712.817261 1220.465210 87.960770	-0.038 0.040 0.313
mor_random_ammo	1462.197876 1199.394653 87.751991	-0.207 0.072 0.589
mor_random_ammo	1459.543457 1221.166748 87.895172	-0.138 0.039 0.476
mor_random_ammo	1646.733276 1431.819336 96.346771	0.048 0.000 -0.017
mor_random_ammo	1731.226807 1492.799927 96.332756	0.045 0.000 -0.027
mor_random_ammo	1816.141968 1490.809204 96.379433	0.162 0.001 0.139
mor_random_ammo	1846.872192 1420.338623 96.370956	0.094 0.000 0.051
mor_random_ammo	1884.336304 1491.004883 96.374474	0.115 0.000 0.079
mor_random_ammo	1918.862305 1419.182739 96.392632	0.671 -0.006 -0.764
mor_random_ammo	1962.096191 1428.668945 96.434181	1.119 0.028 1.336
mor_random_ammo	1662.335693 1493.165894 96.335182	0.045 0.000 -0.026
mor_random_ammo	1711.514160 1426.333374 96.388031	0.343 0.002 0.362
mor_random_ammo	1592.815674 1487.210571 96.379456	0.160 0.001 0.136
mor_random_ammo	1583.617554 1433.519409 96.449944	0.842 0.024 1.007
mor_random_ammo	1434.042603 969.697876 104.851212	0.047 0.000 -0.020
mor_random_ammo	2543.167236 -28.867649 96.339996	0.047 0.000 -0.024
mor_random_ammo	2501.311768 -29.657721 96.448677	1.029 0.027 1.250
mor_random_ammo	2459.667236 -30.414530 96.344589	0.049 0.000 -0.019
mor_random_ammo	2417.619873 -31.528612 96.423920	1.512 0.035 1.830
mor_random_ammo	2378.631592 -32.331966 96.346832	0.050 0.000 -0.017
mor_random_ammo	2333.525879 -33.202660 96.353348	0.055 0.000 -0.008
mor_random_ammo	2293.980469 -33.254105 96.372749	0.111 0.000 0.071
mor_random_ammo	2248.679443 -33.233433 96.418694	1.695 0.036 2.059
mor_random_ammo	2212.502441 -32.552616 96.374481	0.123 0.000 0.086
mor_random_ammo	2179.660645 -31.294416 96.389832	0.472 -0.003 -0.519
mor_random_ammo	2188.365723 26.568048 96.430580	1.410 0.033 1.710
mor_random_ammo	2227.303955 27.800974 96.335258	0.047 0.000 -0.027
mor_random_ammo	2266.246338 28.570429 96.393768	0.809 0.008 0.931
mor_random_ammo	2314.191895 28.430319 96.392166	0.625 0.005 0.706
mor_random_ammo	2392.195068 28.579353 96.374481	0.123 0.000 0.086
mor_random_ammo	2484.390625 27.141678 96.351212	0.053 0.000 -0.011
mor_random_ammo	2515.197266 26.936697 96.377846	0.150 0.001 0.121
mor_random_ammo	2551.066650 26.693218 96.379425	0.172 0.001 0.148
mor_random_ammo	2454.207275 27.496880 96.383972	0.243 0.001 0.237
mor_random_ammo	2361.242432 29.277708 96.416061	1.681 0.035 2.035
mor_random_ammo	2291.875244 29.043272 96.430389	1.307 0.032 1.574
mor_random_ammo	2454.581787 269.851166 104.338379	-0.047 -0.000 -0.025
mor_random_ammo	2403.444336 269.484589 104.389786	-0.285 -0.001 0.289
mor_random_ammo	2347.987305 268.175354 104.450851	-1.475 -0.035 1.790
mor_random_ammo	2293.573975 265.807434 104.374710	0.247 0.094 -0.313
mor_random_ammo	2237.922119 274.190735 104.382126	-0.172 -0.001 0.149
mor_random_ammo	2506.689209 274.506500 104.326050	-0.047 -0.000 -0.032
mor_random_ammo	2499.721191 -272.767273 104.362602	-0.068 -0.000 0.013
mor_random_ammo	2452.848633 -264.222626 104.459595	1.815 0.087 -1.676
mor_random_ammo	2396.428955 -271.377045 104.481369	-0.486 -0.019 0.591
mor_random_ammo	2337.192871 -267.277405 104.380226	-0.153 -0.001 0.125
mor_random_ammo	2283.539551 -272.913147 104.349846	-0.051 -0.000 -0.014
mor_random_ammo	2235.962402 -268.930359 104.372551	-0.100 -0.000 0.057
mor_random_ammo	929.487610 605.119019 0.399399	-0.555 0.004 -0.621
mor_random_ammo	916.084412 603.770203 0.338383	-0.047 -0.000 -0.025
mor_random_ammo	368.762024 544.715759 97.498199	0.080 -0.734 0.101
mor_random_ammo	368.898285 571.189514 97.469963	0.443 0.015 0.509
mor_random_ammo	371.671387 488.216888 97.493523	0.302 0.009 0.503
mor_random_ammo	-837.454651 165.581863 97.905426	-0.527 0.698 -1.203
mor_random_ammo	-850.769165 165.578888 97.906563	-0.823 -0.570 -1.659
mor_random_ammo	-880.479065 433.776825 97.482117	0.371 -1.186 0.255
mor_random_ammo	-651.106445 419.041321 64.421776	1.618 0.037 1.965
mor_random_ammo	-654.522339 463.976105 64.361534	0.067 -0.000 -0.012
mor_random_ammo	-2920.709961 387.965271 98.391342	0.063 0.000 0.007
mor_random_ammo	-2916.641602 405.510071 98.344002	0.048 -0.000 0.036
mor_random_ammo	-2923.125977 556.565063 98.463593	1.252 0.031 1.512
mor_random_ammo	-2931.152832 624.195251 98.372894	0.046 0.000 -0.023
mor_random_ammo	-2919.057617 609.373657 98.408356	0.173 -0.001 -0.151
mor_random_ammo	-2912.003906 541.212463 98.398643	0.092 -0.000 -0.047
mor_random_ammo	-2283.611084 947.105408 97.420052	-0.276 0.406 0.269
mor_random_ammo	-2261.516602 943.161682 97.376846	-0.009 0.220 -0.220
mor_random_ammo	-2402.838379 564.539856 95.563759	-0.004 -3.156 0.058
mor_random_ammo	-2405.597412 459.437988 95.513168	-0.473 -5.900 -0.023
mor_random_ammo	-2530.180420 555.832153 95.505424	-0.432 -1.084 -0.024
mor_random_ammo	-2659.552734 430.907196 95.542572	-0.054 -2.838 -0.004
mor_random_ammo	-2776.685059 543.144104 95.468910	0.456 0.311 -1.396
mor_random_ammo	-2784.564697 416.901794 95.526299	-0.928 -0.185 0.003
mor_random_ammo	-1299.525635 2054.054932 97.501625	-0.283 -0.603 0.378
mor_random_ammo	-2465.608887 944.368286 104.417824	1.264 0.032 1.519
mor_random_ammo	-2559.880371 947.091858 104.321014	0.045 0.000 -0.030
mor_random_ammo	-863.761902 -509.258301 104.774452	-0.807 -1.382 -0.772
mor_random_ammo	-802.594055 -387.643372 64.392921	0.725 0.007 0.827
mor_random_ammo	-2672.677246 -718.695679 88.841263	0.072 0.000 0.021
mor_random_ammo	-2694.028320 -781.720642 88.826004	0.049 0.000 -0.015
mor_random_ammo	-2675.603760 -785.343994 88.796616	0.046 0.000 -0.034
mor_random_ammo	-2721.796387 -858.873779 287.545898	0.047 -0.000 0.036
mor_random_ammo	-2641.308594 -858.288574 287.608887	0.139 -0.001 -0.110
mor_random_ammo	-2679.869141 -861.216125 287.568176	0.045 -0.000 0.027
mor_random_ammo	-2580.136719 -924.433716 267.803925	-0.141 -0.184 0.134
mor_random_ammo	-2559.171387 -927.154236 267.696106	-0.578 -0.005 0.592
mor_random_ammo	-2543.214355 -777.680969 290.137482	0.049 0.000 -0.039
mor_random_ammo	-719.097656 -1043.927612 112.609436	0.291 -0.002 -0.301
mor_random_ammo	-709.499146 -1217.938965 112.598228	-0.061 0.000 -0.013
mor_random_ammo	-722.533508 -1217.447144 112.589500	-0.047 0.000 0.009
mor_random_ammo	-2201.839111 -1503.307007 64.363503	0.072 0.000 0.019
mor_random_ammo	-2228.677490 -1503.099731 64.349037	0.051 0.000 -0.014
mor_random_ammo	-2252.807373 -1504.202881 64.353348	0.055 0.000 -0.007
mor_random_ammo	-874.908203 -649.483093 64.365433	0.077 0.000 0.026
mor_random_ammo	-850.576477 -649.748901 64.421143	1.646 0.037 2.000
mor_random_ammo	-809.393799 -649.219910 64.385323	0.282 0.001 0.286
mor_random_ammo	-788.779907 -648.228394 64.363503	0.072 0.000 0.019
mor_random_ammo	-2583.472656 -1304.747314 456.342316	0.048 0.000 -0.022
mor_random_ammo	-2567.850586 -1303.550537 456.385376	0.278 0.001 0.280
mor_random_ammo	-2172.436035 -2319.660156 456.355469	0.057 0.000 -0.004
mor_random_ammo	-2196.862305 -2318.152588 456.374451	0.120 -0.000 -0.082
mor_random_ammo	-3493.270020 -2675.820068 408.786316	0.048 0.000 -0.038
mor_random_ammo	-3477.073730 -2676.335693 408.864380	0.436 0.003 0.477
mor_random_ammo	-3077.886719 -2441.847168 384.320892	-0.047 -0.000 -0.034
mor_random_ammo	-3097.943604 -2445.267578 384.331116	-0.047 -0.000 -0.029
mor_random_ammo	-3163.197998 -2443.339111 384.460693	-1.222 -0.030 1.487
mor_random_ammo	-3179.990967 -2444.934570 384.389801	-0.286 -0.001 0.290
mor_random_ammo	-831.414734 -963.768311 448.365417	0.078 -0.000 -0.027
mor_random_ammo	-812.246094 -961.786621 448.363495	0.072 -0.000 -0.019
mor_random_ammo	-357.184937 -1676.157471 256.355438	0.057 0.000 -0.004
mor_random_ammo	-389.996796 -1679.163208 256.389130	0.415 0.003 0.449
mor_random_ammo	-372.867645 -1017.374329 256.365417	0.078 0.000 0.027
mor_random_ammo	-349.777710 -1021.102905 256.322723	0.047 0.000 -0.033
mor_random_ammo	1217.063354 -2016.307129 472.826019	0.049 0.000 -0.015
mor_random_ammo	1200.226196 -2017.326782 472.786316	0.048 0.000 -0.038
mor_random_ammo	1159.711914 -2207.235352 472.855743	0.177 0.001 0.157
mor_random_ammo	1393.730347 -2016.710327 472.864380	0.437 0.003 0.477
mor_random_ammo	1702.524414 -854.204285 488.896912	0.481 0.003 0.532
mor_random_ammo	1717.142700 -860.212585 488.880341	0.107 0.000 0.068
mor_random_ammo	1724.199463 -1072.796875 481.512421	-0.262 0.019 -0.341
mor_random_ammo	2069.854492 -1674.029297 64.411850	-1.101 -0.015 1.286
mor_random_ammo	2088.016602 -1676.342651 64.389793	-0.286 -0.001 0.290
mor_random_ammo	2210.677734 -1979.906860 64.344589	0.049 0.000 -0.019
mor_random_ammo	2228.511230 -1983.615601 64.322739	0.047 0.000 -0.033
mor_random_ammo	1300.349365 -1998.079712 64.383926	0.250 0.001 0.246
mor_random_ammo	1322.019165 -1996.842041 64.361549	0.068 0.000 0.012
mor_random_ammo	1499.679565 -1308.864990 104.379303	0.172 -0.001 -0.148
mor_random_ammo	1498.386353 -1295.410400 104.361534	0.067 -0.000 -0.012
mor_random_ammo	1762.600708 -1138.351074 97.390701	0.090 -0.061 -0.097
mor_random_ammo	1763.560181 -1157.506592 97.386169	0.336 0.050 0.148
mor_random_ammo	1762.676880 -1211.499146 97.513016	0.022 -0.113 -0.024
mor_random_ammo	1766.131958 -1228.730103 97.508911	0.080 0.059 0.035
mor_random_ammo	1759.823120 -1226.933716 75.749176	0.131 0.212 0.001
mor_random_ammo	1588.658813 -816.832886 64.370987	0.100 0.000 0.056
mor_random_ammo	1578.536865 -816.086426 64.386658	0.321 0.002 0.334
mor_random_ammo	1225.437378 -1441.175903 104.351219	0.053 -0.000 0.011
mor_random_ammo	8.494648 -302.976715 64.414459	1.673 0.035 2.020
mor_random_ammo	25.842648 -298.765900 64.317459	0.047 0.000 -0.035
mor_random_ammo	438.867798 -1143.777832 98.035057	0.054 -0.000 0.007
mor_random_ammo	453.282349 -1146.645386 98.103706	1.557 -0.037 -1.892
mor_random_ammo	444.119446 -1083.340454 98.003120	0.047 0.000 -0.034
mor_random_ammo	330.399231 -1443.140015 104.893608	0.318 0.002 0.332
mor_random_ammo	312.788483 -1446.318726 104.931450	1.446 0.034 1.745
mor_random_ammo	630.457031 -1494.782593 64.342331	0.048 -0.000 0.021
mor_random_ammo	616.668884 -1497.303589 64.342308	0.048 0.000 -0.021
mor_random_ammo	-857.195251 -554.259949 448.379456	0.168 0.001 0.144
mor_random_ammo	-884.223572 -556.222656 448.367310	0.084 0.000 0.035
mor_random_ammo	-1379.397949 -2322.377686 512.338379	-0.047 -0.000 -0.025
mor_random_ammo	-1406.027344 -2323.318604 512.458252	-1.210 -0.030 1.466
mor_random_ammo	757.690002 -2253.568848 448.404327	-0.725 -0.007 0.828
mor_random_ammo	758.355896 -2236.440186 448.343079	-0.048 -0.000 -0.021
mor_random_ammo	818.175354 -1934.066528 448.356354	-0.058 -0.000 -0.003
mor_random_ammo	842.461609 -1933.622559 448.449310	-1.085 -0.027 1.287
mor_random_ammo	1402.682373 -2273.944824 448.369171	0.092 0.000 0.045
mor_random_ammo	1354.910156 -2272.515625 448.349060	0.052 0.000 -0.014
mor_random_ammo	1120.915527 -2145.955078 448.354218	-0.055 -0.000 -0.007
mor_random_ammo	1153.279297 -2146.217529 448.402130	-0.640 -0.005 0.724
mor_random_ammo	1300.662598 -2270.288330 448.431763	1.397 -0.033 -1.699
weapon_medkit	1687.870117 -1040.509644 99.893997	-2.355 1.579 2.477
weapon_medkit	1732.551880 -1051.969849 99.929703	-3.268 0.596 1.912
weapon_medkit	1766.808838 -1217.960938 137.923950	-2.666 -6.250 1.892
weapon_medkit	187.116089 -1670.718628 130.463089	-3.171 -1.556 1.913
weapon_medkit	-1307.767212 -2331.019043 514.106812	-3.398 0.443 1.753
weapon_medkit	-3069.193848 -2449.995605 428.088654	-2.819 -3.318 1.775
weapon_medkit	-347.532318 -425.189636 788.526062	0.000 16.690 0.000
weapon_medkit	-2696.488770 -851.700317 289.320648	-3.109 -1.560 1.913
weapon_medkit	-2624.206543 941.373535 113.153610	-3.343 0.428 1.820
weapon_medkit	447.279724 -1117.759644 99.782532	-3.353 0.426 1.808
weapon_medkit	-878.317139 212.059326 99.152115	-3.352 0.004 1.796
weapon_medkit	2088.821533 1701.049561 89.556259	-3.272 -1.371 1.539
weapon_medkit	2124.509033 -189.956665 138.074463	-0.690 6.397 -0.707
weapon_medkit	2675.770752 131.070969 138.015472	-3.379 -168.322 2.502
weapon_medkit	2646.951660 160.065475 138.059540	-2.648 10.783 1.899
weapon_medkit	863.463013 -2289.044434 487.844696	-3.267 0.829 1.913
weapon_glowstick	802.908997 -2287.822998 485.908051	-2.185 -1.389 -1.195
weapon_glowstick	796.613098 -2282.642822 485.907959	-2.181 -1.389 -1.201
weapon_glowstick	1451.852173 -1958.374023 448.153015	-2.494 -1.231 -1.795
weapon_glowstick	1067.834839 -2296.196777 448.172089	-1.873 -1.400 -1.348
weapon_glowstick	1178.023193 -2533.420898 448.159637	-2.278 -1.303 -1.640
weapon_glowstick	-567.053772 -1553.107666 256.191223	-1.413 -1.484 -0.772
weapon_glowstick	-565.703003 -1532.086304 256.168335	-2.252 -1.362 -1.231
weapon_glowstick	-556.824524 -1171.543091 256.165497	-2.357 -1.358 -1.287
weapon_glowstick	-549.079651 -1142.252197 256.190643	-1.434 -1.484 -0.784
weapon_glowstick	181.497787 -1690.458374 448.152832	-2.822 -1.186 -1.544
weapon_glowstick	1637.468628 -996.847778 465.858093	-0.564 -0.194 -2.495
weapon_glowstick	1694.655640 -1069.993286 482.637238	5.126 14.153 -90.023
weapon_glowstick	1226.676514 -1378.964966 104.164467	-2.389 -1.322 -1.312
weapon_glowstick	1235.547241 -1376.567017 104.162544	-2.464 -1.325 -1.348
weapon_glowstick	1497.832031 -1325.668945 104.180000	-1.824 -1.448 -0.997
weapon_glowstick	1498.331787 -1145.023071 104.150467	-2.909 -1.212 -1.591
weapon_glowstick	1633.322144 -1123.086670 97.260056	-0.075 -0.240 -0.611
weapon_glowstick	1632.652100 -1142.145386 97.250832	-0.723 -1.539 -0.681
weapon_glowstick	1226.380493 -952.748901 64.167572	-2.020 -1.367 -1.453
weapon_glowstick	2614.882568 191.359573 136.181488	-1.770 -1.448 -0.968
weapon_glowstick	2687.297119 118.919334 108.165520	-2.356 -1.358 -1.288
weapon_glowstick	2646.379639 161.138458 108.177902	-1.445 -1.153 -1.364
weapon_glowstick	2652.101563 -155.846161 108.208206	-0.986 -0.007 -0.323
weapon_glowstick	2669.018799 -137.858963 136.177719	-1.908 -1.428 -1.043
weapon_glowstick	2100.820557 -169.239609 108.203697	-0.957 -1.506 -0.523
weapon_glowstick	2061.651855 -130.438690 108.222244	-0.280 -1.515 -0.154
weapon_glowstick	2084.309570 -153.984818 136.162552	-2.465 -1.325 -1.348
weapon_glowstick	2058.578125 -125.328033 136.162552	-2.464 -1.325 -1.348
weapon_glowstick	2072.817139 144.107620 108.121529	-1.930 -1.310 -1.636
weapon_glowstick	2082.113037 153.397049 136.200256	-1.778 -1.214 -0.168
weapon_glowstick	962.253662 632.520447 40.191845	-1.830 -1.019 -0.505
weapon_glowstick	1457.248413 989.292175 64.183609	-1.692 -1.464 -0.925
weapon_glowstick	1094.670044 1431.708252 64.167419	-2.286 -1.367 -1.250
weapon_glowstick	1691.755493 1696.301025 87.638641	-0.485 -0.904 -1.608
weapon_glowstick	1574.984985 1211.756592 130.957947	0.390 0.611 1.254
weapon_glowstick	1958.039917 1210.713623 130.960449	0.294 0.615 1.014
weapon_glowstick	1971.965576 1482.726807 96.139282	-0.973 -1.300 -0.567
weapon_glowstick	1782.918945 1481.545166 96.109238	-1.293 -1.212 -0.753
weapon_glowstick	1618.688721 1420.517700 96.205383	-0.269 -1.369 -0.157
weapon_glowstick	1091.990601 2094.119385 64.167419	-2.286 -1.367 -1.250
weapon_glowstick	-1372.816406 2096.443115 64.171059	-2.152 -1.401 -1.177
weapon_glowstick	-1298.200806 982.586853 75.520126	-1.117 -1.637 -1.154
weapon_glowstick	-748.671387 157.145340 77.749382	-1.018 -0.543 -1.236
weapon_glowstick	201.091125 628.283508 69.165085	-0.394 -1.752 -0.597
weapon_glowstick	-2707.343018 121.543350 83.646996	-0.059 0.768 -0.658
weapon_glowstick	-2924.001221 452.153595 98.214867	-1.434 -1.484 -0.784
weapon_glowstick	-2928.952148 769.796265 104.186256	-1.592 -1.475 -0.874
weapon_glowstick	-2925.398193 779.899780 104.179985	-1.826 -1.448 -0.997
weapon_glowstick	-2250.248535 834.138855 98.679893	20.776 -50.280 -89.614
weapon_glowstick	-2252.166992 821.777527 98.654007	14.775 -54.562 -91.002
weapon_glowstick	-2444.454590 944.842468 104.159302	-1.824 -1.448 -0.997
weapon_glowstick	-854.220520 -462.705688 448.171051	-2.152 -1.401 -1.177
weapon_glowstick	-834.846191 -462.495270 448.195099	-1.272 -1.495 -0.696
weapon_glowstick	-799.585083 -961.225098 448.163544	-2.428 -1.323 -1.328
weapon_glowstick	-884.012817 -2226.740723 256.186310	-1.593 -1.475 -0.871
weapon_glowstick	-728.703308 -1011.718445 112.339760	-1.206 -1.546 -1.428
weapon_glowstick	-2631.412598 -784.079895 88.628365	-2.502 -1.323 -1.368
weapon_glowstick	-2551.813721 -716.675171 289.998535	-1.996 -1.430 -1.091
weapon_glowstick	-2660.122559 -845.352600 287.389069	-0.672 -1.711 -1.024
weapon_glowstick	-2252.397949 -2321.193604 456.190674	-1.434 -1.484 -0.784
weapon_glowstick	-2602.204590 -1310.417725 456.178497	-1.880 -1.442 -1.028
weapon_glowstick	-3065.729492 -1509.499390 64.161530	-2.502 -1.323 -1.368
weapon_glowstick	-3412.011475 -2676.540771 408.640472	-2.057 -1.402 -1.125
weapon_glowstick	-3192.946533 -2448.649414 426.206390	-2.463 -1.349 -0.598
weapon_glowstick	-3054.568359 -2527.781006 403.506042	-48.699 -65.321 -86.253
weapon_glowstick	-3395.448975 -2675.163330 408.634247	-2.286 -1.367 -1.250
weapon_glowstick	183.244034 -1701.006836 448.160492	-2.540 -1.297 -1.389
weapon_glowstick	217.892105 -1769.988647 104.620491	-1.117 -1.329 -1.708
weapon_glowstick	230.533890 -1763.994751 104.617073	-1.151 -1.442 -1.760
weapon_glowstick	596.996033 -1059.010498 64.194023	-1.311 -1.491 -0.717
weapon_glowstick	598.285339 -1068.288940 64.219162	-0.393 -1.514 -0.215
need_wash	785.247009 -2564.356201 450.545258	-0.052 -0.000 0.052
need_wash	784.808044 -2619.111572 450.555634	-0.031 -0.000 0.054
need_wash	785.324158 -2681.292969 450.546875	-0.051 -0.000 0.051
need_wash	786.121277 -2756.097412 450.557617	-0.034 0.002 0.047
need_wash	787.175964 -2819.114746 450.542725	-0.044 -0.002 0.066
need_wash	786.114563 -2874.343994 450.535370	-0.051 -0.002 0.073
need_wash	541.723145 -2555.891846 450.523712	-0.073 -0.000 0.073
need_wash	542.416870 -2612.955566 450.555634	-0.044 -0.036 0.041
need_wash	544.358521 -2680.056885 450.529266	-0.072 -0.002 0.063
need_wash	547.913574 -2745.752441 450.534393	-0.063 -0.000 0.063
need_wash	549.862488 -2813.904053 450.604279	-0.051 -0.050 0.036
need_wash	551.557861 -2875.995605 450.567566	-0.072 -0.058 0.049
need_wash	1141.048584 -2561.513916 450.526001	-0.082 -0.001 0.060
need_wash	1134.527588 -2611.134033 450.552887	-0.055 -0.005 0.035
need_wash	1146.054077 -2686.146973 450.528198	-0.081 -0.058 0.057
need_wash	1143.955078 -2744.916748 450.568604	-0.030 -0.000 0.030
need_wash	1145.138672 -2810.299561 450.467133	-0.092 -0.110 0.038
need_wash	1151.955078 -2871.973877 450.682526	-0.035 -0.058 0.035
need_wash	1362.137329 -2868.208496 450.507507	0.048 4.163 -0.246
need_wash	1359.153198 -2815.253174 450.435547	-0.081 -1.334 -0.103
need_wash	1357.310669 -2746.461914 450.605560	-0.045 -0.104 0.051
need_wash	1358.179932 -2702.579590 450.605377	-0.035 -0.105 0.041
need_wash	1358.475342 -2629.220703 450.489197	-0.153 -0.240 0.185
need_wash	1354.984131 -2571.147461 450.545776	-0.075 -0.044 0.047
need_wash	1358.179932 -2702.579590 452.605377	-0.035 -0.105 0.041
need_wash	1358.475342 -2629.220703 452.489197	-0.153 -0.240 0.185
need_wash	1354.984131 -2571.147461 452.545776	-0.075 -0.044 0.047
need_food	-2906.270264 883.771790 66.540413	-0.072 -0.000 0.072
need_food	-2852.615479 887.046082 66.540413	-0.059 0.006 0.084
need_food	-2792.843750 889.643799 66.576317	-0.241 0.017 -0.166
need_food	-2756.406738 891.028137 66.568878	-0.094 -0.061 0.005
weapon_frag	1728.000000 1328.000000 66.000000	0.000 0.000 0.000
weapon_frag	217.686371 -1758.455322 106.565765	-35.383 -56.284 -89.297
weapon_frag	2130.645996 203.871368 110.265404	12.902 -37.108 -92.642
weapon_frag	2090.936279 163.993683 109.923737	13.450 -28.509 -87.003
weapon_frag	2044.939941 116.611687 110.374130	40.963 -36.768 -91.431
weapon_frag	2121.735107 -194.243759 110.155632	-37.973 -54.656 -92.242
weapon_frag	2077.247803 -147.853790 110.375061	-40.383 -56.772 -97.339
weapon_frag	2043.869263 -114.542946 110.153114	15.509 -55.926 -90.227
weapon_frag	2066.651367 -137.083267 138.150986	13.309 -60.873 -90.681
weapon_frag	2115.287354 192.474884 137.922241	-39.673 -63.833 -87.586
weapon_frag	2099.329346 172.772583 138.151810	13.743 -47.597 -90.595
weapon_frag	2630.574463 177.036789 108.885651	24.511 -8.393 -46.800
weapon_frag	2663.975830 143.403427 109.399864	9.329 -9.582 -73.303
weapon_frag	2685.186279 -123.490273 110.156998	13.711 -31.734 -90.687
weapon_frag	2632.160400 -175.974213 138.096893	13.463 -44.965 -89.770
weapon_frag	2618.723877 -190.351974 110.144943	13.428 -28.750 -90.556
weapon_frag	1420.558472 975.951721 106.180054	34.061 -25.697 -73.233
weapon_frag	-1301.032715 956.767639 99.322510	-38.733 -41.132 -94.447
weapon_frag	-1578.397827 1882.200806 116.399719	-36.042 -56.444 -90.459
weapon_frag	-2464.000000 576.000000 66.000000	0.000 0.000 0.000
weapon_frag	-2412.782715 947.901978 96.204178	31.675 -42.125 -67.593
weapon_frag	-2417.453857 946.762329 95.776886	22.421 179.263 51.515
weapon_frag	-2714.776123 137.044678 85.711601	-37.342 44.848 92.514
weapon_frag	-2553.883545 -730.264954 291.967560	-36.489 -56.001 -91.152
weapon_frag	-2732.349609 -851.187988 289.331268	-35.991 -55.742 -90.251
weapon_frag	-716.430481 -1153.506226 66.157722	-36.694 -55.789 -91.474
weapon_frag	-716.306213 -1165.592896 66.151848	-36.604 -55.880 -91.332
weapon_frag	-2228.647705 -2314.556641 458.188934	-37.170 -55.292 -92.235
weapon_frag	-3354.576904 -2656.587646 430.530304	14.163 -42.698 -89.775
weapon_frag	-3057.524658 -1500.927490 66.082130	-35.539 -56.914 -89.695
weapon_frag	-3056.463135 -1511.065552 66.079086	-35.493 -56.959 -89.625
weapon_frag	-561.676819 -2189.237305 282.121796	-35.695 -55.988 -89.811
