# morbus weapon/ammo placement overrides - Thank TTT for this lua code
# For map: mor_skandalon_b3
# Exported by: Remscar
setting:	replacespawns 1
need_food	-687.727417 590.152954 338.285126	-0.000 -0.192 0.010
need_food	-687.928162 719.433167 338.328766	0.084 0.004 -0.000
weapon_glowstick	-536.400330 1145.203125 -280.994324	-0.407 0.803 -0.081
weapon_glowstick	-535.642700 1168.812622 -281.008057	-0.466 0.791 -0.093
weapon_glowstick	819.356934 1463.249634 7.045866	1.862 0.212 1.322
weapon_glowstick	-606.653992 -312.891846 54.937923	-0.739 0.762 -0.162
weapon_glowstick	-618.222473 -313.005493 54.937923	-0.739 0.762 -0.162
weapon_glowstick	-632.240784 -313.012756 54.988987	-0.507 0.853 -0.111
weapon_glowstick	-646.578125 -313.011444 54.978436	-0.555 0.832 -0.121
weapon_glowstick	-1438.441162 630.577454 7.084634	0.691 0.013 0.501
weapon_glowstick	-1445.344360 637.139771 7.059523	1.711 0.034 1.242
weapon_glowstick	-401.638519 538.324585 326.995514	-0.477 0.854 -0.105
weapon_glowstick	114.004959 1881.039307 359.067261	-0.149 0.885 -0.033
weapon_glowstick	113.552551 1868.601929 358.990631	-0.499 0.854 -0.109
weapon_glowstick	364.893555 1576.261719 502.970856	-0.589 0.831 -0.129
weapon_mor_zx9	-909.488098 -1304.680176 357.037354	-2.785 -0.953 0.384
weapon_mor_zx9	646.661011 806.294678 325.060852	-2.759 -0.949 0.294
weapon_mor_m418	-1115.492065 425.197968 17.228704	1.540 -11.279 83.098
weapon_mor_m418	-417.139160 889.261414 321.231995	1.573 -15.167 83.122
weapon_mor_m418	-72.820618 1326.647339 353.228699	1.540 -11.286 83.098
weapon_mor_m418	-75.519165 1278.098022 353.231873	1.573 -9.617 83.122
weapon_mor_m418	322.646576 1977.193359 497.876770	-0.454 -10.997 -84.357
weapon_mor_blaster	-825.396912 106.032074 -254.067184	2.803 -20.077 -83.514
weapon_mor_blaster	-2039.363159 645.539001 1.910550	2.594 -19.647 -83.428
weapon_mor_blaster	77.083298 1520.173950 353.938538	2.744 -20.107 -83.740
weapon_mor_scarm8	628.128662 -576.473938 81.028893	-0.855 -7.831 -89.250
weapon_mor_scarm8	-870.481995 -948.429871 353.222992	0.448 9.403 84.259
weapon_mor_scarm8	99.675987 1281.997925 353.259003	0.316 9.321 84.991
weapon_mor_scarm8	-31.030384 1307.242310 385.242645	0.383 20.137 84.649
item_ammo_pistol_mor	-811.985107 -115.829796 -255.657028	-0.136 -0.019 -0.041
item_ammo_pistol_mor	-836.822876 -112.869072 -255.612976	-0.098 -0.020 -0.029
item_ammo_pistol_mor	-851.438293 -112.529274 -255.593048	-0.080 -0.020 -0.024
item_ammo_pistol_mor	-827.345459 1467.394775 -95.603294	-0.089 -0.020 -0.027
item_ammo_pistol_mor	-819.212708 1466.967041 -95.639290	-0.121 -0.019 -0.036
item_ammo_pistol_mor	-811.499390 1469.920166 -95.657021	-0.136 -0.019 -0.041
item_ammo_pistol_mor	-50.917259 1493.058228 0.422162	-0.067 -0.020 -0.020
item_ammo_pistol_mor	-34.548656 1493.988770 0.325603	-0.151 -0.018 -0.046
item_ammo_pistol_mor	-43.070988 1493.362549 0.356478	-0.124 -0.019 -0.038
item_ammo_pistol_mor	632.077881 1760.728027 0.338198	-0.140 -0.019 -0.042
item_ammo_pistol_mor	639.290710 1760.889526 0.342977	-0.136 -0.019 -0.041
item_ammo_pistol_mor	649.703491 1761.119263 0.387024	-0.098 -0.020 -0.030
item_ammo_pistol_mor	1183.952881 -115.844887 160.391983	-0.093 -0.020 -0.028
item_ammo_pistol_mor	1190.826172 -102.523979 160.352112	-0.128 -0.019 -0.039
item_ammo_pistol_mor	1199.058472 -118.646454 160.437088	-0.578 0.033 -0.291
item_ammo_pistol_mor	97.383957 -941.126648 353.139832	0.139 0.019 -0.034
item_ammo_pistol_mor	88.066330 -940.422363 353.132294	0.145 0.019 -0.035
item_ammo_pistol_mor	99.665543 -966.231506 353.235840	-0.057 -0.021 -0.014
item_ammo_pistol_mor	88.395363 -964.518677 353.144684	0.135 0.019 -0.033
item_ammo_pistol_mor	97.832146 -1162.100586 353.191040	0.095 0.021 -0.023
item_ammo_pistol_mor	89.875320 -1160.533569 353.241638	0.052 0.021 -0.013
item_ammo_pistol_mor	96.899963 -1211.062012 353.164734	-0.118 -0.020 -0.030
item_ammo_pistol_mor	86.814850 -1213.027466 353.151672	0.129 0.020 -0.031
item_ammo_pistol_mor	14.556254 1494.633057 384.355103	0.093 -0.026 -0.004
item_ammo_pistol_mor	25.925224 1494.902832 384.456848	0.026 -0.029 0.000
item_ammo_pistol_mor	37.923733 1495.066772 384.403687	0.057 -0.030 0.002
item_ammo_pistol_mor	46.922722 1495.189819 384.439941	0.035 -0.031 0.002
item_ammo_pistol_mor	54.421349 1495.290649 384.446686	0.029 -0.041 0.002
item_ammo_pistol_mor	62.669838 1495.403687 384.336304	0.087 -0.040 0.012
item_ammo_pistol_mor	71.168732 1495.489502 384.326385	0.054 -0.025 0.004
item_ammo_pistol_mor	80.981865 1495.002197 384.349396	0.091 -0.029 0.002
item_ammo_pistol_mor	89.340904 1494.382446 384.372192	0.085 -0.025 -0.006
item_ammo_pistol_mor	97.589912 1494.241333 384.438568	0.041 -0.025 -0.003
item_ammo_pistol_mor	106.588814 1494.087646 384.392273	0.074 -0.024 -0.006
item_ammo_pistol_mor	115.587662 1493.933838 384.380798	0.083 -0.023 -0.008
item_ammo_pistol_mor	124.586494 1493.780029 384.416931	0.058 -0.022 -0.005
item_ammo_pistol_mor	132.835800 1493.639160 384.347198	0.109 -0.021 -0.010
item_ammo_pistol_mor	140.853622 1493.547852 384.366730	0.096 -0.021 -0.009
weapon_mor_m20	-18.745356 1330.622314 354.704498	3.587 -11.178 -84.189
weapon_medkit	832.510071 1368.708984 1.430408	-41.400 0.162 0.253
weapon_medkit	-693.015503 -321.751831 49.397175	-38.869 -0.632 1.275
weapon_medkit	-710.538879 -321.738770 49.421333	-40.857 -0.257 0.637
weapon_medkit	-742.576172 -321.707794 49.547600	-40.072 -1.019 -0.597
weapon_medkit	-775.469849 -321.737000 49.426537	-41.297 -0.163 0.490
weapon_medkit	-805.493835 -321.737854 49.423897	-41.073 -0.212 0.565
weapon_medkit	-832.505188 -321.741547 49.414700	-40.302 -0.369 0.819
weapon_medkit	-863.512451 -321.768707 49.376316	-37.214 -0.907 1.778
weapon_medkit	-790.666748 -321.898071 48.549263	-41.896 -164.958 165.608
weapon_medkit	1171.678345 232.455399 161.495712	-40.918 -1.245 -0.217
weapon_medkit	1170.436646 264.258026 161.574814	-39.627 -0.921 -0.792
weapon_medkit	-689.498779 -909.553650 353.397156	-38.869 -0.632 1.275
weapon_medkit	138.580185 1572.512939 497.482269	-38.788 -4.201 0.250
weapon_mor_lz400	-1232.824585 732.593811 0.483419	-2.409 -9.246 85.789
weapon_mor_lz400	555.191772 -588.425049 80.474297	-2.447 -18.128 85.817
weapon_mor_lz400	29.377388 1324.638062 352.525543	-2.054 -15.931 85.997
weapon_frag	-1108.500000 3.318510 -287.000000	0.000 0.000 0.000
weapon_frag	-1108.500000 3.318510 -287.000000	0.000 0.000 0.000
weapon_frag	-748.422729 1140.454224 -284.421631	0.939 0.209 0.805
weapon_frag	-743.615845 1175.665039 -284.499695	1.969 0.270 1.689
weapon_frag	-2045.607422 908.217102 3.522170	1.872 0.254 -0.779
weapon_frag	1508.848145 158.096420 163.559525	1.322 0.258 -0.550
weapon_frag	146.934769 1275.367188 355.512451	1.992 0.248 -0.834
weapon_frag	145.016754 1286.479126 355.506073	2.085 0.271 -0.873
item_ammo_revolver_mor	-525.602356 1013.930786 -191.657028	-0.136 -0.019 -0.041
item_ammo_revolver_mor	-529.321594 992.525452 -191.641388	-0.122 -0.019 -0.037
item_ammo_revolver_mor	-540.145508 1013.443787 -191.609650	-0.095 -0.020 -0.029
item_ammo_revolver_mor	-544.220337 992.958862 -191.618164	-0.102 -0.020 -0.031
item_ammo_revolver_mor	631.676880 1318.249146 0.345312	-0.134 -0.019 -0.041
item_ammo_revolver_mor	636.297485 1336.729248 0.436547	-0.359 0.225 -0.520
item_ammo_revolver_mor	642.689148 1311.078857 0.383597	-0.101 -0.020 -0.030
item_ammo_revolver_mor	646.796875 1329.601685 0.435354	-0.591 0.055 -0.450
item_ammo_revolver_mor	772.812439 1380.721313 0.468752	-0.204 -1.650 -0.016
item_ammo_revolver_mor	792.072449 1384.067139 0.376426	-0.107 -0.020 -0.032
item_ammo_revolver_mor	778.940674 1383.819702 0.412084	-0.944 -1.517 -0.030
item_ammo_revolver_mor	-1048.155273 406.323517 16.401226	-0.085 -0.020 -0.026
item_ammo_revolver_mor	-1046.857788 435.967407 16.354313	-0.126 -0.019 -0.038
item_ammo_revolver_mor	-1026.794678 418.917267 16.402689	-0.084 -0.020 -0.025
item_ammo_revolver_mor	-1220.390747 707.637878 0.474799	-0.165 -0.559 0.102
item_ammo_revolver_mor	-1209.281128 694.892334 11.520797	-0.225 -155.632 179.997
item_ammo_revolver_mor	-1203.929443 662.074463 0.378259	-0.105 -0.020 -0.032
item_ammo_revolver_mor	-1221.015503 679.987671 0.393575	-0.092 -0.020 -0.028
item_ammo_revolver_mor	-1208.742188 688.514587 11.994759	-0.622 -0.000 0.221
item_ammo_revolver_mor	-1529.986450 1238.233276 0.440429	-0.470 0.635 -0.532
item_ammo_revolver_mor	-1522.165649 1222.635010 0.349881	-0.130 -0.019 -0.039
item_ammo_revolver_mor	-1504.457642 1238.451660 0.382322	-0.647 0.029 -0.298
item_ammo_revolver_mor	-1515.936157 1238.338989 0.429473	-0.576 0.260 -0.621
item_ammo_revolver_mor	551.728943 -617.524841 80.409737	-0.356 -0.293 -0.073
item_ammo_revolver_mor	567.735474 -613.855652 80.450760	0.593 2.246 0.121
item_ammo_revolver_mor	559.229126 -621.613708 80.472816	0.629 9.587 -0.372
item_ammo_revolver_mor	-397.003998 854.496399 320.333282	-0.145 -0.018 -0.044
item_ammo_revolver_mor	-403.884796 855.475281 320.446259	-0.046 -0.020 -0.014
item_ammo_revolver_mor	-409.908173 855.120178 320.428741	-0.652 0.032 -0.324
item_ammo_revolver_mor	137.008667 1302.001587 384.365417	0.093 -0.023 -0.008
item_ammo_revolver_mor	129.072662 1300.686279 384.383057	0.122 -0.026 0.003
item_ammo_revolver_mor	120.072853 1300.764038 384.414337	0.086 -0.026 0.002
item_ammo_revolver_mor	114.073830 1300.815918 384.350891	0.147 -0.022 0.004
item_ammo_revolver_mor	104.323486 1300.900146 384.435150	0.060 -0.024 0.002
item_ammo_revolver_mor	96.591354 1301.019775 384.350037	0.095 -0.023 0.003
item_ammo_revolver_mor	85.342651 1301.186768 384.388489	0.070 -0.022 -0.000
item_ammo_revolver_mor	74.843643 1301.343384 384.352112	0.102 -0.020 -0.008
item_ammo_revolver_mor	65.844643 1301.477173 384.368896	0.095 -0.020 -0.009
item_ammo_revolver_mor	58.345257 1301.588135 384.403992	0.069 -0.022 -0.007
item_ammo_revolver_mor	50.096455 1301.710327 384.346985	0.109 -0.021 -0.010
item_ammo_revolver_mor	42.596878 1301.821289 384.384583	0.081 -0.022 -0.008
item_ammo_revolver_mor	35.097614 1301.932373 384.398834	0.070 -0.023 -0.006
item_ammo_revolver_mor	27.598288 1302.043457 384.447235	0.036 -0.024 -0.003
item_ammo_revolver_mor	20.099197 1302.154663 384.338379	0.110 -0.023 -0.009
item_ammo_revolver_mor	63.358162 1321.357178 352.431122	-0.566 0.036 -0.358
item_ammo_revolver_mor	117.854713 1323.894897 352.380066	-0.104 -0.020 -0.031
item_ammo_revolver_mor	75.961777 1286.034790 352.424438	-0.065 -0.020 -0.020
item_ammo_revolver_mor	9.251221 1279.419556 352.372681	-0.110 -0.020 -0.033
item_ammo_revolver_mor	-40.199913 1327.241333 352.370758	-0.112 -0.020 -0.034
item_ammo_revolver_mor	358.815491 2031.864502 496.380066	-0.104 -0.020 -0.031
item_ammo_revolver_mor	339.806000 2016.026855 496.370758	-0.112 -0.020 -0.034
item_ammo_revolver_mor	352.087097 2001.026489 496.398254	-0.088 -0.020 -0.027
weapon_mor_usp	-46.559341 1518.336792 4.812068	37.082 -1.324 -1.752
weapon_mor_usp	92.819847 -1225.035156 354.384766	0.011 -35.134 -91.351
weapon_mor_usp	-28.962593 1523.020752 353.602173	0.007 -35.156 -90.773
player_start	143.746689 -255.592422 320.579132	0.068 -0.024 -0.002
player_start	-92.573792 -228.007523 320.568176	0.011 0.000 -0.013
player_start	-236.356552 111.267708 320.494232	0.036 -0.000 -0.036
player_start	104.105240 242.762451 320.482330	0.051 0.000 -0.051
player_start	309.147125 12.784137 320.525543	-0.074 -0.142 -0.115
player_start	702.872864 -14.403330 320.468109	0.053 0.000 -0.053
player_start	-0.044907 708.944275 320.477936	-0.042 0.000 -0.046
player_start	-528.699158 689.247986 320.502960	0.041 0.000 -0.041
player_start	-696.878052 -815.414063 320.502960	0.036 0.000 -0.036
player_start	-710.772705 -317.842468 320.548126	0.021 0.000 -0.020
player_start	-6.363966 -988.082520 320.493317	-0.043 -0.000 -0.043
player_start	15.927362 -505.637848 320.498657	0.043 0.000 -0.043
