# morbus weapon/ammo placement overrides - Thank TTT for this lua code
# For map: mor_facility_cv2
# Exported by: Demonkush
setting:	replacespawns 1
mor_random_ammo	-148.992966 -2297.263428 -255.636490	0.071 0.000 0.018
mor_random_ammo	-439.346130 1935.248291 -223.577118	1.594 0.042 1.936
mor_random_ammo	-461.682251 1945.131226 -223.655411	0.049 0.000 -0.019
mor_random_ammo	-421.301147 1956.192383 -223.617493	0.216 0.001 0.204
mor_random_ammo	-403.656555 1947.559692 -223.622162	0.151 0.001 0.123
mor_random_ammo	-462.490631 1981.851074 -223.653168	0.050 0.000 -0.017
mor_random_ammo	-347.741272 1818.821289 -255.541351	-1.212 -0.030 1.469
mor_random_ammo	-343.412567 1841.012695 -255.659256	-0.048 -0.000 -0.023
mor_random_ammo	-337.190552 1865.249512 -255.641541	-0.060 -0.000 0.001
mor_random_ammo	1183.325684 -1959.563721 -1279.648804	0.053 0.000 -0.011
mor_random_ammo	1189.599487 -1931.994629 -1279.612061	0.359 0.002 0.380
item_ammo_smg1_mor	949.330017 1340.852661 -1279.567505	0.840 -0.001 0.551
item_ammo_smg1_mor	931.884766 1341.220703 -1279.571533	0.670 -0.003 0.437
item_ammo_smg1_mor	4317.803711 6.935786 -1255.588745	0.268 -0.005 0.168
item_ammo_smg1_mor	4299.000488 3.816789 -1255.497314	-0.801 0.013 -0.600
item_ammo_smg1_mor	4322.356934 678.525574 -1255.463257	-0.138 0.016 -0.120
item_ammo_smg1_mor	4299.593750 677.193665 -1255.517212	-0.379 -0.001 -0.368
item_ammo_smg1_mor	3577.354248 -953.762024 -1279.577759	0.478 -0.004 0.309
item_ammo_smg1_mor	1439.046509 -276.725098 -1247.573486	0.592 -0.003 0.385
item_ammo_smg1_mor	1455.931763 -283.031616 -1247.467407	-0.177 0.017 -0.152
item_ammo_smg1_mor	-59.159859 -2195.549316 -1279.516479	-0.792 0.003 -0.638
item_ammo_smg1_mor	-81.981583 -2197.816650 -1279.582031	0.380 -0.005 0.243
item_ammo_smg1_mor	1220.771606 1289.803101 -255.500641	-0.853 0.013 -0.639
item_ammo_smg1_mor	1198.330811 1286.164917 -255.491638	-0.428 0.011 -0.346
item_ammo_smg1_mor	-518.752319 1932.515015 -223.485031	0.276 -0.013 -0.235
item_ammo_smg1_mor	-491.216461 1934.281372 -223.499222	0.826 -0.012 -0.619
item_ammo_smg1_mor	-1581.080566 -2512.063477 -255.595825	0.190 -0.005 0.116
item_ammo_smg1_mor	-1602.566406 -2500.644287 -255.468246	-0.161 0.016 -0.140
item_ammo_smg1_mor	-243.538010 -3085.651611 -1103.616211	-0.079 -0.005 -0.040
item_ammo_smg1_mor	-269.148499 -3093.815186 -1103.557007	0.019 0.026 -0.001
mor_random_rifle	3559.449707 -28.937391 -1255.136475	2.127 -5.695 83.906
mor_random_rifle	4314.095215 47.321339 -1255.136230	2.124 -5.693 83.904
mor_random_rifle	4311.491699 -138.054260 -1255.135620	2.117 -5.692 83.899
mor_random_rifle	1626.527344 -279.607269 -1247.136108	2.123 -5.693 83.904
mor_random_rifle	1245.643188 -1396.929077 -1279.138062	2.146 -5.699 83.922
mor_random_rifle	335.881409 866.730591 -1279.136841	2.131 -5.695 83.909
mor_random_rifle	-149.271408 -1473.161255 -1279.137085	2.135 -5.697 83.913
mor_random_rifle	3480.196045 -1396.802490 -1279.135620	2.116 -5.692 83.898
mor_random_rifle	622.400146 1226.574707 -255.138245	2.150 -5.702 83.924
mor_random_rifle	-906.927551 777.048401 -255.133514	2.090 -5.687 83.877
mor_random_rifle	-1798.222656 -2040.410034 -255.150635	2.152 -6.172 83.999
mor_random_rifle	-616.711304 1953.941284 -223.136063	2.122 -5.693 83.903
mor_random_rifle	-585.534668 1967.014038 -223.138641	2.154 -5.702 83.928
mor_random_rifle	-338.465790 -414.030060 -223.138260	2.150 -5.702 83.924
mor_random_rifle	2372.078613 652.116882 -1279.134155	2.096 -5.688 83.883
info_alien_spawn	3208.611816 -754.392273 -1014.471436	-0.107 0.062 0.124
info_alien_spawn	3210.545898 -676.147095 -1014.476074	-0.066 -0.000 0.066
info_alien_spawn	3186.575439 -594.375305 -1014.474976	-0.065 -0.000 0.065
info_alien_spawn	3118.832764 -586.715881 -1014.476074	-0.066 -0.000 0.066
info_alien_spawn	3045.729004 -597.329041 -1014.473816	-0.064 -0.000 0.064
info_alien_spawn	3047.200195 -668.698547 -1014.482056	-0.071 -0.000 0.071
info_alien_spawn	3045.349854 -731.750977 -1014.448853	-0.017 -0.102 -0.126
info_alien_spawn	3093.353271 -761.763062 -1014.467896	-0.276 0.000 -0.147
info_alien_spawn	3157.317627 -757.367798 -1014.462524	-0.053 0.049 -0.092
info_alien_spawn	1460.733521 -1547.784302 -1014.478455	-0.068 -0.000 0.068
info_alien_spawn	1461.893311 -1490.854004 -1014.485840	-0.075 -0.000 0.075
info_alien_spawn	1465.898071 -1430.607300 -1014.482056	-0.071 -0.000 0.071
info_alien_spawn	1531.103394 -1396.703979 -1014.468506	-0.059 -0.000 0.059
info_alien_spawn	1605.990845 -1409.080200 -1014.488464	-0.077 -0.000 0.077
info_alien_spawn	1615.839844 -1474.663208 -1014.458008	-0.050 -0.000 0.050
info_alien_spawn	1596.878296 -1534.964844 -1014.487183	-0.076 -0.000 0.076
info_alien_spawn	1525.976807 -1544.069214 -1014.458923	-0.051 -0.000 0.051
info_alien_spawn	506.640961 -994.645264 -1014.487183	-0.076 -0.000 0.076
info_alien_spawn	508.110229 -940.302673 -1014.466431	-0.058 -0.000 0.058
info_alien_spawn	498.651459 -872.415894 -1014.445618	-0.039 -0.000 0.040
info_alien_spawn	569.625793 -850.037659 -1014.465454	-0.057 -0.000 0.057
info_alien_spawn	641.453613 -867.354919 -1014.491211	-0.079 -0.000 0.079
info_alien_spawn	657.561829 -932.781128 -1014.482056	-0.071 -0.000 0.071
info_alien_spawn	644.710144 -995.908997 -1014.439270	-0.034 -0.000 0.034
info_alien_spawn	577.733704 -1005.968018 -1014.452209	-0.045 -0.000 0.045
info_alien_spawn	-567.832581 -1626.049683 1.559620	-0.150 0.035 -0.022
info_alien_spawn	-508.497711 -1627.544922 1.527287	-0.063 -0.000 0.063
info_alien_spawn	-442.871765 -1622.242676 1.530747	-0.157 0.169 -0.011
info_alien_spawn	-415.785706 -1559.133911 1.548580	-0.045 -0.000 0.045
info_alien_spawn	-419.032104 -1510.010620 1.520405	-0.069 -0.000 0.069
info_alien_spawn	-459.083679 -1475.093994 1.561998	-0.137 -0.000 -0.017
info_alien_spawn	-517.983032 -1479.191895 1.530502	-0.060 -0.000 0.060
info_alien_spawn	-574.251587 -1481.356812 1.545095	-0.248 -0.087 -0.073
info_alien_spawn	-581.588989 -1552.691772 1.521658	0.038 -0.141 0.143
info_alien_spawn	-557.642761 442.381195 1.531622	-0.219 0.130 -0.002
info_alien_spawn	-485.358765 448.193787 1.501695	-0.085 -0.000 0.085
info_alien_spawn	-434.931000 435.976196 1.519196	-0.070 -0.000 0.070
info_alien_spawn	-415.753387 360.740082 1.517969	-0.071 -0.000 0.071
info_alien_spawn	-428.890656 300.750946 1.495582	-0.091 -0.000 0.091
info_alien_spawn	-495.450195 274.394653 1.516721	-0.072 -0.000 0.072
info_alien_spawn	-557.923523 307.732452 1.515242	-0.269 0.073 -0.000
info_alien_spawn	-583.776855 373.959106 1.516944	0.060 0.018 0.149
info_alien_spawn	509.145752 1206.574341 1.522768	-0.067 -0.000 0.067
info_alien_spawn	461.840271 1212.378296 1.520404	-0.069 -0.000 0.069
info_alien_spawn	409.233582 1219.099609 1.572237	-0.023 -0.000 0.025
info_alien_spawn	360.298340 1187.922119 1.549135	0.006 -0.108 0.158
info_alien_spawn	358.278778 1121.305908 1.506044	-0.082 -0.000 0.082
info_alien_spawn	363.609924 1069.775513 1.532647	0.015 -0.082 0.229
info_alien_spawn	434.977203 1049.322998 1.565623	-0.080 0.036 -0.021
info_alien_spawn	480.133789 1063.459839 1.574264	0.008 -0.085 0.090
info_alien_spawn	494.738037 1162.657227 1.541893	0.052 -0.068 0.188
info_alien_spawn	3910.456055 -2757.600342 -1015.455139	-0.228 -0.039 -0.054
info_alien_spawn	3898.442627 -2688.712402 -1015.472961	0.066 0.060 0.121
info_alien_spawn	3916.361328 -2630.747070 -1015.432678	-0.146 0.155 -0.042
info_alien_spawn	3961.397705 -2611.811035 -1015.496887	-0.084 -0.000 0.084
info_alien_spawn	4027.588867 -2609.349121 -1015.449951	-0.194 -0.005 -0.036
info_alien_spawn	4057.065430 -2674.073486 -1015.473816	-0.064 -0.000 0.064
info_alien_spawn	4052.383301 -2741.170410 -1015.466431	-0.058 -0.000 0.058
info_alien_spawn	4002.194824 -2753.458008 -1015.489807	-0.078 -0.000 0.078
mor_random_weapon	3569.906250 67.878929 -1254.774902	1.592 4.688 -93.246
mor_random_weapon	3566.322998 135.144836 -1254.778320	1.381 5.528 -93.443
mor_random_weapon	3568.390381 97.838692 -1254.782471	1.678 4.698 -93.048
mor_random_weapon	3867.652344 281.261566 -1278.770264	1.539 4.681 -93.367
mor_random_weapon	3004.909180 2095.125244 -1278.791504	1.779 4.709 -92.817
mor_random_weapon	1847.101685 -1350.639282 -1278.780762	1.658 4.696 -93.095
mor_random_weapon	-119.840248 1461.068359 -254.800812	1.884 4.716 -92.576
mor_random_weapon	-149.514221 -2266.145508 -254.783432	1.688 4.700 -93.025
mor_random_weapon	1089.981323 -1947.880127 -1278.797363	1.844 4.714 -92.668
item_ammo_battery_mor	3561.718750 463.688141 -1249.954468	0.036 -0.087 0.292
item_ammo_battery_mor	1664.563110 -1784.123169 -1273.945068	0.034 -0.090 0.274
item_ammo_battery_mor	-268.926331 2008.009766 -249.927475	0.030 -0.094 0.243
item_ammo_battery_mor	3474.105225 2279.362793 -1273.929565	0.030 -0.094 0.247
item_ammo_battery_mor	-452.396912 -3135.720215 -379.911224	-0.020 -0.054 0.169
item_ammo_battery_mor	1529.344727 34.856342 -1273.838013	0.010 -0.096 0.083
item_ammo_battery_mor	1560.109253 38.324577 -1273.957031	0.036 -0.087 0.296
item_ammo_battery_mor	1605.619995 37.172295 -1273.972778	0.040 -0.083 0.324
item_ammo_battery_mor	1484.500122 -1566.775879 -1273.933838	0.031 -0.092 0.254
item_ammo_battery_mor	1406.724609 -1564.651245 -1273.915771	0.027 -0.094 0.222
item_ammo_buckshot_mor	3553.153320 330.478119 -1255.621948	0.293 0.003 -0.150
item_ammo_buckshot_mor	3569.481689 342.382080 -1255.614990	-0.988 -0.010 0.885
item_ammo_buckshot_mor	1851.591309 -192.221481 -1279.589600	-1.021 -0.006 0.795
need_food	1207.566162 1116.623657 -201.733246	0.044 0.230 -0.027
need_food	1243.499878 1211.927490 -201.782166	0.096 -0.024 -0.036
need_food	1173.325928 1456.190796 -201.809998	-0.034 0.101 0.086
need_food	1076.197998 1449.611328 -201.796524	0.018 0.004 -0.013
need_wash	2639.590576 643.805115 -1245.866333	-0.054 0.206 180.000
need_wash	2659.774414 509.510834 -1257.721680	0.000 0.001 -0.018
need_wash	2590.559814 626.976685 -1257.707520	-0.002 -0.838 0.000
need_wash	2529.237549 641.874756 -1257.763550	0.140 1.318 0.001
need_wash	2595.325195 516.398010 -1257.706421	-0.000 -1.517 -0.000
need_wash	2526.480225 518.456543 -1257.752441	0.104 -0.602 -0.003
need_bed	-1809.928833 -2435.363037 -237.782639	0.118 0.055 0.077
need_bed	-1710.240845 -2432.941895 -237.711243	-0.114 0.024 -0.051
need_bed	-1522.195190 -2431.051758 -237.743576	-0.120 0.048 -0.015
need_bed	-1609.234619 -2435.009033 -237.769165	-0.154 0.361 -0.001
need_bed	-1528.238770 -2107.305908 -237.793304	-0.031 -0.005 -0.066
need_bed	-1619.378784 -2105.617676 -237.806747	0.134 0.479 0.001
need_bed	-1815.659424 -2110.272461 -237.719849	0.017 0.158 -0.025
need_bed	-1716.320068 -2105.674316 -237.770325	-0.000 -0.098 0.077
weapon_glowstick	3581.828613 217.147964 -1253.944336	-1.590 -1.388 128.672
weapon_glowstick	3547.476563 279.566376 -1254.388550	2.465 -2.281 -91.418
weapon_glowstick	-472.915558 1751.968628 -222.978577	0.000 -170.980 0.000
weapon_glowstick	-829.207764 -2564.983887 -158.217880	2.766 -2.535 -100.633
weapon_glowstick	-143.662308 -1938.973267 -254.287720	-2.709 -3.689 105.716
weapon_glowstick	-204.092865 -3118.408203 -253.598999	2.480 -4.141 -138.137
weapon_glowstick	-743.901367 -3142.456299 -1278.038208	3.078 -2.835 -105.551
weapon_glowstick	1240.534058 70.689400 -1279.257813	-2.642 -18.655 47.424
weapon_glowstick	-995.669922 -571.708679 -254.972412	-3.008 -2.162 68.199
weapon_glowstick	-425.050873 1985.684082 -221.793411	-1.462 -4.910 139.536
weapon_glowstick	-408.937622 1991.440430 -221.625168	2.268 -6.389 -145.312
weapon_glowstick	-431.475281 1997.432251 -221.853745	-1.814 -2.452 131.784
weapon_mor_zx9	-82.559692 1756.646729 -250.961151	-2.784 -0.952 0.379
weapon_mor_zx9	3569.061279 569.087585 -1250.882813	-2.703 -1.625 0.115
weapon_mor_zx9	1523.205811 -148.893433 -1242.923950	-2.742 -0.947 0.235
weapon_mor_zx9	942.851868 994.469849 -1178.942627	-2.763 -0.950 0.307
weapon_mor_zx9	-104.264587 1726.451050 -250.970352	-2.794 -0.953 0.414
weapon_mor_blaster	3557.607910 441.937683 -1255.168335	2.215 -18.398 -83.900
weapon_mor_blaster	1648.437012 -1808.430054 -1279.120361	2.233 -18.491 -84.393
weapon_mor_blaster	-191.701401 2007.552490 -255.164185	2.216 -18.399 -83.943
weapon_mor_blaster	3432.245361 2277.861084 -1279.162231	2.217 -18.398 -83.964
weapon_mor_scarm8	3562.093994 320.825958 -1254.758667	0.384 9.321 84.628
weapon_mor_scarm8	1851.677002 -156.803360 -1278.797607	0.533 9.315 83.830
item_ammo_pistol_mor	3560.755615 672.093262 -1255.618164	-0.102 -0.020 -0.031
item_ammo_pistol_mor	3580.961182 673.992371 -1255.618164	-0.102 -0.020 -0.031
item_ammo_pistol_mor	3544.219971 742.540222 -1255.650146	-0.130 -0.019 -0.039
item_ammo_pistol_mor	3572.589111 742.408813 -1255.593018	-0.080 -0.020 -0.024
item_ammo_pistol_mor	-1942.441162 -2232.416748 -255.621750	-0.105 -0.019 -0.032
item_ammo_pistol_mor	-1933.426025 -2202.061279 -255.641388	-0.123 -0.019 -0.037
item_ammo_pistol_mor	-1919.900757 -2221.300537 -255.637299	-0.170 0.059 -0.126
item_ammo_pistol_mor	1565.626465 -330.689453 -1247.593018	0.080 0.020 -0.024
item_ammo_pistol_mor	1599.770386 -330.124603 -1247.538940	0.033 0.020 -0.010
item_ammo_pistol_mor	1473.889038 -327.821991 -1247.645630	-0.126 -0.019 -0.038
item_ammo_pistol_mor	1452.053833 -325.686829 -1247.578979	-0.068 -0.020 -0.021
weapon_mor_medkit	3587.413574 223.662262 -1255.523560	-0.758 -0.147 0.117
weapon_mor_medkit	-1425.514404 -2489.295898 -255.552521	-1.434 2.033 0.093
weapon_mor_medkit	-726.739990 -3152.411865 -1279.521362	-0.917 -0.256 0.023
weapon_mor_medkit	2400.380127 471.635468 -1279.517700	-0.830 -0.270 0.035
weapon_mor_medkit	572.632996 1236.505493 -1223.516113	-0.796 -0.273 0.039
weapon_mor_medkit	-2042.017822 1033.013916 -1191.517334	-0.822 -0.269 0.036
weapon_mor_medkit	-415.958313 2006.468018 -223.518265	-0.844 -0.270 0.033
mor_random_pistol	3577.556885 612.160583 -1255.130371	2.229 -18.490 -84.289
mor_random_pistol	3552.348145 615.446472 -1255.164185	2.216 -18.399 -83.943
mor_random_pistol	3582.235352 642.867249 -1255.156616	3.315 -16.546 -83.559
mor_random_pistol	3556.094727 701.027344 -1255.131958	2.229 -18.489 -84.273
mor_random_pistol	-1898.176880 -2323.236084 -255.029861	1.617 -19.248 -86.461
mor_random_pistol	-1947.343506 -2306.497070 -255.029709	1.734 -19.211 -86.259
mor_random_pistol	-1898.502197 -2288.026611 -255.029755	1.700 -19.213 -86.317
mor_random_pistol	1499.516602 -345.988251 -1247.136719	2.227 -18.490 -84.224
mor_random_pistol	1526.794678 -326.195465 -1247.135132	2.227 -18.491 -84.240
mor_random_pistol	1543.125977 -350.325226 -1247.156250	2.219 -18.440 -84.024
mor_random_smg	937.516052 1366.637939 -1278.906738	0.316 6.184 -87.285
mor_random_smg	4308.167969 -36.974880 -1254.906860	0.325 6.192 -87.295
mor_random_smg	4313.827637 636.286072 -1254.906372	0.305 6.174 -87.272
mor_random_smg	3576.966553 -980.918762 -1278.906372	0.304 6.174 -87.270
mor_random_smg	1438.609375 -251.382278 -1246.906250	0.300 6.174 -87.265
mor_random_smg	-65.649246 -2167.341797 -1278.906982	0.327 6.192 -87.298
mor_random_smg	1204.231201 1316.179321 -254.906967	0.326 6.192 -87.297
mor_random_smg	-509.745697 1961.476074 -222.905426	0.271 6.177 -87.229
mor_random_smg	-1545.563843 -2508.714600 -256.521759	-7.504 0.755 -1.595
mor_random_smg	-283.030396 -3063.729248 -1102.906494	0.309 6.550 -87.277
item_ammo_revolver_mor	3545.215820 -9.512218 -1255.650146	-0.130 -0.019 -0.039
item_ammo_revolver_mor	3561.500977 -9.287540 -1255.674316	-0.151 -0.018 -0.046
item_ammo_revolver_mor	4320.614746 72.503815 -1255.679688	-0.156 -0.017 -0.047
item_ammo_revolver_mor	4300.925293 73.455940 -1255.641357	-0.122 -0.019 -0.037
item_ammo_revolver_mor	4325.304199 -169.249481 -1255.652344	-0.132 -0.019 -0.040
item_ammo_revolver_mor	4298.703125 -166.778229 -1255.643555	-0.124 -0.019 -0.038
item_ammo_revolver_mor	1614.443970 -252.965576 -1247.669189	0.147 0.018 -0.044
item_ammo_revolver_mor	1638.038696 -256.156250 -1247.625488	0.108 0.020 -0.033
item_ammo_revolver_mor	1262.868774 -1385.045044 -1279.552246	-0.044 -0.020 -0.013
item_ammo_revolver_mor	1245.930298 -1380.744873 -1279.631226	-0.113 -0.019 -0.034
item_ammo_revolver_mor	315.511505 890.517700 -1279.643555	-0.124 -0.019 -0.038
item_ammo_revolver_mor	341.552216 893.763428 -1279.583862	-0.072 -0.020 -0.022
item_ammo_revolver_mor	-142.823822 -1456.763794 -1279.563354	-0.054 -0.020 -0.016
item_ammo_revolver_mor	-130.378281 -1461.443481 -1279.666748	-0.145 -0.018 -0.044
item_ammo_revolver_mor	3510.364990 -1386.219604 -1279.597412	-0.084 -0.020 -0.025
item_ammo_revolver_mor	3500.387451 -1381.206665 -1279.590332	-0.078 -0.020 -0.023
item_ammo_revolver_mor	658.930115 1227.911499 -255.661804	-0.140 -0.019 -0.042
item_ammo_revolver_mor	685.531067 1227.849609 -255.612976	-0.098 -0.020 -0.030
item_ammo_revolver_mor	-941.718933 797.856995 -255.666733	-0.145 -0.018 -0.044
item_ammo_revolver_mor	-958.100708 803.738770 -255.652390	-0.132 -0.019 -0.040
item_ammo_revolver_mor	-1761.361206 -2036.165283 -255.588989	-0.077 -0.020 -0.023
item_ammo_revolver_mor	-1751.704224 -2037.140137 -255.661804	-0.140 -0.019 -0.042
item_ammo_revolver_mor	-619.745056 1998.056519 -223.608032	-0.093 -0.020 -0.028
item_ammo_revolver_mor	-607.833435 1998.730225 -223.619934	-0.104 -0.020 -0.031
item_ammo_revolver_mor	-565.743835 2004.526978 -223.643524	-0.124 -0.019 -0.038
item_ammo_revolver_mor	-576.251038 2007.812622 -223.659393	-0.138 -0.019 -0.042
item_ammo_revolver_mor	-355.005035 -390.872925 -223.641388	-0.122 -0.019 -0.037
item_ammo_revolver_mor	-334.622406 -392.931366 -223.590332	-0.078 -0.020 -0.024
item_ammo_revolver_mor	2376.165771 671.164551 -1279.643433	0.028 0.030 0.004
item_ammo_revolver_mor	2398.344482 671.181030 -1279.614624	0.022 0.031 0.003
weapon_frag	1623.239990 -3143.449951 -1278.000000	0.000 0.000 0.000
weapon_frag	2163.449951 -1665.180054 -1278.000000	0.000 0.000 0.000
weapon_frag	1623.239990 -3143.449951 -1278.000000	0.000 0.000 0.000
weapon_frag	3551.004639 282.592804 -1253.417603	-38.065 -58.442 -100.891
weapon_frag	3546.640137 781.127502 -1253.843994	-36.667 -55.826 -91.431
weapon_frag	3575.631348 799.726196 -1253.889893	-35.967 -56.525 -90.343
weapon_frag	3582.120605 779.568848 -1253.900391	-35.805 -56.679 -90.096
weapon_frag	4319.741211 -73.607040 -1253.863892	-36.363 -56.137 -90.954
weapon_frag	4300.735352 -101.294334 -1253.892456	-35.927 -56.565 -90.282
weapon_frag	-1911.807007 -2052.939453 -254.018250	-36.617 -58.932 -88.013
weapon_frag	-1902.682007 -2030.287109 -254.000610	-36.739 -58.740 -88.382
weapon_frag	-1898.030762 -2042.673096 -253.871414	-36.732 -56.289 -90.907
weapon_frag	-471.888062 -3064.748535 -669.891968	-35.935 -50.023 -90.295
weapon_frag	709.036926 1239.965332 -1221.888062	-35.994 -56.604 -90.385
weapon_frag	713.450623 1208.162842 -1245.859741	-36.427 -56.066 -91.054
weapon_frag	-672.508423 -775.002625 -221.917816	-35.540 -56.917 -89.696
weapon_frag	-708.202026 -766.912354 -221.917816	-35.540 -56.917 -89.696
weapon_frag	797.605530 1285.682983 -245.884918	-36.043 -56.444 -90.459
weapon_frag	818.301819 1287.461670 -245.917862	-35.539 -56.914 -89.695
weapon_frag	3718.268799 -3232.846924 -1277.791382	-37.471 -54.943 -92.725
weapon_frag	3491.096191 -1955.656616 -1277.848022	-36.608 -55.867 -91.337
weapon_frag	3519.323975 -1921.652832 -1277.857910	-36.457 -56.022 -91.100
weapon_frag	2433.611572 2272.645020 -1277.821045	-37.019 -55.437 -91.991
weapon_frag	1238.092773 -594.348755 -1277.835327	-36.801 -55.670 -91.642
weapon_frag	1215.376465 -562.074219 -1277.895386	-35.884 -56.588 -90.216
weapon_frag	-334.480957 -1877.771118 -1229.816528	-37.087 -55.382 -92.101
weapon_frag	-359.418030 -1876.755615 -1229.826904	-36.928 -55.554 -91.845
weapon_frag	-2040.235352 1432.116699 -1189.864014	-36.361 -56.129 -90.952
weapon_frag	-2025.924561 1431.796021 -1189.917847	-35.539 -56.914 -89.695
weapon_frag	2539.841309 584.167664 -1273.854492	-36.508 -49.477 -91.181
weapon_frag	-417.932983 1986.952393 -221.378525	-37.761 -62.978 -101.757
weapon_frag	-429.780396 1998.715454 -221.724747	-38.488 -60.623 -94.436
weapon_frag	-423.131958 2013.164429 -221.868439	-36.294 -56.196 -90.848
weapon_frag	-402.994385 2015.583130 -221.832184	-36.848 -55.627 -91.718
