# morbus weapon/ammo placement overrides - Thank TTT for this lua code
# For map: mor_outpostnorth32_a4
# Exported by: splitsticks
setting:	replacespawns 1
weapon_glowstick	-775.0000 -2705.0000 192.9874	-0.431 0.655 -0.095
weapon_glowstick	-775.0000 -2725.0000 192.9650	-0.516 0.623 -0.114
weapon_glowstick	-2055.0000 -7390.0000 52.9908	-0.418 0.656 -0.092
weapon_glowstick	-2065.0000 -7390.0000 52.9956	-0.399 0.662 -0.088
weapon_glowstick	-2075.0000 -7390.0000 52.9857	-0.437 0.648 -0.096
weapon_glowstick	-2075.0000 -7400.0000 52.9924	-0.412 0.656 -0.091
weapon_glowstick	-2065.0000 -7400.0000 52.9891	-0.424 0.657 -0.093
weapon_glowstick	-2055.0000 -7400.0000 52.9804	-0.458 0.649 -0.101
weapon_mor_mars	-2403.1445 -4770.7280 272.9154	-0.026 15.286 86.254
weapon_mor_mars	-523.3181 -5572.5269 47.0857	-0.447 19.347 85.948
item_ammo_battery_mor	-1115.0000 -5190.0000 294.0573	0.033 -0.090 0.270
item_ammo_battery_mor	-1128.0000 -5190.0000 294.0405	0.037 -0.087 0.301
item_ammo_battery_mor	-1115.0000 -5180.0000 294.0746	0.029 -0.094 0.240
item_ammo_battery_mor	-1128.0000 -5180.0000 294.0898	0.026 -0.095 0.212
item_ammo_battery_mor	-1115.0000 -5170.0000 294.0550	0.034 -0.090 0.274
item_ammo_battery_mor	-1128.0000 -5170.0000 294.1125	0.021 -0.095 0.172
item_ammo_battery_mor	-1115.0000 -5160.0000 294.0704	0.030 -0.094 0.247
item_ammo_battery_mor	-1128.0000 -5160.0000 294.0766	0.029 -0.093 0.236
item_ammo_battery_mor	-1115.0000 -5150.0000 294.0805	0.028 -0.095 0.229
item_ammo_battery_mor	-1128.0000 -5150.0000 294.1017	0.023 -0.095 0.191
item_ammo_battery_mor	-786.0000 -4790.0000 294.1455	0.266 0.131 -0.085
item_ammo_battery_mor	-786.0000 -4795.0000 294.1054	0.510 -1.333 -0.717
item_ammo_battery_mor	-786.0000 -4800.0000 294.1913	-0.247 1.891 0.116
item_ammo_battery_mor	-772.0000 -4800.0000 294.0527	0.034 -0.090 0.279
item_ammo_battery_mor	-772.0000 -4795.0000 294.0805	0.028 -0.095 0.229
item_ammo_battery_mor	-772.0000 -4790.0000 294.1221	0.019 -0.096 0.155
item_ammo_battery_mor	-744.0000 -4795.0000 294.1376	0.032 1.755 0.911
item_ammo_battery_mor	-744.0000 -4790.0000 294.0805	0.028 -0.095 0.229
item_ammo_battery_mor	-744.0000 -4800.0000 294.0805	0.028 -0.095 0.229
item_ammo_battery_mor	-758.0000 -4795.0000 294.0786	0.029 -0.094 0.232
item_ammo_battery_mor	-758.0000 -4790.0000 294.0684	0.031 -0.092 0.251
item_ammo_battery_mor	-758.0000 -4800.0000 294.0898	0.026 -0.095 0.212
item_ammo_battery_mor	-888.0000 -5190.0000 294.0843	0.027 -0.094 0.222
item_ammo_battery_mor	-888.0000 -5194.0000 294.1259	0.018 -0.096 0.148
item_ammo_battery_mor	-888.0000 -5198.0000 294.1194	0.020 -0.096 0.159
item_ammo_battery_mor	-904.0000 -5190.0000 294.0503	0.035 -0.091 0.283
item_ammo_battery_mor	-904.0000 -5194.0000 294.1620	-0.465 -0.807 -0.639
item_ammo_battery_mor	-904.0000 -5198.0000 294.1845	0.014 -3.043 0.053
item_ammo_battery_mor	-3838.0459 -542.0000 52.0746	-0.007 -0.076 0.202
item_ammo_battery_mor	-3822.3208 -542.0000 52.0574	-0.008 -0.073 0.228
item_ammo_battery_mor	-369.9568 -4460.9756 -4.7390	-0.214 0.186 -1.715
item_ammo_battery_mor	-386.3157 -4459.4019 -4.8422	-0.264 -0.247 -1.969
item_ammo_battery_mor	-375.2763 -4443.8013 -5.1496	-0.217 0.143 -5.815
weapon_mor_g22x	-195.7286 -4323.2441 52.9417	23.165 4.166 72.543
weapon_mor_g22x	1213.7617 -2961.4446 454.9185	23.014 5.242 72.785
weapon_mor_sr4	-990.2946 -3052.1077 81.3877	-0.009 16.193 -88.120
weapon_mor_sr4	-726.4946 -2565.5579 47.2536	-1.646 16.005 -88.251
weapon_mor_blaster	-900.0000 -5126.2407 289.9481	2.647 -20.147 -84.115
weapon_mor_blaster	-900.0000 -5141.1367 289.9411	2.718 -20.119 -83.840
item_ammo_pistol_mor	-1027.1250 -5160.0000 288.4424	-0.071 -0.784 -0.002
item_ammo_pistol_mor	-1033.0651 -5160.0000 288.4408	0.043 -0.517 0.001
item_ammo_pistol_mor	-1039.4463 -5160.0000 288.4418	-0.050 0.865 -0.023
item_ammo_pistol_mor	-1045.5790 -5160.0000 288.4422	0.131 1.142 -0.033
item_ammo_pistol_mor	-1051.8954 -5160.0000 288.4423	-0.083 1.375 -0.004
item_ammo_pistol_mor	-1058.2872 -5160.0000 288.4791	-0.035 1.547 0.001
item_ammo_pistol_mor	-1064.6655 -5160.0000 288.4936	0.012 -0.132 -0.009
item_ammo_pistol_mor	-1070.8292 -5160.0000 288.4883	0.935 -0.201 0.249
item_ammo_pistol_mor	-1076.9346 -5160.0000 288.4733	0.011 -0.193 0.125
item_ammo_pistol_mor	-1083.0359 -5160.0000 288.4268	-0.466 0.278 -0.619
item_ammo_pistol_mor	-1024.8011 -5126.0000 288.4404	-0.086 -0.968 0.005
item_ammo_pistol_mor	-1031.7524 -5126.0000 288.3485	0.219 0.181 0.004
item_ammo_pistol_mor	-1037.9149 -5126.0000 288.3912	0.158 0.110 0.003
item_ammo_pistol_mor	-1044.0781 -5126.0000 288.4003	0.142 0.112 0.003
item_ammo_pistol_mor	-1050.3260 -5126.0000 288.3758	0.160 0.303 0.004
item_ammo_pistol_mor	-1056.5035 -5126.0000 288.4150	0.138 -0.013 0.001
item_ammo_pistol_mor	-1062.7477 -5126.0000 288.4985	0.001 0.251 0.000
item_ammo_pistol_mor	-1068.9224 -5126.0000 288.4986	0.002 -0.001 -0.000
item_ammo_pistol_mor	-1075.2015 -5126.0000 288.4984	0.005 -0.325 -0.000
item_ammo_pistol_mor	-1081.3916 -5126.0000 288.4982	0.010 -0.974 -0.000
item_ammo_pistol_mor	-765.8237 -4841.0000 288.3946	-0.223 0.476 0.004
item_ammo_pistol_mor	-772.0646 -4841.0000 288.3913	0.229 0.677 -0.009
item_ammo_pistol_mor	-778.3530 -4841.0000 288.3773	-0.300 -0.187 0.010
item_ammo_pistol_mor	-759.4983 -4841.0000 288.4299	-0.137 0.962 0.001
item_ammo_pistol_mor	-753.3404 -4841.0000 288.4331	0.180 1.021 -0.027
item_ammo_pistol_mor	-747.1746 -4841.0000 288.4302	-0.015 0.487 -0.007
item_ammo_pistol_mor	-740.7891 -4841.0000 288.4411	-0.962 2.477 0.031
item_ammo_pistol_mor	-784.4830 -4841.0000 288.4323	-0.465 0.504 -0.583
item_ammo_pistol_mor	-831.5353 -5200.0000 288.4807	0.165 1.849 -0.047
item_ammo_pistol_mor	-837.7548 -5200.0000 288.4783	-0.102 0.646 -0.034
item_ammo_pistol_mor	-844.0231 -5200.0000 288.4787	0.020 0.130 -0.007
item_ammo_pistol_mor	-850.1646 -5200.0000 288.4830	-0.082 0.417 -0.001
item_ammo_pistol_mor	-856.2984 -5200.0000 288.4787	0.026 -0.088 0.001
item_ammo_pistol_mor	-918.9609 -5200.0000 288.4877	-2.218 -0.535 0.649
item_ammo_pistol_mor	-925.1286 -5200.0000 288.5523	-1.092 -0.493 0.004
item_ammo_pistol_mor	-931.2857 -5200.0000 288.5016	0.121 -0.368 0.020
item_ammo_pistol_mor	-937.3706 -5200.0000 288.4924	0.126 0.410 0.000
item_ammo_pistol_mor	-943.6557 -5200.0000 288.4840	0.058 1.136 -0.046
item_ammo_pistol_mor	-949.7578 -5200.0000 288.4574	-0.922 1.111 0.030
item_ammo_pistol_mor	-969.0123 -5200.0000 288.4355	-0.737 0.844 0.175
item_ammo_pistol_mor	-975.0851 -5200.0000 288.4576	-0.786 0.772 0.013
item_ammo_pistol_mor	-981.4252 -5200.0000 288.4517	-0.347 0.430 -0.415
item_ammo_pistol_mor	-987.6976 -5200.0000 288.4906	-0.063 0.729 -0.073
item_ammo_pistol_mor	-993.9856 -5200.0000 288.4302	-0.440 0.650 -0.588
item_ammo_pistol_mor	-1000.2980 -5200.0000 288.4495	-0.463 1.037 -0.470
item_ammo_pistol_mor	-1027.7531 -5200.0000 288.4024	-0.335 -0.820 -0.016
item_ammo_pistol_mor	-1033.8932 -5200.0000 288.3766	-0.511 -0.900 -0.026
item_ammo_pistol_mor	-1040.4138 -5200.0000 288.3303	-0.191 1.212 0.005
item_ammo_pistol_mor	-1046.5194 -5200.0000 288.3862	0.349 1.149 -0.127
item_ammo_pistol_mor	-1052.8954 -5200.0000 288.4419	-0.265 -0.589 -0.015
item_ammo_pistol_mor	-1058.9711 -5200.0000 288.3992	-0.432 -0.643 -0.023
item_ammo_pistol_mor	-1065.2345 -5200.0000 288.4970	-0.001 0.391 0.001
item_ammo_pistol_mor	-1071.7125 -5200.0000 288.4973	0.029 2.340 0.000
item_ammo_pistol_mor	-1078.1134 -5200.0000 288.4949	0.076 2.551 0.000
item_ammo_pistol_mor	-1084.4446 -5200.0000 288.4914	0.138 2.996 -0.003
item_ammo_pistol_mor	-220.4057 -4321.1250 46.3476	-0.132 -0.019 -0.040
item_ammo_pistol_mor	-223.4146 -4339.4736 46.4657	-0.353 0.215 -0.321
item_ammo_pistol_mor	1210.3079 -3007.4868 448.3499	-0.130 -0.019 -0.039
item_ammo_pistol_mor	1200.2578 -3008.7488 448.4298	-0.060 -0.020 -0.018
item_ammo_pistol_mor	1186.4598 -3013.9126 448.3708	-0.112 -0.020 -0.034
item_ammo_pistol_mor	-3207.6555 -4908.6011 238.4324	1.339 0.337 0.002
item_ammo_pistol_mor	-3215.5735 -4908.8135 238.4344	-0.557 0.314 -0.599
item_ammo_pistol_mor	-3225.3474 -4908.8018 238.4480	-0.643 0.519 -0.538
item_ammo_pistol_mor	-62.5234 -7294.6421 46.4709	1.553 0.738 0.322
item_ammo_pistol_mor	-54.5949 -7294.8159 46.4379	-0.601 0.545 -0.591
item_ammo_pistol_mor	-45.3490 -7294.7100 46.4399	-0.322 0.241 -0.444
item_ammo_pistol_mor	-1899.8585 -7185.6758 46.4515	1.378 0.144 0.139
item_ammo_pistol_mor	-1906.1592 -7185.6646 46.4511	1.651 0.152 0.225
item_ammo_pistol_mor	-1914.5283 -7185.6597 46.4413	-0.638 0.173 -0.575
item_ammo_pistol_mor	-659.7996 -559.6342 46.3967	-0.089 -0.020 -0.027
item_ammo_pistol_mor	-665.9194 -561.8531 46.4364	-0.716 0.153 -0.617
item_ammo_pistol_mor	1302.7495 -3058.7896 832.4495	-0.509 0.278 -0.483
item_ammo_pistol_mor	1312.1448 -3058.6670 832.4421	-0.189 0.145 -0.254
item_ammo_pistol_mor	1320.0490 -3058.7703 832.4630	-0.922 0.199 -0.494
item_ammo_pistol_mor	-213.4486 -4330.5488 46.3430	-0.136 -0.019 -0.041
item_ammo_pistol_mor	-3451.8660 -5098.8286 46.3586	-0.122 -0.019 -0.037
item_ammo_pistol_mor	-3461.4358 -5097.0112 46.3307	-0.147 -0.018 -0.044
item_ammo_pistol_mor	-3473.7241 -5100.4258 46.3818	-0.102 -0.020 -0.031
item_ammo_pistol_mor	2436.1802 -5099.7070 326.3230	-0.154 -0.018 -0.047
item_ammo_pistol_mor	2426.6060 -5101.5200 326.3333	-0.145 -0.018 -0.044
item_ammo_pistol_mor	2415.1130 -5102.6670 326.4319	-0.702 0.148 -0.652
item_ammo_pistol_mor	-1030.1132 -1955.8051 46.4872	0.575 0.274 0.166
item_ammo_pistol_mor	-1024.0499 -1959.5049 46.4680	0.211 -0.860 0.132
item_ammo_pistol_mor	-1017.9308 -1959.6890 46.4605	-0.087 -0.901 -0.124
item_ammo_pistol_mor	-1187.8378 -7370.6323 55.4161	-0.072 -0.020 -0.022
item_ammo_pistol_mor	-1193.8973 -7369.8330 55.4688	-0.154 0.348 -0.240
item_ammo_pistol_mor	-1200.0454 -7369.1670 55.3974	-0.393 0.105 -0.529
item_ammo_pistol_mor	-1110.1943 -244.3330 46.4650	0.727 0.325 0.233
item_ammo_pistol_mor	-1104.1243 -243.6233 46.4681	0.062 -0.105 -0.120
item_ammo_pistol_mor	-1098.0261 -244.9911 46.4451	-0.105 -0.229 -0.193
item_ammo_pistol_mor	1450.8112 -3038.8350 64.4587	0.000 0.235 0.261
item_ammo_pistol_mor	1444.7360 -3039.6189 64.4523	-0.393 -0.098 -0.430
item_ammo_pistol_mor	1438.6335 -3041.9800 64.4067	-0.451 0.102 -0.599
weapon_mor_mp7	-2549.8152 -4747.5474 47.3182	-0.095 2.064 -86.001
weapon_mor_mp7	2035.3940 -5004.5854 47.3479	-0.479 -0.060 -86.365
weapon_mor_m20	493.6728 -7236.6763 48.6586	3.815 -11.911 -84.060
weapon_mor_m20	-931.0137 -2321.0159 188.7065	3.586 -12.849 -84.329
weapon_mor_usp	-1937.1420 -7191.0298 47.5451	-0.323 -35.359 -90.360
weapon_mor_usp	-668.0682 -583.4199 47.5753	0.226 -34.440 -90.519
weapon_mor_usp	-3455.7681 -5044.8027 47.6246	0.411 -34.721 -90.935
weapon_mor_usp	1466.6245 -3016.3999 65.6565	0.752 -35.346 -90.726
weapon_mor_usp	-984.0000 -5162.0000 289.5794	0.012 -35.124 -91.393
weapon_mor_usp	-984.0000 -5152.0000 289.6026	0.006 -35.156 -90.761
weapon_mor_usp	-984.0000 -5142.0000 289.5916	0.009 -35.149 -91.061
weapon_mor_usp	-984.0000 -5132.0000 289.5801	0.014 -35.081 -91.377
weapon_mor_usp	-1006.0000 -5162.0000 289.5824	0.011 -35.134 -91.311
weapon_mor_usp	-1006.0000 -5152.0000 289.5754	0.013 -35.108 -91.502
weapon_mor_usp	-1006.0000 -5142.0000 289.6004	0.007 -35.155 -90.821
weapon_mor_usp	-1006.0000 -5132.0000 289.5737	0.013 -35.107 -91.548
weapon_mor_r22	-1054.8394 -3861.8289 276.1179	-1.175 -1.669 88.142
weapon_mor_r22	-1197.4729 -4677.6924 47.5582	-1.324 -0.628 86.947
weapon_mor_railgun	-3838.2349 -588.1375 47.3722	3.308 11.780 65.427
weapon_mor_railgun	-382.8029 -4431.5054 -10.5973	-2.212 -0.366 -92.742
weapon_frag	-1130.0000 -5133.0000 291.5373	1.637 -0.227 0.685
weapon_frag	-1125.0000 -5133.0000 291.6081	0.595 -0.221 0.249
weapon_frag	-1120.0000 -5133.0000 291.5665	1.210 -0.223 0.507
weapon_frag	-1115.0000 -5133.0000 291.6336	3.372 1.127 1.626
weapon_frag	-1130.0000 -5127.0000 291.5390	1.612 -0.225 0.675
weapon_frag	-1125.0000 -5127.0000 291.5303	1.739 -0.234 0.728
weapon_frag	-1120.0000 -5127.0000 291.5501	1.450 -0.229 0.607
weapon_frag	-1115.0000 -5127.0000 291.5544	1.386 -0.225 0.580
weapon_frag	-1130.0000 -5120.0000 291.5486	1.472 -0.227 0.617
weapon_frag	-1125.0000 -5120.0000 291.5515	1.429 -0.227 0.598
weapon_frag	-1120.0000 -5120.0000 291.5677	1.192 -0.223 0.499
weapon_frag	-1115.0000 -5120.0000 291.5363	1.291 -0.049 0.420
weapon_mor_lz300	-4289.5679 -954.4011 47.5410	-0.139 -15.708 -82.818
weapon_mor_lz300	1936.0233 -4693.6567 327.5453	-0.170 -4.999 -83.163
weapon_mor_ka47	2266.0430 -2215.0703 460.5943	0.134 26.817 94.751
weapon_mor_ka47	-1522.5052 -7894.8789 47.4636	-0.833 -24.293 -84.821
item_ammo_smg1_mor	-757.0869 -4874.0000 288.5485	-0.069 -1.410 -0.005
item_ammo_smg1_mor	-769.1048 -4874.0000 288.5452	-0.023 -1.246 -0.059
item_ammo_smg1_mor	-781.5833 -4874.0000 288.5532	0.000 0.871 0.069
item_ammo_smg1_mor	-744.9937 -4874.0000 288.5628	0.101 -1.482 0.008
item_ammo_smg1_mor	-732.7192 -4874.0000 288.5585	0.043 -0.691 -0.024
item_ammo_smg1_mor	-745.4577 -4874.0000 302.3944	0.018 0.813 0.046
item_ammo_smg1_mor	-757.5534 -4874.0000 302.3583	-0.022 0.638 -0.033
item_ammo_smg1_mor	-769.8609 -4874.0000 302.2716	0.077 0.470 0.041
item_ammo_smg1_mor	-743.1022 -4947.0000 288.5421	0.018 -0.752 -0.016
item_ammo_smg1_mor	-730.9057 -4947.0000 288.5452	0.009 -0.255 0.014
item_ammo_smg1_mor	-755.4559 -4947.0000 288.5341	0.265 -1.048 -0.138
item_ammo_smg1_mor	-767.3621 -4947.0000 288.4911	-0.274 -1.042 -0.062
item_ammo_smg1_mor	-779.4685 -4947.0000 288.5320	-0.066 -0.675 -0.024
item_ammo_smg1_mor	-744.8854 -4947.0000 302.3654	-0.000 -1.123 -0.095
item_ammo_smg1_mor	-757.3343 -4947.0000 302.3362	0.280 -2.551 -0.037
item_ammo_smg1_mor	-769.3491 -4947.0000 302.3209	-0.444 -1.793 -0.070
item_ammo_smg1_mor	-747.1274 -4910.0000 302.3909	0.074 -1.511 0.010
item_ammo_smg1_mor	-759.3481 -4910.0000 302.3487	-0.084 -0.918 0.100
item_ammo_smg1_mor	-771.7842 -4910.0000 302.2609	-0.037 0.156 -0.066
item_ammo_smg1_mor	-746.8812 -4910.0000 288.5479	0.074 -1.542 -0.063
item_ammo_smg1_mor	-734.5211 -4910.0000 288.5611	-0.000 -0.091 0.015
item_ammo_smg1_mor	-758.9130 -4910.0000 288.5332	0.064 -1.895 0.114
item_ammo_smg1_mor	-771.0306 -4910.0000 288.5449	-0.154 -1.893 0.073
item_ammo_smg1_mor	-783.4221 -4910.0000 288.5404	0.002 0.137 -0.004
item_ammo_smg1_mor	1961.0111 -4994.0513 46.4967	0.139 -0.032 0.464
item_ammo_smg1_mor	1976.7488 -4994.0679 46.4839	0.058 0.045 0.248
item_ammo_smg1_mor	1996.8910 -4993.8984 46.5887	0.203 0.017 0.942
item_ammo_smg1_mor	-1159.2227 -4629.3667 46.5482	-0.225 0.568 -0.047
item_ammo_smg1_mor	-1171.3412 -4626.8984 46.5448	-0.663 -0.718 0.445
item_ammo_smg1_mor	-1183.4385 -4626.5249 46.5142	-0.350 -0.765 0.269
item_ammo_smg1_mor	545.4571 -4625.9897 46.5497	-1.035 0.050 0.711
item_ammo_smg1_mor	547.2250 -4645.7842 46.5459	-0.042 1.765 0.147
item_ammo_smg1_mor	559.7698 -4625.9717 46.4708	-0.105 0.128 0.449
item_ammo_smg1_mor	2313.6360 -3181.7900 860.0706	0.012 -0.089 -0.366
item_ammo_smg1_mor	-2550.8948 -4797.8472 46.5107	-0.921 0.188 -0.254
item_ammo_smg1_mor	-2519.1782 -4797.3345 46.4017	0.171 -0.005 0.103
item_ammo_smg1_mor	-2533.8320 -4797.7769 46.4479	0.070 0.342 -0.037
item_ammo_smg1_mor	2313.0508 -3180.1843 832.4738	-0.037 -0.051 -0.022
item_ammo_smg1_mor	2312.9238 -3180.7085 846.2618	-0.138 -0.669 -0.213
item_ammo_smg1_mor	-1061.8043 -3848.1694 238.3917	-0.109 0.005 0.061
item_ammo_smg1_mor	-1078.3022 -3849.2356 238.4979	-0.067 -0.217 0.032
info_alien_spawn	3778.1238 -6844.7803 2.0159	-0.739 -0.667 -1.768
info_alien_spawn	3774.3938 -6949.3818 5.2017	-0.611 0.971 -1.800
info_alien_spawn	3708.6858 -6894.2671 2.6993	-0.749 0.094 -1.783
info_alien_spawn	3713.2810 -7057.7803 7.7918	-1.814 -0.190 -0.695
info_alien_spawn	3633.3477 -7029.2705 4.9993	-1.761 0.365 -0.790
info_alien_spawn	3612.7717 -7126.9946 5.6063	-1.756 0.162 -0.780
info_alien_spawn	3581.4148 -6917.5928 1.8625	-0.811 0.072 -1.658
info_alien_spawn	3512.8013 -6984.7666 0.7665	-1.758 -0.050 -0.774
info_alien_spawn	3487.7781 -7076.1001 1.1617	-1.755 0.247 -0.783
info_alien_spawn	3605.9409 -6823.5400 -0.7361	-0.626 0.346 -1.790
weapon_medkit	-3527.6086 -4671.5747 110.2738	-41.396 -2.254 2.136
weapon_medkit	-3526.4783 -4681.6504 112.6974	44.396 17.380 36.715
weapon_medkit	-3527.8955 -4669.4326 82.3443	-43.630 -4.207 0.347
weapon_medkit	-3579.3049 -4628.4409 142.4521	7.882 3.079 -6.652
weapon_medkit	-3524.8523 -4656.9063 143.2041	47.695 -13.637 -15.756
weapon_medkit	-3663.7842 -4676.0098 143.2576	46.872 -3.179 -15.684
weapon_medkit	-3621.6646 -4628.4268 113.5848	11.099 3.087 -7.023
weapon_medkit	-3628.9026 -4628.2295 114.2521	47.414 2.948 -15.880
weapon_medkit	-3609.7798 -4628.1191 114.2480	47.853 1.525 -16.120
weapon_medkit	-3664.6238 -4700.6758 114.2630	46.912 -6.415 -16.231
weapon_medkit	-3674.6941 -4699.7969 109.3386	-47.656 -167.630 165.076
weapon_medkit	-3675.3831 -4673.6157 109.6853	-46.940 71.284 168.983
weapon_medkit	-3637.0935 -4638.9932 110.0848	-47.266 -166.528 173.592
weapon_medkit	-3552.0725 -4634.9351 82.4206	-40.312 -3.650 0.743
weapon_medkit	-3533.3552 -4633.1152 86.2047	46.791 -4.222 -15.688
weapon_medkit	-3553.9070 -4664.9146 51.0194	41.928 -127.984 -176.981
weapon_medkit	-3562.0356 -4629.1382 82.4878	-38.445 1.361 0.242
weapon_medkit	-3529.4988 -4643.7500 86.2545	46.861 -2.515 -15.904
weapon_medkit	-3527.7332 -4652.8618 110.3969	-38.129 -2.010 1.395
weapon_medkit	-3625.2781 -4640.4902 110.4694	-41.947 -1.610 -0.183
weapon_medkit	-3666.7253 -4684.9097 114.2576	46.872 -47.007 -15.683
weapon_medkit	-3547.3943 -4675.9595 51.2576	46.872 -8.607 -15.683
weapon_medkit	-3543.9182 -4628.4370 85.4997	9.517 3.345 -6.669
weapon_medkit	-3526.8013 -4652.4131 84.6397	3.848 -7.903 10.713
weapon_medkit	-3530.1917 -4674.4980 79.4873	-18.660 5.547 110.186
weapon_medkit	-3532.6885 -4686.8755 81.5353	-55.857 12.545 11.312
weapon_medkit	-3636.2144 -4628.2183 110.2346	-44.024 21.242 1.662
weapon_medkit	-3549.4192 -4661.3853 51.2503	47.578 -7.299 -15.941
weapon_medkit	-3569.4695 -4628.4590 142.0478	0.342 2.057 -5.178
weapon_medkit	-3587.5828 -4628.4551 142.0704	1.309 2.533 -5.183
weapon_medkit	-3598.6655 -4628.4282 142.5457	10.595 3.726 -6.845
weapon_mor_f7	-145.9915 -2652.8545 354.1753	-1.784 -13.963 -91.113
weapon_mor_f7	1358.1721 -4888.0835 187.8142	-1.887 -17.177 -91.320
item_ammo_buckshot_mor	-3603.7532 -4866.4063 238.3966	-0.936 -0.003 0.830
item_ammo_buckshot_mor	-3595.1953 -4865.6655 238.4218	-0.713 -0.006 0.634
item_ammo_buckshot_mor	-689.4446 -726.2179 186.4146	-0.023 0.009 -0.016
item_ammo_buckshot_mor	-690.5597 -735.5756 186.4224	-0.172 -0.189 -0.035
item_ammo_buckshot_mor	1467.0238 -2175.5232 64.4391	-0.323 0.217 0.305
item_ammo_buckshot_mor	1475.0549 -2180.0574 64.4790	0.580 -6.260 -0.024
item_ammo_buckshot_mor	1484.9321 -2175.1882 64.3967	-0.936 -0.003 0.828
item_ammo_buckshot_mor	-3613.4399 -4866.0356 238.4076	-0.818 -0.005 0.730
item_ammo_buckshot_mor	-687.5203 -747.0527 186.3720	0.764 -0.121 -0.529
item_ammo_buckshot_mor	-790.0000 -4651.0000 288.4942	-0.114 3.304 0.134
item_ammo_buckshot_mor	-780.0000 -4651.0000 288.4835	0.658 3.572 -0.265
item_ammo_buckshot_mor	-770.0000 -4651.0000 288.3765	0.491 0.018 -0.312
item_ammo_buckshot_mor	-760.0000 -4651.0000 288.4682	-0.291 3.202 0.325
item_ammo_buckshot_mor	-750.0000 -4651.0000 288.4328	-0.624 -0.006 0.556
item_ammo_buckshot_mor	-740.0000 -4651.0000 288.4364	-0.596 -0.007 0.531
item_ammo_buckshot_mor	-790.0000 -4639.0000 288.4008	-0.893 -0.016 0.791
item_ammo_buckshot_mor	-780.0000 -4639.0000 288.3966	-0.936 -0.003 0.831
item_ammo_buckshot_mor	-770.0000 -4639.0000 288.4426	-0.553 2.490 0.647
item_ammo_buckshot_mor	-760.0000 -4639.0000 288.4296	-0.013 2.054 0.346
item_ammo_buckshot_mor	-750.0000 -4639.0000 288.3937	-0.967 -0.004 0.856
item_ammo_buckshot_mor	-740.0000 -4639.0000 288.3695	0.777 0.008 -0.540
item_ammo_revolver_mor	-769.3202 -4678.0000 288.4542	-0.070 -0.561 -0.002
item_ammo_revolver_mor	-775.6943 -4678.0000 288.4696	-0.139 -0.785 -0.006
