# morbus weapon/ammo placement overrides - Thank TTT for this lua code
# For map: mor_ptmc_v22
# Exported by: Demonkush ( ͡° ͜ʖ ͡°)
setting:	replacespawns 1
item_ammo_smg1_mor	2962.816406 -824.756409 16.391678	0.110 -0.005 0.061
item_ammo_smg1_mor	911.349121 3.111070 16.480644	-0.214 -0.001 0.022
item_ammo_smg1_mor	892.049011 5.051506 16.424423	-0.535 0.004 0.347
item_ammo_smg1_mor	3674.175781 -976.748962 16.476713	0.553 -0.014 0.243
item_ammo_smg1_mor	3654.147461 -984.415039 16.408909	0.240 -0.005 0.149
item_ammo_smg1_mor	3404.602539 1067.409058 48.426510	0.591 -0.003 0.385
item_ammo_smg1_mor	3427.142090 1065.773071 48.426510	0.601 -0.003 0.391
item_ammo_smg1_mor	3384.920166 1008.949524 16.482681	-0.380 -0.001 -0.368
item_ammo_smg1_mor	3398.585938 1010.262634 16.406557	0.214 -0.005 0.132
item_ammo_smg1_mor	3580.694336 7.056051 16.430595	0.755 -0.002 0.495
item_ammo_smg1_mor	3616.234375 4.858284 16.396788	0.136 -0.005 0.079
item_ammo_smg1_mor	160.361099 -3681.037598 32.404171	0.189 -0.005 0.115
item_ammo_smg1_mor	160.548676 -3702.286865 32.477245	0.550 -0.083 0.245
item_ammo_smg1_mor	165.831711 -3529.924072 32.401745	0.169 -0.005 0.102
item_ammo_smg1_mor	147.899048 -3529.281738 32.483017	-0.376 -0.001 -0.367
item_ammo_smg1_mor	-3014.415771 673.266907 16.420153	-0.424 0.004 0.273
item_ammo_smg1_mor	-2925.835205 997.957092 16.473448	-0.118 0.002 0.247
item_ammo_smg1_mor	-2908.426025 997.971497 16.505255	0.264 -0.033 -0.225
item_ammo_smg1_mor	-3912.276611 884.383423 84.480690	-0.090 -0.002 -0.174
item_ammo_smg1_mor	-3890.723633 883.585754 84.514008	-0.273 0.013 -0.230
item_ammo_smg1_mor	-6349.200684 300.921631 -191.499207	0.826 -0.012 -0.619
item_ammo_smg1_mor	-5684.239258 -77.407272 -191.502106	-0.865 -0.013 -0.646
item_ammo_smg1_mor	-5688.009766 19.615360 -191.522003	-0.545 0.083 0.239
item_ammo_smg1_mor	-2158.444824 203.994019 16.399286	0.152 -0.005 0.090
item_ammo_smg1_mor	-2141.728516 209.186707 16.514563	-0.280 0.012 -0.240
item_ammo_smg1_mor	-3882.112305 -2708.517090 -191.521317	0.506 -0.001 0.217
item_ammo_smg1_mor	-3897.030518 -2708.494141 -191.515350	-0.795 0.003 -0.643
item_ammo_smg1_mor	-2460.914063 -76.422356 16.389065	0.098 -0.005 0.054
item_ammo_smg1_mor	-2485.028320 -74.701012 16.420153	0.425 -0.004 0.274
mor_random_rifle	2353.511230 -2213.049561 40.852188	2.045 -3.662 83.706
mor_random_rifle	-3889.885986 173.127411 -191.137192	2.136 -5.697 83.914
mor_random_rifle	-6102.888184 -5298.919922 -191.011795	2.021 -36.160 85.226
weapon_mor_p229	2096.658447 -2168.373047 40.181084	36.565 0.389 0.047
weapon_mor_p229	2438.000977 -482.779297 16.166677	36.760 0.400 0.066
weapon_mor_p229	2470.127197 -315.262268 16.168139	36.741 0.399 0.064
weapon_mor_p229	2463.074951 -275.358948 16.170929	36.703 0.397 0.060
weapon_mor_p229	2893.437988 266.323151 16.180553	36.572 0.390 0.047
weapon_mor_p229	996.022278 -164.480011 16.191259	36.426 0.381 0.033
weapon_mor_p229	3566.429443 1057.928467 48.176033	36.633 0.393 0.053
weapon_mor_p229	-292.339996 -305.346252 131.386520	-7.024 -35.751 -98.043
weapon_mor_p229	133.600998 -3751.667236 32.173557	36.667 0.395 0.057
weapon_mor_p229	108.967552 -3685.980957 32.175426	36.641 0.393 0.054
weapon_mor_p229	141.161438 -3661.824707 32.167412	36.750 0.400 0.065
weapon_mor_p229	-2715.252441 -2793.522461 16.175428	36.641 0.393 0.054
weapon_mor_p229	-3117.682617 964.458679 16.176628	36.625 0.392 0.053
weapon_mor_p229	-3102.785156 988.531128 16.185490	36.505 0.385 0.041
info_alien_spawn	-497.253632 -238.900314 352.551575	0.051 0.048 0.142
info_alien_spawn	-421.198395 -266.029602 352.556732	-0.042 -0.000 0.042
info_alien_spawn	-460.463104 -170.034683 352.519806	-0.078 -0.000 0.078
info_alien_spawn	-399.415344 -195.015259 352.515442	0.028 -0.000 -0.028
info_alien_spawn	-535.440308 -108.278961 216.548965	-0.050 0.000 -0.050
info_alien_spawn	-459.671600 -62.042969 216.544144	-0.054 -0.000 0.055
info_alien_spawn	-567.952026 -27.567413 216.557602	-0.001 0.047 -0.133
info_alien_spawn	-480.300476 18.145824 216.556671	-0.025 -0.007 -0.112
info_alien_spawn	-1255.889404 -580.829651 352.565979	-0.033 0.000 -0.033
info_alien_spawn	-1185.365967 -544.440247 352.563110	-0.043 0.070 0.122
info_alien_spawn	-1289.915894 -512.005127 352.542328	0.113 -0.001 -0.283
info_alien_spawn	-1236.539673 -473.096863 352.529144	-0.002 0.114 -0.223
info_alien_spawn	3070.826172 803.595764 224.489532	-0.044 -0.000 0.044
info_alien_spawn	3066.551514 886.054810 224.514511	-0.034 -0.000 0.034
info_alien_spawn	3068.568359 972.757751 224.494415	-0.042 -0.000 0.042
info_alien_spawn	3070.713867 1316.035522 224.517059	-0.033 -0.000 0.033
info_alien_spawn	3070.240967 1221.185669 224.484421	-0.046 -0.000 0.046
info_alien_spawn	3071.167969 1138.113647 224.534744	-0.224 -0.096 0.029
info_alien_spawn	-3950.015381 -3513.766357 16.502073	0.039 0.000 0.039
info_alien_spawn	-3952.330322 -3579.850342 16.551775	-0.019 -0.000 0.019
info_alien_spawn	-3954.427490 -3660.223633 16.506416	-0.038 -0.000 0.038
info_alien_spawn	-3956.678955 -4009.701172 16.499086	-0.041 -0.000 0.041
info_alien_spawn	-3956.937744 -3923.413818 16.535801	-0.026 -0.000 0.026
info_alien_spawn	-3955.394043 -3857.396240 16.538637	-0.025 -0.000 0.025
info_alien_spawn	-4742.163574 -4676.584473 16.509197	-0.037 -0.000 0.037
info_alien_spawn	-4739.781738 -4580.213379 16.504995	-0.038 -0.000 0.038
info_alien_spawn	-4737.289063 -4507.697754 16.556299	-0.060 0.147 0.122
info_alien_spawn	-4745.583984 -4189.589355 16.495985	0.042 0.000 0.042
info_alien_spawn	-4739.613770 -4280.310547 16.518293	-0.033 -0.000 0.033
info_alien_spawn	-4741.735352 -4355.071777 16.517508	0.013 -0.133 0.189
info_alien_spawn	-5471.417969 -5147.131836 16.517052	-0.033 -0.000 0.033
info_alien_spawn	-5471.271973 -5049.114258 16.526468	0.030 0.000 0.030
info_alien_spawn	-5471.073242 -4975.992676 16.511602	0.234 0.057 -0.070
info_alien_spawn	-5470.371094 -4646.110840 16.529718	0.028 0.000 0.028
info_alien_spawn	-5472.903809 -4735.307129 16.525358	-0.030 -0.000 0.030
info_alien_spawn	-5472.496582 -4816.556641 16.499063	0.059 -0.024 0.163
mor_random_weapon	201.430832 397.360199 25.211590	1.745 4.927 -92.896
mor_random_weapon	-4017.462646 627.861267 25.215752	1.698 4.925 -93.004
mor_random_weapon	2740.498291 -2243.826660 17.199184	1.884 4.716 -92.576
mor_random_weapon	2460.958496 -664.721191 221.218842	1.663 4.765 -93.084
mor_random_weapon	-597.087402 -3698.842285 17.204107	1.829 4.713 -92.703
mor_random_weapon	-4599.601563 -1967.063843 -350.788574	1.747 4.706 -92.892
mor_random_weapon	-2802.445801 -2123.863525 17.204107	1.829 4.713 -92.703
item_ammo_battery_mor	2466.531250 -179.459625 22.101748	0.023 -0.095 0.191
item_ammo_battery_mor	1128.054077 202.999924 22.064045	0.032 -0.092 0.258
item_ammo_battery_mor	3711.979736 -669.380554 230.100128	0.024 -0.095 0.194
item_ammo_battery_mor	216.955826 425.719543 150.095139	0.015 -0.087 0.195
item_ammo_battery_mor	-3904.873047 983.205017 22.159878	0.011 -0.096 0.087
item_ammo_battery_mor	125.626854 -3734.204590 38.074566	0.029 -0.094 0.240
item_ammo_battery_mor	155.896942 -3730.323486 38.106483	0.022 -0.096 0.183
item_ammo_battery_mor	-1435.376953 174.857697 73.731987	0.025 -0.096 0.226
item_ammo_battery_mor	3039.360596 -651.196594 22.089828	0.026 -0.095 0.212
item_ammo_battery_mor	2683.166992 -537.424988 22.052698	0.034 -0.090 0.279
item_ammo_battery_mor	3605.245117 1043.870972 54.157928	0.253 -0.581 2.011
item_ammo_battery_mor	-5766.153809 -4687.919434 -92.229889	0.019 0.168 -0.322
item_ammo_battery_mor	-5769.428711 -4681.681641 -92.210159	0.106 0.068 0.469
item_ammo_battery_mor	-6167.297363 -5046.930176 -185.938156	0.032 -0.093 0.262
item_ammo_battery_mor	-5562.662109 -2143.500488 -134.269928	0.025 -0.096 0.229
item_ammo_battery_mor	-4749.502930 -1880.138794 -49.858295	-0.003 -0.078 0.101
item_ammo_battery_mor	-4740.743164 -3284.185791 -185.921448	0.029 -0.094 0.232
item_ammo_battery_mor	-5111.686523 -2509.057373 -185.923431	0.029 -0.094 0.236
item_ammo_battery_mor	-3958.635010 -90.310875 -49.903427	-0.005 -0.039 -0.158
item_ammo_battery_mor	-3896.441650 -81.075691 22.140684	0.015 -0.096 0.121
item_ammo_battery_mor	-3960.026123 -108.016678 90.059631	-0.008 -0.075 0.224
item_ammo_battery_mor	-2741.454834 952.312134 90.050346	-0.008 -0.073 0.238
item_ammo_battery_mor	-3928.766846 592.335938 22.086184	0.027 -0.094 0.219
item_ammo_battery_mor	-4939.291504 -655.672119 -185.908401	0.026 -0.095 0.209
item_ammo_battery_mor	-3786.395020 -2930.761719 22.113913	0.021 -0.096 0.169
item_ammo_battery_mor	-1134.792603 -2817.026367 22.061844	0.032 -0.093 0.262
item_ammo_battery_mor	1572.629272 -2260.039551 46.104881	0.030 -0.100 0.254
item_ammo_battery_mor	2357.575928 -2094.289063 46.057343	0.033 -0.090 0.270
item_ammo_battery_mor	1651.674438 -2095.358887 46.128410	0.018 -0.096 0.143
item_ammo_battery_mor	1579.701416 -2196.813965 46.052700	0.034 -0.090 0.279
item_ammo_battery_mor	1570.715942 -2236.388672 46.082565	-0.259 -0.004 -0.298
item_ammo_battery_mor	-4478.160645 185.330093 22.032660	0.039 -0.082 0.314
item_ammo_battery_mor	-5438.413086 -1695.026123 -185.952087	0.035 -0.090 0.287
item_ammo_battery_mor	-5816.039063 -5193.223633 -190.253387	0.257 -111.778 -89.476
item_ammo_battery_mor	-5508.088379 -5278.961914 -185.891983	0.022 -0.095 0.180
item_ammo_buckshot_mor	1631.596680 -2245.308105 40.371731	0.766 -0.119 -0.531
item_ammo_buckshot_mor	1632.720825 -2225.154785 40.380283	-0.046 0.002 0.123
item_ammo_buckshot_mor	1854.866089 -2260.283203 40.341080	0.530 0.003 -0.419
item_ammo_buckshot_mor	1830.870850 -2259.924805 40.376881	0.478 0.018 -0.300
item_ammo_buckshot_mor	2646.059814 102.844055 84.344177	0.617 0.003 -0.491
item_ammo_buckshot_mor	2671.245850 104.854767 84.381508	-0.241 0.000 0.282
item_ammo_buckshot_mor	3854.778320 877.969910 100.954659	0.551 -0.090 -0.077
item_ammo_buckshot_mor	-2858.223877 590.035461 84.337997	-0.427 0.001 -0.361
item_ammo_buckshot_mor	-5809.737305 -4656.333984 -191.558624	-0.561 -0.007 0.498
item_ammo_buckshot_mor	-2861.250977 -1292.235352 16.375862	0.664 -0.000 -0.449
item_ammo_buckshot_mor	-2846.297363 -1289.499023 16.417904	-0.748 -0.006 0.663
weapon_mor_beretta	2096.057373 -2157.231934 41.544067	86.748 -5.314 -37.286
weapon_mor_beretta	2161.183594 -2123.992188 41.539642	87.151 -9.827 -41.778
weapon_mor_beretta	2160.781250 -2151.120117 41.546097	86.557 -3.586 -35.566
weapon_mor_beretta	2476.950928 -249.491455 17.542662	86.879 -6.634 -38.593
weapon_mor_beretta	3530.715088 1042.446411 49.544067	86.748 -5.314 -37.286
weapon_mor_beretta	139.825943 -3716.187256 33.536076	87.454 -14.385 -46.331
weapon_mor_beretta	110.604408 -3731.508545 33.541740	86.963 -7.550 -39.506
weapon_mor_beretta	-3091.824707 592.714600 17.538530	87.247 -11.145 -43.092
weapon_mor_mars	2020.620483 328.619629 85.072029	-0.465 23.345 85.626
weapon_mor_mars	40.390358 323.949127 17.135237	-0.379 17.410 87.122
weapon_mor_mars	-6211.145020 -197.559296 -190.876984	-0.398 14.618 86.851
weapon_mor_mars	-6071.951660 -5412.865723 -190.867813	-0.384 17.409 87.049
weapon_mor_mars	-5077.818359 -3183.429443 -238.916306	-0.450 19.347 85.901
weapon_mor_mars	-4839.830566 -72.001801 -190.882614	-0.404 17.406 86.698
weapon_mor_mars	-4119.627930 -2941.582520 -122.910980	-0.442 23.338 86.027
weapon_mor_gr4	1643.417603 -2164.424316 40.711472	-0.629 2.378 88.061
weapon_mor_gr4	2088.622803 -2225.084473 41.429119	-1.030 -3.625 -82.213
weapon_mor_gr4	2975.061768 -700.580444 16.693537	-0.542 1.159 85.699
weapon_mor_gr4	-3208.135742 -13.501390 16.815851	-0.478 4.626 87.404
weapon_mor_gr4	-1002.622803 112.046852 -6.155152	-2.542 -7.307 -86.222
need_food	3426.441162 1303.345459 34.290070	0.002 90.273 0.005
need_food	3523.246826 1302.054565 34.287636	-0.001 87.636 0.006
need_food	3620.262939 1295.920166 34.223965	0.171 90.251 -0.002
need_food	3717.442627 1299.510254 34.279633	0.014 95.445 0.010
need_wash	-5968.781738 -105.181396 -173.733398	-0.075 -88.973 0.005
need_wash	-6274.334961 -104.950661 -161.843948	0.000 89.616 180.000
need_wash	-6123.598633 -105.667725 -173.715576	0.052 -91.997 -0.037
need_wash	-6122.031738 44.004871 -173.770615	-0.155 88.324 -0.000
need_wash	-6252.345703 42.166805 -173.723892	-0.000 89.354 -0.021
need_wash	-5965.312988 44.117573 -173.756134	-0.072 89.639 -0.096
need_bed	-195.135269 -3458.193359 80.284355	-0.405 180.000 -170.749
need_bed	-300.633057 -3464.775146 65.371155	1.212 7.103 -16.052
need_bed	-559.720398 -3463.786377 71.231926	73.101 -91.313 -90.660
need_bed	-429.198303 -3701.600098 65.551491	0.000 -0.146 16.806
need_bed	-302.835602 -3706.820557 70.700073	-74.047 -89.835 90.398
need_bed	-181.326248 -3704.247070 65.542244	0.834 -4.714 15.066
need_bed	-542.107910 -3694.020996 67.321831	-2.765 8.270 17.754
weapon_glowstick	1588.165039 -2113.764160 46.998615	-0.463 0.861 -0.101
weapon_glowstick	1572.123901 -2123.165283 46.988987	-0.507 0.853 -0.111
weapon_glowstick	2359.629150 -2182.470215 46.998615	-0.463 0.861 -0.101
weapon_glowstick	2756.018311 -2158.241943 22.985575	-0.522 0.844 -0.115
weapon_glowstick	1572.981079 -1879.845581 22.992292	-0.492 0.854 -0.108
weapon_glowstick	2894.949463 -267.206879 90.997169	-0.393 0.663 -0.087
weapon_glowstick	2642.439697 -165.801102 22.970852	-0.589 0.831 -0.129
weapon_glowstick	2190.021484 298.374176 22.987293	-0.514 0.844 -0.113
weapon_glowstick	2522.360107 -700.761169 90.974846	-0.479 0.638 -0.105
weapon_glowstick	3842.906494 1360.548828 22.992292	-0.492 0.854 -0.108
weapon_glowstick	3637.354736 1067.488525 55.070431	0.243 -0.113 1.772
weapon_glowstick	3449.062256 1071.892090 55.019176	-0.369 0.874 -0.081
weapon_glowstick	3856.512939 716.075378 107.557098	0.433 -0.535 2.551
weapon_glowstick	3434.236816 -759.865967 22.940359	-0.728 0.768 -0.160
weapon_glowstick	-1123.649536 -619.968994 79.031395	2.600 0.068 1.858
weapon_glowstick	-614.099121 -676.931030 134.990219	0.310 -0.893 0.423
weapon_glowstick	146.555344 -3648.236084 38.983368	0.330 -0.889 0.449
weapon_glowstick	88.780449 -3756.271240 18.148928	-18.408 -76.401 90.011
weapon_glowstick	-3301.708008 947.872009 91.027893	0.565 -0.071 3.794
weapon_glowstick	-4148.437988 -120.260826 -117.064323	-0.629 0.581 -0.138
weapon_glowstick	-6489.758301 309.479767 -185.007462	-0.512 0.904 -0.118
weapon_glowstick	-5910.401855 -39.153774 -57.011013	-0.507 0.853 -0.111
weapon_glowstick	-5894.009277 -2708.909180 -116.998276	-0.376 0.662 -0.083
weapon_glowstick	-4699.301270 -2171.957764 -185.006104	-0.484 0.854 -0.106
weapon_glowstick	-4843.533691 -2910.114258 -57.033550	-0.576 0.755 -0.115
weapon_glowstick	-5767.823242 -5436.650391 -91.225914	3.251 0.450 1.372
weapon_glowstick	-1928.896484 -122.429840 150.988403	-0.171 0.963 -0.465
weapon_glowstick	-818.445801 -1961.214722 134.966888	-0.607 0.816 -0.133
weapon_glowstick	-2923.629883 -1326.840332 14.946959	-0.660 0.710 -0.131
weapon_glowstick	-4165.466309 -2958.018066 22.995501	-0.477 0.854 -0.105
weapon_glowstick	107.626709 361.666962 22.983831	-0.530 0.845 -0.116
weapon_glowstick	-380.269257 -147.098892 102.979874	-0.519 0.781 -0.103
weapon_glowstick	-5682.144531 -49.859177 -185.036896	-0.652 0.866 -0.150
weapon_glowstick	-5066.998535 -2363.989502 -185.016174	-0.530 0.845 -0.116
weapon_glowstick	-2619.021484 577.873230 22.978437	-0.555 0.832 -0.122
weapon_glowstick	-5933.100098 -3669.389648 -185.012711	-0.514 0.844 -0.113
weapon_glowstick	1694.751709 -1616.353027 22.945124	-0.707 0.765 -0.155
weapon_glowstick	-5597.503418 -2316.235596 -345.009338	-0.499 0.854 -0.109
weapon_mor_zx9	1572.787598 -2176.617432 45.148312	-2.483 -3.208 0.583
weapon_mor_zx9	3624.325928 1106.867676 21.034353	-2.789 -0.952 0.396
weapon_mor_zx9	-2759.516113 823.514709 149.005997	-2.820 -0.794 0.505
weapon_mor_m418	1643.883423 -2139.617676 41.228729	1.540 -11.271 83.098
weapon_mor_m418	-931.388794 -2852.849365 17.228704	1.540 -11.288 83.098
weapon_mor_blaster	2477.840332 -170.427002 16.827387	2.213 -18.357 -83.856
weapon_mor_blaster	3696.678711 -680.375916 224.973648	2.401 -24.581 -85.317
weapon_mor_blaster	235.187836 384.748077 188.511246	2.226 -18.489 -84.207
weapon_mor_blaster	-290.016205 -418.280334 128.888901	2.237 -18.491 -84.487
weapon_mor_blaster	-3910.930664 968.214233 16.864855	2.227 -18.491 -84.240
weapon_mor_blaster	-300.345276 -3429.053467 16.851212	2.222 -18.469 -84.100
weapon_mor_blaster	-4736.075684 -1859.472900 -55.029453	1.937 -20.588 -85.905
weapon_mor_scarm8	1639.668091 -2259.161621 41.241009	0.434 8.078 84.556
weapon_mor_scarm8	2639.328369 86.568878 85.265434	0.289 8.490 85.127
weapon_mor_scarm8	3844.808105 891.464966 101.587067	-0.834 -7.952 -89.437
weapon_mor_scarm8	-2834.923584 611.145081 85.224373	0.450 8.377 84.278
weapon_mor_scarm8	-5822.051270 -4682.362305 -190.481201	0.577 -39.514 88.690
weapon_mor_scarm8	-2857.780518 -1315.836304 17.248743	0.356 9.321 84.780
item_ammo_pistol_mor	1887.539307 -2255.059082 40.399742	-0.086 -0.020 -0.026
item_ammo_pistol_mor	1905.568604 -2253.927002 40.362782	-0.119 -0.019 -0.036
item_ammo_pistol_mor	1890.675659 -2229.934326 40.372673	-0.110 -0.020 -0.033
item_ammo_pistol_mor	1901.962158 -2228.772217 40.360710	-0.121 -0.019 -0.037
item_ammo_pistol_mor	2147.123779 -2258.000977 40.356476	-0.124 -0.019 -0.038
item_ammo_pistol_mor	2163.097168 -2257.779053 40.325600	-0.151 -0.018 -0.046
