# morbus weapon/ammo placement overrides - Thank TTT for this lua code
# For map: para_auriga_v2
# Exported by: Remscar
setting:	replacespawns 1
info_alien_spawn	3225.190918 -1192.807983 -4127.447266	-0.057 -0.000 0.058
info_alien_spawn	3162.462158 -1308.935791 -4127.479004	-0.096 -0.000 0.096
info_alien_spawn	3086.127930 -1436.340820 -4127.448242	-0.058 -0.000 0.059
info_alien_spawn	2996.671631 -1496.853638 -4127.437500	-0.044 -0.000 0.046
info_alien_spawn	2883.670166 -1568.916748 -4127.465332	-0.079 -0.000 0.079
info_alien_spawn	2775.344727 -1622.297241 -4127.445801	-0.055 -0.000 0.056
info_alien_spawn	2679.677490 -1614.298584 -4127.475586	-0.092 -0.000 0.092
info_alien_spawn	2529.606201 -1577.837524 -4127.458496	-0.071 -0.000 0.071
info_alien_spawn	2377.683350 -1617.227661 -4127.425781	-0.028 -0.000 0.035
info_alien_spawn	2403.238770 -1712.745239 -4127.472168	-0.087 -0.000 0.088
info_alien_spawn	2469.203369 -1780.033569 -4127.470215	-0.085 -0.000 0.085
info_alien_spawn	2602.501953 -1809.086060 -4127.469238	-0.084 -0.000 0.084
info_alien_spawn	2708.346680 -1812.082031 -4127.432129	-0.037 -0.000 0.040
info_alien_spawn	2804.066895 -1799.414307 -4127.457520	-0.070 -0.000 0.070
info_alien_spawn	2922.039795 -1766.277710 -4127.420898	-0.018 -0.000 0.033
info_alien_spawn	2988.882324 -1696.230347 -4127.456055	-0.068 -0.000 0.068
info_alien_spawn	3098.629883 -1635.469727 -4127.465332	-0.079 -0.000 0.079
info_alien_spawn	3138.285889 -1525.739746 -4127.462402	-0.075 -0.000 0.075
info_alien_spawn	3229.496338 -1428.392578 -4127.460449	-0.073 -0.000 0.073
info_alien_spawn	3306.008057 -1350.921265 -4127.426758	-0.029 -0.000 0.035
info_alien_spawn	3376.952393 -1257.982666 -4127.471191	-0.086 -0.000 0.086
info_alien_spawn	3396.197754 -1140.748657 -4127.437500	-0.044 -0.000 0.046
info_alien_spawn	3430.812500 -1037.980591 -4127.462402	-0.075 -0.000 0.075
info_alien_spawn	3466.861572 -913.372864 -4127.448730	-0.059 -0.000 0.059
mor_random_weapon	1814.349609 -605.391235 -38.795235	1.821 4.712 -92.720
mor_random_weapon	2528.211670 -965.916321 -278.777252	1.602 5.720 -93.285
mor_random_weapon	2725.572998 -911.632507 -374.826599	2.169 2.752 -91.941
mor_random_weapon	2696.826172 -577.263000 -374.785400	1.711 4.703 -92.974
mor_random_weapon	1840.243530 -539.433899 -374.798645	1.860 4.715 -92.632
mor_random_weapon	2041.124390 -49.642147 -374.808258	1.632 5.107 -93.174
mor_random_weapon	1527.513428 -243.019165 -374.792694	1.793 4.774 -92.785
mor_random_weapon	1239.144409 -38.676033 -374.783905	1.694 4.700 -93.012
mor_random_weapon	1394.185303 -783.212708 -374.788727	1.748 4.915 -92.887
mor_random_weapon	1109.631348 -548.487244 -374.807983	1.965 4.787 -92.390
mor_random_weapon	-5051.316406 -259.760864 -38.767422	1.507 4.754 -93.440
mor_random_weapon	-5106.943359 -277.892914 -38.803123	1.910 4.782 -92.516
mor_random_weapon	-235.449402 1225.333008 -26.796871	1.565 5.014 -93.406
mor_random_weapon	-182.059494 1100.185669 -25.303534	-4.015 2.061 -11.910
mor_random_weapon	-107.030952 1100.135010 -25.309099	-4.023 2.297 -12.031
mor_random_weapon	-1689.981201 -1537.455688 -374.800812	1.884 4.717 -92.576
mor_random_weapon	-1679.488892 -2354.675537 -374.793304	1.800 4.711 -92.770
mor_random_weapon	-1823.636353 -2934.920410 -374.754242	1.256 175.354 -94.407
mor_random_weapon	-1193.543091 -3283.593018 -374.755615	1.210 111.176 -94.745
mor_random_weapon	-902.675598 -3390.492920 -374.793945	1.807 4.775 -92.753
mor_random_weapon	-53.296787 -3380.050049 -374.763123	1.471 4.046 -93.473
item_ammo_battery_mor	2320.527100 -573.858032 -33.959541	0.037 -0.087 0.301
item_ammo_battery_mor	2303.847168 -603.495117 -33.921665	-0.020 0.023 0.420
item_ammo_battery_mor	-4448.156250 -301.546204 -369.884644	-0.005 -0.077 0.140
item_ammo_battery_mor	-4432.548340 -285.511169 -369.949646	-0.008 -0.073 0.238
item_ammo_buckshot_mor	-4714.609375 -896.159363 -375.567871	-0.632 -0.007 0.561
item_ammo_buckshot_mor	-4693.763184 -897.231750 -375.622162	0.300 0.003 -0.157
item_ammo_buckshot_mor	-1699.142456 -1436.470581 8.453819	-0.461 -0.006 0.410
item_ammo_buckshot_mor	-1716.105835 -1431.787842 8.369802	0.776 0.008 -0.537
item_ammo_buckshot_mor	554.822327 -1177.708618 -39.582119	0.384 -0.062 -0.268
item_ammo_buckshot_mor	547.455017 -1179.927124 -39.553314	-0.349 -0.275 1.070
weapon_mor_beretta	-292.650574 1631.362549 -38.516201	88.648 -90.057 -120.674
weapon_mor_gr4	-1471.785278 -1261.823975 1.452134	-1.557 0.490 -83.438
weapon_mor_gr4	-1471.069214 -1218.420654 1.707184	1.330 -8.431 -76.736
weapon_mor_gr4	-1471.269165 -1298.095337 1.471001	-1.064 -8.470 -82.681
weapon_mor_gr4	-1471.107788 -1348.775879 1.674090	0.958 -4.064 -77.657
weapon_mor_gr4	-1471.897339 -1438.962036 1.460407	-1.183 -4.046 -82.293
weapon_mor_gr4	-1471.946289 -1447.067749 1.776688	2.130 -3.989 -75.206
weapon_glowstick	-4984.871582 -991.596558 -33.033119	-0.607 0.816 -0.133
weapon_glowstick	-5087.444824 -999.059753 -33.041435	-0.645 0.795 -0.140
weapon_glowstick	24.464186 -2445.196777 -369.052338	-0.583 0.605 -0.128
weapon_glowstick	36.747906 -2463.721680 -368.946930	-0.179 0.684 -0.039
weapon_mor_zx9	-1724.716431 156.184189 -370.974579	-2.789 -0.603 0.491
weapon_mor_zx9	29.874439 -571.674988 -178.923538	-2.737 -0.590 0.266
weapon_mor_m418	-4666.447754 -12.768820 -374.771301	1.540 -13.795 83.098
weapon_mor_m418	-1988.227295 -1435.658203 1.157504	1.378 -6.552 82.905
weapon_mor_m418	-1988.466064 -1448.898438 1.228704	1.540 -6.739 83.098
weapon_mor_m418	-1988.249023 -1346.813110 1.138565	1.334 -6.413 82.854
weapon_mor_m418	-130.172165 -2680.221436 -374.771301	1.540 -11.282 83.098
weapon_mor_blaster	2326.210205 -602.294678 -38.044456	2.571 -20.176 -84.411
weapon_mor_blaster	-4479.924805 -253.800995 -374.085510	2.547 -20.529 -83.614
weapon_mor_scarm8	-4697.208496 -847.004395 -374.774719	0.434 8.481 84.313
weapon_mor_scarm8	-1777.691528 -1430.907471 9.236552	0.394 8.484 84.541
weapon_mor_scarm8	564.219482 -1192.166626 -38.746086	0.336 9.321 84.886
item_ammo_pistol_mor	-3455.016113 -785.356506 -375.576691	-0.066 -0.020 -0.020
item_ammo_pistol_mor	-3441.051514 -794.251526 -375.618164	-0.102 -0.020 -0.031
item_ammo_pistol_mor	-3429.834473 -802.887939 -375.669250	-0.147 -0.018 -0.045
item_ammo_pistol_mor	-2466.110840 -683.339661 -39.606430	-0.092 -0.020 -0.028
item_ammo_pistol_mor	-2458.450195 -669.955505 -39.639294	-0.121 -0.019 -0.037
item_ammo_pistol_mor	-2441.829590 -681.729736 -39.619938	-0.104 -0.020 -0.031
item_ammo_pistol_mor	-1938.021118 -579.949524 -39.561401	-0.053 -0.020 -0.016
item_ammo_pistol_mor	-1959.590820 -585.179077 -39.650124	-0.130 -0.019 -0.039
item_ammo_pistol_mor	-292.779297 1600.760864 -39.654690	-0.134 -0.019 -0.041
item_ammo_pistol_mor	-276.202789 1616.190552 -39.637222	-0.119 -0.019 -0.036
item_ammo_pistol_mor	-287.804047 1619.326782 -39.534462	0.502 -4.352 -0.066
item_ammo_pistol_mor	-1763.087646 -1396.233276 -39.654694	-0.134 -0.019 -0.041
item_ammo_pistol_mor	-1763.017578 -1377.773682 -39.553101	1.077 0.553 0.012
item_ammo_pistol_mor	-1771.669312 -1368.959351 -36.672253	-89.483 166.148 -175.510
item_ammo_pistol_mor	-1786.197388 -1405.280151 -39.547787	-0.041 -0.020 -0.012
item_ammo_pistol_mor	-1774.346191 -1384.547607 -36.179161	0.112 -0.316 22.546
item_ammo_pistol_mor	-1279.750122 -956.666565 -39.593060	-0.080 -0.020 -0.024
item_ammo_pistol_mor	-1246.809570 -950.293030 -39.536083	0.598 0.083 0.051
item_ammo_pistol_mor	-1251.432129 -922.902710 -39.594456	-0.081 -0.020 -0.025
weapon_mor_m20	-3790.827637 -835.254089 -37.288891	3.566 -12.935 -84.409
weapon_mor_m20	-29.315905 -934.052246 -37.305473	3.627 -11.167 -83.987
weapon_medkit	-143.214050 -485.420319 -374.592804	-39.686 -0.485 1.018
weapon_medkit	676.017944 -601.527527 -374.607666	-38.484 -0.695 1.394
weapon_medkit	-45.916813 -569.578979 -278.589691	-39.263 -1.412 1.050
weapon_medkit	114.320053 -568.875916 -278.580688	-40.261 -1.201 0.768
weapon_medkit	-737.936096 -1452.064453 -38.612377	-38.104 -0.763 1.510
weapon_medkit	-1242.154663 -957.073853 -38.779968	-45.441 -4.031 1.863
weapon_medkit	-1308.882202 -909.662598 -38.575420	-40.860 -1.078 0.595
weapon_medkit	-1571.739868 -963.950378 -38.594452	-38.744 -1.539 1.193
weapon_medkit	-1899.705566 -927.872498 -38.596733	-38.497 -1.601 1.260
weapon_medkit	-1831.076416 -634.076782 -39.177013	-51.470 -123.610 5.649
weapon_medkit	-1742.608032 -710.490540 -374.609222	-37.577 -0.696 1.551
weapon_medkit	-3015.369873 -723.947998 -38.610283	-38.272 -0.730 1.459
weapon_medkit	-4374.294434 -742.717407 -38.587608	-39.487 -1.361 0.987
weapon_medkit	-353.851471 -2483.865234 -374.589325	-39.303 -1.403 1.039
weapon_medkit	-317.010986 -2471.471924 -374.586609	-39.090 -1.329 1.041
weapon_mor_lz400	-1534.757446 -903.579224 -375.492188	-2.207 -18.224 85.903
weapon_mor_lz400	-1503.362671 1656.659302 -39.488125	-2.195 -18.225 85.880
weapon_mor_lz400	13.724131 -2898.540771 -375.511200	-1.799 8.136 85.586
weapon_frag	852.458008 -371.161987 -31.000000	0.000 0.000 0.000
weapon_frag	1372.653442 -727.739868 -372.448730	1.429 0.227 -0.598
weapon_frag	1263.765381 -13.387723 -372.487640	2.165 0.246 -0.646
weapon_frag	2025.268066 -109.012627 -372.429565	6.005 -1.710 -9.417
weapon_frag	2506.525879 -588.484497 -372.421661	0.936 0.203 0.812
weapon_frag	-1986.614136 -1257.115845 3.499343	2.181 0.215 -0.912
weapon_frag	-1976.690430 -1267.155762 3.596985	0.757 0.221 -0.317
weapon_frag	-1969.134277 -1267.715210 2.025270	32.859 44.399 101.578
item_ammo_revolver_mor	-856.886658 -249.705338 -375.641388	-0.122 -0.019 -0.037
item_ammo_revolver_mor	-870.797974 -251.774078 -375.666718	-0.145 -0.018 -0.044
item_ammo_revolver_mor	-885.891357 -243.274323 -375.654694	-0.134 -0.019 -0.041
item_ammo_revolver_mor	-1571.861206 -957.608459 -375.616394	-0.101 -0.020 -0.030
item_ammo_revolver_mor	-1553.322144 -948.358032 -375.591644	0.031 -0.027 -0.002
item_ammo_revolver_mor	-4696.987793 -1.128746 -375.618164	0.102 0.020 -0.031
item_ammo_revolver_mor	-4742.145996 -5.500375 -375.562317	-0.053 -0.020 -0.016
item_ammo_revolver_mor	-4789.754395 -2.778977 -375.618164	0.102 0.020 -0.031
item_ammo_revolver_mor	-4344.629883 -1474.775513 -36.674225	-89.387 46.060 -163.918
item_ammo_revolver_mor	-4316.972656 -1465.085449 -36.684818	-89.624 18.227 -175.290
item_ammo_revolver_mor	-4287.847168 -1466.559448 -36.670620	-89.257 10.721 -162.659
item_ammo_revolver_mor	-4304.458008 -1465.064819 -36.662865	-89.314 23.685 179.263
item_ammo_revolver_mor	-4030.551758 -900.231873 -39.635185	-0.117 -0.019 -0.035
item_ammo_revolver_mor	-4092.303955 -885.501953 -39.593060	-0.080 -0.020 -0.024
item_ammo_revolver_mor	-4120.688477 -876.218750 -39.594334	0.019 0.031 0.003
item_ammo_revolver_mor	-3758.105957 -848.825073 -39.609653	-0.095 -0.020 -0.029
item_ammo_revolver_mor	-3726.884521 -832.476440 -39.655994	-0.249 0.052 -0.014
item_ammo_revolver_mor	-3734.821289 -838.606445 -39.569160	1.150 -0.044 0.063
item_ammo_revolver_mor	-3437.481934 -659.589111 -39.635185	-0.117 -0.019 -0.035
item_ammo_revolver_mor	-3423.341309 -668.707153 -39.619133	0.536 0.063 0.148
item_ammo_revolver_mor	-3417.331787 -667.845215 -39.571766	-0.547 0.107 -0.636
item_ammo_revolver_mor	-1521.653198 1636.154907 -39.652390	-0.132 -0.019 -0.040
item_ammo_revolver_mor	-1536.143921 1648.243164 -39.593060	-0.080 -0.020 -0.024
item_ammo_revolver_mor	-1551.796143 1628.926636 -39.586384	-0.074 -0.020 -0.023
item_ammo_revolver_mor	-1586.666992 1582.352417 -39.616405	-0.101 -0.020 -0.030
item_ammo_revolver_mor	-1600.035645 1593.367920 -39.629082	0.025 0.031 0.003
item_ammo_revolver_mor	-1563.818237 1573.810059 -39.657028	-0.136 -0.019 -0.041
item_ammo_revolver_mor	-523.326660 1928.156250 -39.593067	0.126 -0.172 0.348
item_ammo_revolver_mor	-534.244873 1921.424438 -39.535664	-0.030 -0.020 -0.009
item_ammo_revolver_mor	-548.176514 1895.080566 -39.629250	-0.112 -0.020 -0.034
item_ammo_revolver_mor	-1443.368286 -1310.992310 0.445209	-0.466 0.487 -0.492
item_ammo_revolver_mor	-1449.600586 -1313.467285 0.442747	-0.808 0.333 -0.626
item_ammo_revolver_mor	-1443.460083 -1210.591064 2.164475	1.133 -0.211 -10.584
item_ammo_revolver_mor	-1451.264038 -1205.252319 1.883156	10.951 0.000 4.280
item_ammo_revolver_mor	-1443.334717 -1352.229126 2.092586	0.433 -0.015 10.628
item_ammo_revolver_mor	-1443.698364 -1397.964111 0.482275	-0.208 2.634 -0.014
item_ammo_revolver_mor	-1443.338623 -1397.402832 12.037278	-0.410 -0.069 0.099
item_ammo_revolver_mor	-1450.111450 -1397.194824 0.468663	0.369 0.791 0.134
item_ammo_revolver_mor	-1456.224609 -1399.518066 0.453867	-0.680 0.767 -0.062
item_ammo_revolver_mor	-1462.343140 -1401.520996 0.450708	0.315 0.443 -0.088
item_ammo_revolver_mor	-1449.821899 -1396.087036 12.017712	0.600 -0.507 0.089
item_ammo_revolver_mor	-1455.963013 -1398.294434 11.978591	-0.773 0.522 -0.319
item_ammo_revolver_mor	-1462.075073 -1400.670532 11.945695	0.220 0.153 0.033
item_ammo_revolver_mor	-1812.583984 -1618.702637 0.443744	0.098 0.516 -0.153
item_ammo_revolver_mor	-1801.418945 -1618.775146 0.462131	-0.569 0.453 -0.422
item_ammo_revolver_mor	-1811.771851 -1611.861694 11.895801	0.209 0.092 -0.302
item_ammo_revolver_mor	-1819.986328 -1618.820679 0.448397	-0.945 0.722 -0.634
item_ammo_revolver_mor	-1996.637695 -1405.144531 0.490884	0.178 0.084 -0.007
item_ammo_revolver_mor	-1990.463745 -1402.789185 0.473988	0.330 0.222 -0.026
item_ammo_revolver_mor	-1984.244873 -1403.663330 0.491851	0.382 0.442 0.111
item_ammo_revolver_mor	-1955.046631 -1402.745605 -36.769711	-89.961 177.441 180.000
item_ammo_revolver_mor	-1996.633545 -1406.018066 12.044199	0.119 -0.141 -0.002
item_ammo_revolver_mor	-1990.392700 -1405.647217 12.033126	0.304 0.586 0.064
item_ammo_revolver_mor	-1984.086304 -1405.128174 12.037231	-0.197 -0.816 0.430
item_ammo_revolver_mor	-35.253040 -903.206543 -39.659397	-0.138 -0.019 -0.042
item_ammo_revolver_mor	-52.085697 -892.881226 -39.606430	-0.092 -0.020 -0.028
item_ammo_revolver_mor	-135.770355 -2633.807129 -375.645691	-0.126 -0.019 -0.038
item_ammo_revolver_mor	-163.892197 -2647.976074 -375.674408	-0.151 -0.018 -0.046
item_ammo_revolver_mor	-147.782379 -2648.597168 -375.629242	-0.112 -0.020 -0.034
item_ammo_revolver_mor	45.263371 -2879.841553 -375.499969	-0.256 -0.465 -0.035
item_ammo_revolver_mor	40.238609 -2861.474609 -375.508881	-0.158 -0.337 -0.025
item_ammo_revolver_mor	34.127682 -2856.247803 -375.503418	0.042 -0.352 0.000
item_ammo_revolver_mor	59.858837 -2867.139404 -372.649109	-89.404 179.524 178.903
weapon_mor_usp	-1666.315796 -1382.993042 -38.390785	0.005 -35.159 -90.580
weapon_mor_usp	-1241.013794 -916.577637 -38.438633	-0.261 -35.375 -90.292
player_start	-151.672882 -2823.702393 -375.457794	-0.070 -0.000 0.070
player_start	-132.704697 -3266.976318 -375.470306	-0.085 -0.000 0.085
player_start	-560.156799 -3286.001709 -375.447510	-0.057 -0.000 0.057
player_start	-874.161743 -3290.135254 -375.456940	-0.069 -0.000 0.069
player_start	-1149.845825 -3276.887939 -375.448975	-0.059 -0.000 0.059
player_start	-1419.004883 -3287.407471 -375.454285	0.215 0.179 0.001
player_start	-1647.234375 -3282.830811 -375.459564	-0.072 -0.000 0.072
player_start	-1686.419189 -2963.759033 -375.503998	-0.042 -0.000 0.042
player_start	-1699.835083 -2675.284424 -375.457794	-0.070 -0.000 0.070
player_start	-1685.814209 -2279.601318 -375.470306	-0.085 -0.000 0.085
player_start	-1705.128418 -1977.100464 -375.448242	-0.058 -0.000 0.058
player_start	-1707.002319 -1674.105957 -375.479309	-0.096 -0.000 0.096
player_start	-1710.518188 -1372.675293 -375.448242	-0.058 -0.000 0.058
player_start	-1717.647583 -1096.767578 -375.437347	-0.045 -0.000 0.045
player_start	-1725.000732 -783.007446 -375.469238	-0.084 -0.000 0.084
