# morbus weapon/ammo placement overrides - Thank TTT for this lua code
# For map: mor_turbatio
# Exported by: Demonkush
setting:	replacespawns 1
mor_random_ammo	1190.377808 983.329651 216.352051	-0.053 -0.000 -0.011
mor_random_ammo	1317.263916 993.685974 216.376434	-0.124 -0.000 0.088
mor_random_ammo	1289.834229 990.511719 216.387863	-0.250 -0.001 0.246
mor_random_ammo	1402.244141 855.693115 216.353348	0.055 0.000 -0.007
mor_random_ammo	1383.353271 826.678772 216.351227	0.053 -0.000 0.011
mor_random_ammo	2472.901611 197.887421 192.330368	0.047 0.000 -0.030
mor_random_ammo	2501.054199 215.564697 192.335266	0.047 0.000 -0.027
mor_random_ammo	-2541.831787 19.413912 224.369171	0.091 0.000 0.044
mor_random_ammo	-2528.843506 8.556429 224.383972	0.244 0.001 0.238
mor_random_ammo	-2547.994629 105.846558 224.406830	-0.848 -0.009 0.977
mor_random_ammo	-2529.333984 77.425781 224.383957	0.245 0.001 0.239
mor_random_ammo	-2190.520020 230.083328 224.428436	1.480 0.035 1.797
mor_random_ammo	-2230.232910 227.022995 224.421402	1.528 0.036 1.845
mor_random_ammo	-3815.748047 -1785.612793 -807.648743	0.053 0.000 -0.011
mor_random_ammo	-3802.668457 -1765.730225 -807.613281	0.313 0.002 0.324
mor_random_ammo	-3792.208008 -1743.869629 -807.659973	0.047 -0.000 0.024
mor_random_ammo	543.849304 -2239.841309 -895.679871	0.047 0.000 -0.034
mor_random_ammo	577.071289 -2220.533203 -895.577942	1.620 0.037 1.968
item_ammo_smg1_mor	-332.675537 -3221.291260 24.437063	-1.098 -0.002 0.724
item_ammo_smg1_mor	-318.209442 -3221.803955 24.437067	-1.094 -0.002 0.721
item_ammo_smg1_mor	-461.718170 -3460.146729 24.424419	0.529 -0.004 0.343
item_ammo_smg1_mor	-446.192261 -3458.482422 24.430595	0.758 -0.002 0.497
item_ammo_smg1_mor	-878.287476 -2427.451172 -527.619019	0.071 -0.005 0.035
item_ammo_smg1_mor	-861.182983 -2426.117920 -527.492432	0.010 0.028 0.000
item_ammo_smg1_mor	651.056824 -2116.377197 -639.470581	-0.180 0.017 -0.157
item_ammo_smg1_mor	644.571838 -2140.690918 -639.485046	-0.280 0.014 -0.241
item_ammo_smg1_mor	2027.561890 -1024.614136 0.394249	0.123 -0.005 0.070
item_ammo_smg1_mor	2008.264893 -1025.076660 0.479003	0.508 -0.001 0.217
item_ammo_smg1_mor	2350.696777 -430.826630 192.522705	-0.215 0.016 -0.188
item_ammo_smg1_mor	-230.613632 1098.028564 224.432358	0.053 -0.008 0.019
item_ammo_smg1_mor	-597.732361 104.665276 192.507233	-0.262 0.061 0.017
item_ammo_smg1_mor	-971.284058 -754.081726 0.519511	-0.232 0.015 -0.203
item_ammo_smg1_mor	1129.765137 994.428284 216.507065	0.308 0.249 0.205
item_ammo_smg1_mor	1147.745239 998.009033 216.487228	-0.174 -0.000 0.063
item_ammo_smg1_mor	-2341.516846 241.041748 224.401749	0.170 -0.005 0.102
item_ammo_smg1_mor	-2326.889648 244.552261 224.510391	-0.337 0.010 -0.280
item_ammo_smg1_mor	-1674.338257 -2572.065430 -215.603226	-0.136 0.005 0.079
item_ammo_smg1_mor	-1660.609619 -2570.005371 -215.460846	0.140 -0.018 -0.120
item_ammo_smg1_mor	-1643.732056 -3051.845703 -215.586502	0.301 -0.005 0.190
item_ammo_smg1_mor	-1658.907593 -3047.952148 -215.593445	-0.213 0.005 0.131
item_ammo_smg1_mor	-3235.126465 -1379.075439 -831.608276	0.110 -0.005 0.061
item_ammo_smg1_mor	-3262.213623 -1374.474976 -831.588745	0.269 -0.005 0.169
item_ammo_smg1_mor	-1437.148926 -1922.334229 216.480362	0.087 0.002 -0.172
item_ammo_smg1_mor	-1455.131348 -1921.594604 216.428574	-0.670 0.003 0.438
item_ammo_smg1_mor	-1573.556885 -1802.616943 216.389069	0.098 -0.005 0.053
item_ammo_smg1_mor	-1558.256348 -1804.840820 216.406555	0.212 -0.005 0.131
item_ammo_smg1_mor	267.600586 -3024.893555 0.394249	0.122 -0.005 0.070
item_ammo_smg1_mor	242.159119 -3028.287598 0.396785	0.136 -0.005 0.079
mor_random_rifle	-226.566635 -3224.393799 24.861490	2.153 -5.702 83.927
mor_random_rifle	-434.179413 -3231.046387 24.864965	2.109 -5.690 83.892
mor_random_rifle	-432.449036 -1822.467041 0.862120	2.145 -5.700 83.921
mor_random_rifle	-657.666809 -2581.203613 -527.135193	2.111 -5.691 83.894
mor_random_rifle	-51.627403 -2735.502197 -671.137268	2.137 -5.697 83.915
mor_random_rifle	93.494476 -2404.046875 -895.133301	2.087 -5.687 83.875
mor_random_rifle	1430.445313 -2299.606689 -895.132996	2.083 -5.320 83.872
mor_random_rifle	2029.815186 -1490.961792 -871.036194	2.098 -15.023 -84.167
mor_random_rifle	1414.917725 -1662.648315 32.861488	2.153 -5.702 83.927
mor_random_rifle	2336.344238 -2340.250244 192.866547	2.089 -5.687 83.877
mor_random_rifle	-2103.148926 -1142.730591 0.864474	2.115 -5.692 83.897
mor_random_rifle	1088.471802 -297.366058 192.861618	2.151 -5.703 83.926
mor_random_rifle	2490.782959 -155.752243 192.884308	1.546 -5.179 84.398
mor_random_rifle	2893.651367 273.814453 192.880936	1.664 -5.185 84.265
mor_random_rifle	-2530.568604 -97.559708 224.863251	2.131 -5.695 83.909
mor_random_rifle	-1957.528320 107.523705 224.865189	2.106 -5.690 83.890
mor_random_rifle	-1806.928101 -2589.483154 -215.137650	2.142 -5.699 83.918
mor_random_rifle	-3801.462402 -1835.897217 -807.166748	2.308 -5.553 83.919
mor_random_rifle	-1425.741211 -485.272003 192.862595	2.139 -5.697 83.916
mor_random_rifle	-1666.518066 -2589.738525 192.864975	2.109 -5.690 83.892
mor_random_rifle	345.870941 -3157.483643 -895.137878	2.145 -5.699 83.921
info_alien_spawn	-113.867851 -40.838860 640.551636	-0.042 -0.000 0.042
info_alien_spawn	-138.038193 -83.063164 640.554443	-0.039 -0.000 0.040
info_alien_spawn	-125.025085 -147.324203 640.518005	-0.071 -0.000 0.071
info_alien_spawn	-139.037903 -228.594849 640.498718	-0.088 -0.000 0.088
info_alien_spawn	-147.865387 -289.845428 640.523926	-0.066 -0.000 0.066
info_alien_spawn	-26.074682 -285.356964 640.554443	-0.039 -0.000 0.040
info_alien_spawn	-26.348337 -240.791199 640.535583	-0.056 -0.000 0.056
info_alien_spawn	-22.016832 -141.846176 640.555786	-0.038 -0.000 0.038
info_alien_spawn	-15.357117 -67.140762 640.514221	-0.075 -0.000 0.075
info_alien_spawn	11.448936 11.198795 640.563110	-0.032 -0.000 0.032
info_alien_spawn	58.765987 1.178614 640.529480	-0.061 -0.000 0.061
info_alien_spawn	54.703632 -107.386650 640.507446	-0.080 -0.000 0.080
info_alien_spawn	49.632355 -182.563995 640.545410	-0.047 -0.000 0.047
info_alien_spawn	47.618401 -260.715576 640.540222	-0.052 -0.000 0.052
info_alien_spawn	115.842171 -309.761108 640.512878	-0.076 -0.000 0.076
info_alien_spawn	130.742432 -203.862259 640.507446	-0.080 -0.000 0.080
info_alien_spawn	129.598541 -128.696075 640.527283	-0.063 -0.000 0.063
info_alien_spawn	128.523636 -53.532150 640.548584	-0.045 -0.000 0.045
info_alien_spawn	127.642143 21.806662 640.527283	-0.063 -0.000 0.063
mor_random_weapon	-1.245223 810.770081 225.158035	1.037 4.546 -93.014
mor_random_weapon	-1556.005981 -1913.119019 217.205429	1.814 4.712 -92.737
mor_random_weapon	-284.285980 -3443.884521 25.236794	1.459 4.668 -93.549
mor_random_weapon	-282.652039 -3345.889160 25.210857	1.753 4.706 -92.877
mor_random_weapon	-281.348053 -3392.847168 25.196907	1.910 4.718 -92.517
mor_random_weapon	69.533188 -3490.236572 25.163410	2.363 3.013 -92.905
mor_random_weapon	-2525.816406 -5.464719 225.190155	1.986 5.022 -92.343
mor_random_weapon	591.629700 -2257.204346 -894.803101	1.910 4.719 -92.517
item_ammo_battery_mor	-114.694344 -3307.031982 30.088020	0.026 -0.094 0.216
item_ammo_battery_mor	-121.711639 -3322.733643 30.078556	0.029 -0.094 0.232
item_ammo_battery_mor	-254.705063 647.121277 198.076370	-0.046 0.128 0.381
item_ammo_buckshot_mor	-288.061432 -3224.175293 24.414810	-0.912 -0.022 0.718
item_ammo_buckshot_mor	-268.994568 -3224.906006 24.416279	-0.828 -0.017 0.658
item_ammo_buckshot_mor	-111.759613 -3379.327881 24.435881	-0.604 -0.007 0.536
item_ammo_buckshot_mor	-115.311615 -3398.829834 24.442524	-0.552 -0.007 0.490
item_ammo_buckshot_mor	-1400.511230 -1802.424316 216.451416	-0.482 -0.007 0.427
item_ammo_buckshot_mor	-2097.005615 238.615143 224.448242	-0.534 -0.005 0.421
item_ammo_buckshot_mor	-2077.872314 225.044846 224.350418	0.828 0.002 -0.663
need_food	-865.596375 -2573.052979 -493.784576	-0.016 -0.002 0.006
need_food	-801.249939 -2570.726807 -493.812073	0.025 0.016 -0.001
need_food	-859.587219 -2242.895996 -493.758667	-0.027 -0.028 -0.001
need_food	-811.776245 -2237.386963 -493.801331	-0.044 0.018 0.010
need_food	-704.705261 -2238.778564 -493.751923	0.094 -0.005 0.013
need_food	-647.166565 -2244.313965 -493.777222	-0.006 0.007 -0.002
need_wash	-122.716713 1488.179321 210.200104	-0.080 0.058 0.035
need_wash	-2.142279 1487.799072 210.283890	-0.031 0.041 0.004
need_wash	122.433983 1487.880737 210.266907	-0.000 -0.021 0.032
need_bed	-3251.197266 -1533.225220 -789.766296	-0.146 91.981 -0.001
need_bed	-3593.716797 -1530.508789 -789.711243	-0.012 -89.924 -0.000
need_bed	-3607.802490 -1185.178223 -789.798279	0.062 -89.464 -0.046
need_bed	-3308.850586 -1185.347900 -789.726196	-0.049 89.601 0.000
weapon_glowstick	-441.198608 -3333.832764 31.033443	2.650 0.071 1.909
weapon_glowstick	-461.653473 -3332.799561 31.033579	-0.303 0.878 -0.066
weapon_glowstick	-444.629913 -3313.287109 30.982061	-0.538 0.846 -0.118
weapon_glowstick	118.423004 -3355.597656 31.042011	-0.265 0.881 -0.058
weapon_glowstick	536.720093 -1828.298218 7.047027	-0.242 0.882 -0.053
weapon_glowstick	-879.175964 -2341.128662 -520.983276	-0.380 0.870 -0.083
weapon_glowstick	-862.686829 -2331.963867 -520.949585	2.049 0.045 1.476
weapon_glowstick	-329.033020 -2752.774414 -665.017944	-0.538 0.846 -0.118
weapon_glowstick	742.721130 -2764.044922 -697.016174	-0.530 0.845 -0.116
weapon_glowstick	2022.917114 -1446.999878 -865.041443	-0.645 0.795 -0.142
weapon_glowstick	1682.718262 -1177.533203 6.993909	-0.484 0.854 -0.106
weapon_glowstick	2136.831787 -2152.482910 199.022766	-0.353 0.874 -0.077
weapon_glowstick	235.641037 1136.266602 230.970856	-0.589 0.831 -0.129
weapon_glowstick	217.279175 1112.778931 231.020386	-0.363 0.874 -0.080
weapon_glowstick	-2144.920166 -729.301758 6.947450	-0.696 0.766 -0.153
weapon_glowstick	-1709.306519 -1816.680176 223.049377	-0.231 0.883 -0.051
weapon_glowstick	-577.578369 -64.259193 6.998613	-0.463 0.861 -0.101
weapon_glowstick	1386.415283 939.288391 222.955002	0.633 0.011 0.833
weapon_glowstick	1390.952271 920.840698 223.041092	2.383 0.057 1.717
weapon_glowstick	3044.311279 49.291965 198.973099	-0.605 0.883 -0.139
weapon_glowstick	-1955.718628 215.249466 230.998611	-0.463 0.861 -0.101
weapon_glowstick	-1960.418457 224.781189 230.949738	-0.686 0.793 -0.150
weapon_glowstick	-1830.060059 -3052.521484 -209.052551	-0.696 0.766 -0.153
weapon_glowstick	-1811.758545 -3036.956543 -209.033127	-0.607 0.816 -0.133
weapon_glowstick	-2035.001343 -464.362427 198.954224	-0.665 0.796 -0.146
weapon_glowstick	-1649.598633 -3036.389160 198.990662	-0.499 0.854 -0.109
weapon_glowstick	-1039.821655 -1724.855957 -161.048599	0.420 -0.857 0.572
weapon_glowstick	653.817810 -3127.755371 -889.021545	-0.555 0.832 -0.122
weapon_glowstick	400.299805 -1749.437622 -888.974976	-0.342 0.876 -0.075
weapon_mor_zx9	-368.870239 -3552.949707 29.089607	-2.728 -0.945 0.182
weapon_mor_zx9	-1310.860474 -1807.786011 221.052475	-2.769 -0.950 0.326
weapon_mor_zx9	-447.986786 72.149574 5.054953	-2.766 -0.950 0.316
weapon_mor_zx9	-3462.810791 -1082.775879 -802.967163	-2.790 -0.953 0.402
weapon_mor_zx9	136.364517 -3431.700439 4.788216	2.011 72.293 107.412
weapon_mor_blaster	-116.909973 -3285.300781 24.881111	2.234 -18.490 -84.407
weapon_mor_blaster	-272.630615 617.760925 192.864868	2.227 -18.491 -84.241
weapon_mor_scarm8	-280.665100 -3208.558350 25.240248	0.389 9.321 84.605
weapon_mor_scarm8	-1454.210938 -1806.996460 217.219589	0.468 9.318 84.180
weapon_mor_scarm8	-2116.819824 223.273270 225.246933	0.363 9.321 84.742
item_ammo_pistol_mor	-512.328003 -3565.329102 24.352112	-0.128 -0.019 -0.039
item_ammo_pistol_mor	-496.129608 -3552.321777 24.388699	-0.096 -0.020 -0.029
item_ammo_pistol_mor	-551.962402 -3574.246582 24.364819	-0.117 -0.019 -0.035
item_ammo_pistol_mor	-531.464966 -3556.879639 24.374563	-0.108 -0.020 -0.033
item_ammo_pistol_mor	-80.884239 -3295.094238 24.469156	-0.026 -0.020 -0.008
item_ammo_pistol_mor	-74.213028 -3295.458008 24.345312	-0.134 -0.019 -0.041
item_ammo_pistol_mor	-80.917137 -3474.114990 24.338198	-0.140 -0.019 -0.042
item_ammo_pistol_mor	-74.897118 -3474.220459 24.373333	-0.337 -0.020 -0.134
item_ammo_pistol_mor	107.974670 -3247.943359 24.366827	-0.115 -0.019 -0.035
item_ammo_pistol_mor	121.473808 -3243.324463 24.393574	-0.092 -0.020 -0.028
item_ammo_pistol_mor	-743.528564 -2592.809814 -527.652405	-0.132 -0.019 -0.040
item_ammo_pistol_mor	-757.688477 -2583.607910 -527.645691	-0.126 -0.019 -0.038
item_ammo_pistol_mor	2038.214111 -1590.496460 -871.677063	-0.154 -0.018 -0.046
item_ammo_pistol_mor	1402.153564 -1774.067383 32.325600	-0.151 -0.018 -0.046
item_ammo_pistol_mor	1572.573242 -1308.989868 0.405545	-0.081 -0.020 -0.025
item_ammo_pistol_mor	1565.090210 -1290.959351 0.383597	-0.101 -0.020 -0.030
item_ammo_pistol_mor	412.814148 -593.832642 192.352112	-0.128 -0.019 -0.039
item_ammo_pistol_mor	82.720070 815.263184 224.390350	-0.095 -0.020 -0.029
item_ammo_pistol_mor	-222.256317 1320.488892 224.370758	-0.112 -0.020 -0.034
item_ammo_pistol_mor	-423.239594 -600.440918 192.345322	-0.134 -0.019 -0.041
item_ammo_pistol_mor	-1344.871094 -1921.768066 216.356491	-0.124 -0.019 -0.038
item_ammo_pistol_mor	-1333.636475 -1922.618652 216.387024	-0.098 -0.020 -0.030
item_ammo_pistol_mor	-265.422241 -1378.792114 0.335753	-0.142 -0.019 -0.043
item_ammo_pistol_mor	1034.315674 886.579590 216.393585	-0.092 -0.020 -0.028
item_ammo_pistol_mor	1044.408569 885.978027 216.452911	-0.040 -0.020 -0.012
item_ammo_pistol_mor	2758.327148 42.051640 192.372681	-0.110 -0.020 -0.033
item_ammo_pistol_mor	2739.210449 37.283207 192.443817	-0.048 -0.020 -0.015
item_ammo_pistol_mor	-1943.659912 -69.632362 224.338196	-0.140 -0.019 -0.042
item_ammo_pistol_mor	-1955.501099 -68.006172 224.354309	-0.126 -0.019 -0.038
item_ammo_pistol_mor	-1766.172119 -3053.060791 -215.623581	-0.107 -0.020 -0.032
item_ammo_pistol_mor	-1780.924316 -3050.822754 -215.664261	-0.142 -0.019 -0.043
item_ammo_pistol_mor	-3814.041748 -1695.383057 -807.532166	-0.027 -0.020 -0.008
item_ammo_pistol_mor	-3800.654541 -1684.653442 -807.555359	-0.047 -0.020 -0.014
item_ammo_pistol_mor	-1159.478638 -1948.271973 216.320297	-0.156 -0.017 -0.047
item_ammo_pistol_mor	-1167.774658 -1953.965698 216.393585	-0.092 -0.020 -0.028
weapon_mor_medkit	68.050560 -3350.126709 24.489445	-0.663 -0.283 0.057
weapon_mor_medkit	-437.625793 -3355.529785 24.489645	-0.658 -0.283 0.057
weapon_mor_medkit	-867.689087 -2373.869873 -527.514771	-0.762 -0.277 0.044
weapon_mor_medkit	2033.630127 -1371.651123 -871.521362	-0.917 -0.256 0.023
weapon_mor_medkit	229.125092 1369.399658 224.487259	-0.715 -0.281 0.050
weapon_mor_medkit	-1200.128296 -1808.780640 216.478668	-0.917 -0.256 0.023
weapon_mor_medkit	-438.445190 -80.303604 0.484428	-0.781 -0.274 0.041
weapon_mor_medkit	1040.240845 815.048218 216.485260	-0.762 -0.277 0.044
weapon_mor_medkit	2581.372314 -299.302490 192.495453	-0.588 -1.148 0.024
weapon_mor_medkit	-2530.300049 226.696640 224.475143	-1.000 -0.235 0.012
weapon_mor_medkit	-1714.298950 -2581.860352 -215.517639	-0.830 -0.270 0.035
weapon_mor_medkit	-3404.100342 -1076.230225 -807.511353	-0.683 -0.282 0.054
weapon_mor_medkit	-278.859253 -2614.670898 -895.515320	-0.775 -0.277 0.042
mor_random_pistol	-436.639954 -3574.767090 24.893717	2.238 -18.492 -84.537
mor_random_pistol	-443.977692 -3559.655273 24.816105	2.208 -18.320 -83.741
mor_random_pistol	-465.331268 -3568.280518 24.881111	2.234 -18.490 -84.407
mor_random_pistol	-78.099869 -3324.641602 24.825199	2.212 -18.358 -83.834
mor_random_pistol	-81.284897 -3503.509277 24.879742	2.233 -18.491 -84.393
mor_random_pistol	107.759888 -3293.213623 24.886675	2.835 -23.516 -84.308
mor_random_pistol	108.141121 -3228.088623 24.975092	2.325 -17.259 -85.577
mor_random_pistol	-463.052338 -3414.817871 24.912991	2.246 -18.497 -84.734
mor_random_pistol	-447.582184 -3403.855469 24.845663	2.220 -18.437 -84.044
mor_random_pistol	-728.922852 -2587.132813 -527.143494	2.224 -18.472 -84.155
mor_random_pistol	-878.645691 -2397.031982 -527.084412	2.247 -18.497 -84.761
mor_random_pistol	2029.286377 -1568.961548 -871.146973	2.223 -18.473 -84.119
mor_random_pistol	1418.877930 -1781.844238 32.868015	2.229 -18.489 -84.273
mor_random_pistol	1589.781006 -1298.126831 0.845654	2.220 -18.437 -84.044
mor_random_pistol	423.822052 -616.013428 192.893723	2.238 -18.492 -84.536
mor_random_pistol	54.524837 819.503296 224.893723	2.238 -18.492 -84.536
mor_random_pistol	-252.168198 1295.057983 224.896866	3.085 -21.318 -84.234
mor_random_pistol	-428.275024 -582.680664 192.864853	2.227 -18.491 -84.240
mor_random_pistol	-1375.741821 -1916.021240 216.868027	2.229 -18.489 -84.273
mor_random_pistol	-242.996429 -1365.544189 0.849390	2.221 -18.466 -84.082
mor_random_pistol	1040.818970 856.441711 216.833771	2.215 -18.401 -83.922
mor_random_pistol	2753.058350 10.313123 192.861603	2.226 -18.490 -84.207
mor_random_pistol	-1955.044800 -37.955196 224.879745	2.233 -18.491 -84.393
mor_random_pistol	-1729.705933 -3029.004639 -215.168732	2.214 -18.399 -83.897
mor_random_pistol	-1743.991699 -3048.989258 -215.164185	2.216 -18.398 -83.943
mor_random_pistol	-1761.545654 -3022.544678 -215.148788	2.222 -18.469 -84.101
mor_random_pistol	-3799.331299 -1729.065674 -807.125916	2.231 -18.489 -84.335
mor_random_pistol	-3809.168701 -1719.345215 -807.158142	2.219 -18.436 -84.004
mor_random_pistol	-1164.304321 -1931.555054 216.814896	2.870 -34.618 -83.384
mor_random_pistol	-1720.523560 -1932.590454 216.835815	2.216 -18.399 -83.943
mor_random_pistol	-1714.843140 -1902.230469 216.831665	2.215 -18.398 -83.900
mor_random_smg	-370.807190 -3221.971924 25.094660	0.268 6.177 -87.226
mor_random_smg	-451.548950 -3445.460449 25.094357	0.279 6.176 -87.239
mor_random_smg	-871.485474 -2460.621094 -526.905518	0.276 6.177 -87.235
mor_random_smg	625.246948 -2108.574951 -638.906677	0.314 6.180 -87.283
mor_random_smg	2012.689819 -996.647766 1.095206	0.249 6.163 -87.202
mor_random_smg	2330.958252 -420.087555 193.094589	0.271 6.177 -87.229
mor_random_smg	-225.588623 1111.805664 225.092987	0.328 6.191 -87.300
mor_random_smg	-604.009094 77.629875 193.093704	0.302 6.174 -87.268
mor_random_smg	-990.265503 -731.425476 1.093220	0.319 6.183 -87.289
mor_random_smg	1097.756958 984.689575 217.093750	0.301 6.174 -87.266
mor_random_smg	-2301.893311 223.319839 225.094635	0.269 6.177 -87.227
mor_random_smg	-1672.261719 -2600.156738 -214.905869	0.287 6.175 -87.249
mor_random_smg	-1652.355347 -3033.670654 -214.905716	0.281 6.176 -87.242
mor_random_smg	-3232.005859 -1359.475342 -830.906372	0.305 6.174 -87.271
mor_random_smg	-1446.093994 -1910.541748 217.094330	0.280 6.176 -87.240
mor_random_smg	-1617.631348 -1809.553833 217.093323	0.316 6.184 -87.285
mor_random_smg	249.604294 -2998.453369 1.093775	0.300 6.174 -87.264
item_ammo_revolver_mor	-244.275421 -3209.602783 24.411280	-0.375 -0.115 -0.128
item_ammo_revolver_mor	-221.359634 -3210.173096 24.325600	-0.151 -0.018 -0.046
item_ammo_revolver_mor	-448.586639 -3214.110352 24.335754	-0.142 -0.019 -0.043
item_ammo_revolver_mor	-425.001312 -3214.058838 24.360710	-0.121 -0.019 -0.036
item_ammo_revolver_mor	-560.227295 -3213.767578 24.340605	-0.138 -0.019 -0.042
item_ammo_revolver_mor	-544.317627 -3214.216309 24.333273	-0.145 -0.018 -0.044
item_ammo_revolver_mor	-524.721558 -3213.070801 24.364819	-0.117 -0.019 -0.035
item_ammo_revolver_mor	-512.153259 -3213.958984 24.335754	-0.142 -0.019 -0.043
item_ammo_revolver_mor	-561.765808 -3232.128662 24.447689	1.256 0.298 0.083
item_ammo_revolver_mor	-550.370789 -3232.568359 24.437332	1.511 0.232 0.106
item_ammo_revolver_mor	-528.238525 -3231.516357 24.467913	0.825 0.230 0.069
item_ammo_revolver_mor	-508.666626 -3232.382080 24.456902	1.092 0.630 0.095
item_ammo_revolver_mor	-450.136292 -1734.719482 0.374738	0.024 0.031 0.004
item_ammo_revolver_mor	-433.046021 -1736.223022 0.383760	0.022 0.031 0.003
item_ammo_revolver_mor	-701.402588 -2592.610352 -527.674377	-0.151 -0.018 -0.046
item_ammo_revolver_mor	-690.674500 -2590.535889 -527.580200	-0.069 -0.020 -0.021
item_ammo_revolver_mor	-56.565590 -2764.380859 -671.537781	-0.032 -0.020 -0.010
item_ammo_revolver_mor	-69.579933 -2761.757568 -671.625427	-0.108 -0.020 -0.033
item_ammo_revolver_mor	109.222961 -2382.463867 -895.650146	-0.130 -0.019 -0.039
item_ammo_revolver_mor	96.783836 -2385.625732 -895.594482	-0.081 -0.020 -0.025
item_ammo_revolver_mor	1423.029175 -2278.269775 -895.595886	-0.083 -0.020 -0.025
