# morbus weapon/ammo placement overrides - Thank TTT for this lua code
# For map: mor_installation_gt1_re
# Exported by: Demonkush ( ͡° ͜ʖ ͡°)
setting:	replacespawns 1
item_ammo_smg1_mor	860.768311 795.292236 32.514969	-0.276 0.013 -0.235
item_ammo_smg1_mor	781.813477 796.390198 32.420151	0.424 -0.004 0.273
item_ammo_smg1_mor	771.139282 816.226013 32.526463	-0.679 0.303 -0.201
item_ammo_smg1_mor	1433.774170 2672.929443 224.529755	-0.419 0.000 -0.050
item_ammo_smg1_mor	1414.086182 2673.636475 224.378204	0.065 -0.005 0.031
item_ammo_smg1_mor	1432.090454 2649.274170 224.399292	0.153 -0.005 0.091
item_ammo_smg1_mor	1416.284302 2648.753906 224.383728	0.079 -0.005 0.040
item_ammo_smg1_mor	1430.329590 2619.135254 224.501266	-0.828 0.011 -0.620
item_ammo_smg1_mor	1414.475586 2619.718994 224.528381	-0.185 0.017 -0.161
item_ammo_smg1_mor	-3036.912842 2173.605469 224.474609	0.567 -0.014 0.259
item_ammo_smg1_mor	-3013.249023 2171.917725 224.389069	0.098 -0.005 0.054
item_ammo_smg1_mor	-3034.780273 2199.939453 224.420151	0.425 -0.004 0.274
item_ammo_smg1_mor	-3013.726318 2201.273438 224.482101	-0.081 -0.002 -0.173
item_ammo_smg1_mor	-982.021667 -1172.053589 216.518845	-0.236 0.015 -0.206
item_ammo_smg1_mor	-996.760803 -1173.655396 216.413513	0.300 -0.005 0.190
item_ammo_smg1_mor	-1844.063721 -165.546707 0.483407	0.376 0.001 -0.368
item_ammo_smg1_mor	-1811.424438 -166.689133 0.519507	0.232 -0.015 -0.202
item_ammo_smg1_mor	-120.995148 -1378.160889 192.529663	0.483 1.934 -0.395
item_ammo_smg1_mor	-111.580864 -1397.736572 192.498718	0.271 -1.309 0.374
item_ammo_smg1_mor	-449.183655 -2362.395996 344.428589	-0.673 0.003 0.439
item_ammo_smg1_mor	-478.384552 -2362.634521 344.401764	-0.170 0.005 0.102
item_ammo_smg1_mor	496.561646 -1318.382935 0.391678	-0.110 0.005 0.061
item_ammo_smg1_mor	525.477966 -1318.555542 0.408908	-0.238 0.005 0.148
item_ammo_smg1_mor	-1819.791748 -1969.803589 192.552979	0.068 0.868 -0.037
item_ammo_smg1_mor	-1840.938232 -1937.803101 192.430603	-0.748 0.002 0.490
item_ammo_smg1_mor	-2226.784180 -910.536804 192.404175	0.191 -0.005 0.116
item_ammo_smg1_mor	-2244.327148 -911.999878 192.481339	-0.376 -0.001 -0.361
item_ammo_smg1_mor	-1840.590454 -672.428772 192.518646	-0.251 0.014 -0.211
item_ammo_smg1_mor	-1867.447266 -672.938965 192.504028	-0.733 0.012 -0.554
item_ammo_smg1_mor	-3824.930176 -1310.366577 -15.569406	0.745 -0.002 0.487
item_ammo_smg1_mor	-3847.868896 -1297.241943 -15.467023	-0.154 0.016 -0.132
item_ammo_smg1_mor	2140.776855 1064.828247 0.394253	0.122 -0.005 0.070
item_ammo_smg1_mor	2147.360107 1091.825684 0.535652	-0.155 0.018 -0.134
item_ammo_smg1_mor	1292.049805 2549.584961 192.509872	-0.363 0.011 -0.301
item_ammo_smg1_mor	1271.182373 2545.157715 192.505203	-0.532 0.010 -0.411
item_ammo_smg1_mor	747.253357 2668.004639 192.389069	0.098 -0.005 0.054
item_ammo_smg1_mor	774.584045 2660.296387 192.481171	-0.087 -0.002 -0.174
item_ammo_smg1_mor	-684.931519 -845.300293 352.529938	-0.178 0.017 -0.156
item_ammo_smg1_mor	-662.910339 -836.130676 352.455261	0.327 -0.060 -0.008
item_ammo_smg1_mor	-418.214355 -836.425964 352.530365	0.097 -0.791 -0.022
item_ammo_smg1_mor	-408.251801 -856.097168 352.514648	0.099 0.049 0.150
item_ammo_smg1_mor	-725.145325 -967.596985 352.415741	0.337 -0.005 0.215
item_ammo_smg1_mor	-725.849609 -1004.210938 352.517456	-0.243 0.014 -0.212
item_ammo_smg1_mor	-726.625549 -1035.761353 352.505432	-0.533 0.010 -0.412
item_ammo_smg1_mor	-726.924072 -1074.503662 352.505798	-0.594 0.011 -0.459
item_ammo_smg1_mor	-1791.933838 616.009766 0.533905	0.170 -0.018 -0.146
item_ammo_smg1_mor	-1828.090088 620.538208 0.420154	-0.422 0.004 0.272
item_ammo_smg1_mor	740.108093 -411.519012 752.502380	-0.800 0.013 -0.599
item_ammo_smg1_mor	757.167542 -413.727814 752.394226	0.122 -0.005 0.070
item_ammo_smg1_mor	1661.373657 -187.773651 672.432617	-0.851 0.001 0.558
item_ammo_smg1_mor	1692.175659 -189.179901 672.513916	-0.264 0.012 -0.230
item_ammo_smg1_mor	1462.994751 -551.718567 752.509583	0.364 -0.011 -0.302
item_ammo_smg1_mor	1604.763184 -548.051086 752.406555	0.214 -0.005 0.132
item_ammo_smg1_mor	1235.506104 -161.033829 768.505371	0.595 -0.011 -0.458
item_ammo_smg1_mor	1239.229370 -191.864594 768.479309	-0.509 0.001 0.217
item_ammo_smg1_mor	1253.493164 -157.785889 768.520203	0.228 -0.015 -0.199
item_ammo_smg1_mor	1254.019897 -186.237045 768.399292	-0.152 0.005 0.090
weapon_mor_p229	-1446.798950 3767.394531 24.176033	36.633 0.393 0.053
weapon_mor_p229	-1499.863647 3763.782715 24.176033	36.633 0.393 0.053
weapon_mor_p229	-1478.121338 3764.938232 24.176033	36.633 0.393 0.053
weapon_mor_p229	-1455.707764 3766.032715 24.185490	36.505 0.385 0.041
weapon_mor_p229	-1485.358643 3777.589600 24.890007	-0.278 42.651 89.544
weapon_mor_p229	1085.520752 825.362610 32.895195	0.234 22.192 89.944
weapon_mor_p229	1313.445923 1034.232422 32.190125	36.442 0.381 0.034
weapon_mor_p229	1288.113892 1029.686646 32.884857	-2.071 -36.583 -90.939
weapon_mor_p229	1308.735229 1007.872009 32.194374	36.384 0.378 0.029
weapon_mor_p229	1132.400269 2678.070313 224.207504	36.205 0.367 0.011
weapon_mor_p229	1145.740234 2702.398682 224.130951	36.340 0.415 0.386
weapon_mor_p229	-3021.365967 2107.371338 224.176041	36.633 0.393 0.053
weapon_mor_p229	-3044.449951 2122.966064 224.189346	36.452 0.382 0.035
weapon_mor_p229	-1045.296265 -1124.581421 216.191635	36.421 0.380 0.032
weapon_mor_p229	-1040.648682 -1159.785278 216.174194	36.658 0.394 0.056
weapon_mor_p229	-1252.928223 -2175.385254 344.174225	36.658 0.393 0.056
weapon_mor_p229	-1273.680664 -2206.740723 344.181610	36.557 0.387 0.046
weapon_mor_p229	-478.806335 -2429.013184 344.177826	36.609 0.390 0.051
weapon_mor_p229	834.036316 -1486.922485 192.189743	36.447 0.381 0.035
weapon_mor_p229	409.481293 -2230.817627 192.171600	36.693 0.396 0.059
weapon_mor_p229	-2129.230713 291.457916 320.166687	36.760 0.399 0.066
weapon_mor_p229	-2146.633789 276.712891 320.169586	36.721 0.397 0.062
weapon_mor_p229	-3768.428711 -1101.924194 -15.831148	36.731 0.399 0.063
weapon_mor_p229	-3101.760986 -1112.821167 0.185943	36.498 0.385 0.040
weapon_mor_p229	-570.592224 -986.786743 352.188110	36.469 0.384 0.037
weapon_mor_p229	-582.646118 -1010.004517 352.870728	-0.900 -37.145 -89.901
weapon_mor_p229	-1780.802490 498.977478 0.182114	36.550 0.388 0.045
weapon_mor_p229	-3339.630371 3107.809570 192.189346	36.452 0.382 0.035
weapon_mor_p229	330.329681 -274.072968 848.170227	36.712 0.397 0.061
weapon_mor_p229	370.323059 -272.601044 848.185974	36.498 0.385 0.040
weapon_mor_p229	1775.580688 -181.800446 752.168152	36.741 0.400 0.064
info_alien_spawn	1673.918945 3021.277100 737.556519	0.052 0.000 0.052
info_alien_spawn	1908.176025 3036.155273 737.566284	0.041 0.000 0.041
info_alien_spawn	1698.579712 2824.762939 737.539490	-0.073 -0.000 0.073
info_alien_spawn	1901.958740 2844.791748 737.552429	-0.057 0.000 0.057
info_alien_spawn	228.618225 298.722137 737.533752	-0.080 -0.000 0.080
info_alien_spawn	410.856903 304.151855 737.524109	-0.092 0.000 0.092
info_alien_spawn	242.581528 465.317200 737.524109	-0.092 0.000 0.092
info_alien_spawn	397.773560 462.115265 737.550232	-0.060 0.000 0.060
info_alien_spawn	-1187.187134 -462.137390 737.570984	-0.035 0.000 0.034
info_alien_spawn	-1311.407837 -476.239136 737.567322	0.113 0.031 -0.009
info_alien_spawn	-1403.295044 -529.525635 737.555847	0.053 -0.000 0.053
info_alien_spawn	-1332.140381 -392.127747 737.560974	0.137 -0.058 -0.014
info_alien_spawn	-1184.322876 -362.863342 737.567810	-0.039 0.000 0.038
info_alien_spawn	-1190.454102 -149.503342 737.534729	-0.079 -0.000 0.079
info_alien_spawn	-1187.601563 -4.535652 737.527466	-0.088 -0.000 0.088
info_alien_spawn	-1292.437256 -96.293983 737.543823	-0.068 -0.000 0.068
info_alien_spawn	-1379.053223 -5.860193 737.536682	-0.076 0.000 0.076
info_alien_spawn	-1377.927246 -205.431580 737.558411	-0.050 -0.000 0.050
info_alien_spawn	-1202.993896 -1149.901123 737.557190	-0.052 -0.000 0.052
info_alien_spawn	-1213.671509 -1006.747375 737.526733	-0.237 0.092 -0.005
info_alien_spawn	-1352.584229 -1146.237305 737.546692	-0.185 0.004 -0.014
info_alien_spawn	-1366.551636 -1009.651794 737.522949	-0.093 0.000 0.093
info_alien_spawn	-2309.433594 -709.603149 737.577332	-0.140 -0.047 -0.119
info_alien_spawn	-2169.990479 -699.026245 737.538452	-0.240 0.039 -0.046
info_alien_spawn	-2173.676025 -847.902832 737.580017	0.080 0.061 -0.017
info_alien_spawn	-2317.106934 -839.241272 737.528564	-0.086 0.000 0.086
info_alien_spawn	-4049.102539 -869.598145 737.541260	-0.071 0.000 0.071
info_alien_spawn	-3854.046631 -898.223145 737.527466	-0.088 -0.000 0.088
info_alien_spawn	-3967.082275 -874.511292 737.565308	-0.042 0.000 0.042
info_alien_spawn	-4032.953613 -802.512512 737.545959	-0.229 -0.059 -0.057
info_alien_spawn	-3866.327393 -793.615051 737.540344	-0.072 -0.000 0.072
info_alien_spawn	-4027.842041 -615.571045 737.562500	-0.161 -0.060 -0.043
info_alien_spawn	-3876.629395 -625.607178 737.532715	-0.081 0.000 0.081
info_alien_spawn	-4061.856934 3166.726318 737.552429	-0.057 0.000 0.057
info_alien_spawn	-4071.281250 3019.282715 737.551697	-0.058 0.000 0.058
info_alien_spawn	-3951.437256 3120.353027 737.527466	-0.088 -0.000 0.088
info_alien_spawn	-3908.935547 3029.273193 737.542969	-0.069 -0.000 0.069
info_alien_spawn	-3658.520264 3028.861328 737.547485	-0.220 -0.080 -0.053
info_alien_spawn	1634.218628 -955.165527 981.539551	-0.073 -0.000 0.073
info_alien_spawn	1460.530884 -949.580261 981.545593	-0.066 -0.000 0.066
info_alien_spawn	1602.689331 -694.740479 981.537659	-0.075 -0.000 0.075
info_alien_spawn	1429.370361 -691.498108 981.527527	-0.088 -0.000 0.088
info_alien_spawn	1536.517212 -858.490601 981.541321	-0.071 0.000 0.071
info_alien_spawn	1509.439331 -743.677368 981.525330	-0.090 0.000 0.090
info_alien_spawn	1416.852417 -846.649902 981.520691	-0.096 0.000 0.096
info_alien_spawn	1559.413940 -966.582520 981.525330	-0.090 0.000 0.090
info_alien_spawn	1654.640625 -860.965515 981.526428	-0.089 0.000 0.089
info_alien_spawn	1613.325439 -771.055176 981.534790	-0.079 -0.000 0.079
mor_random_weapon	-1467.078125 2498.350342 1.205420	1.814 4.712 -92.737
mor_random_weapon	913.205750 1376.843262 1.211417	1.747 4.706 -92.892
mor_random_weapon	952.448853 3033.281982 65.228653	1.552 4.683 -93.338
mor_random_weapon	1230.205200 3138.262451 1.196125	1.919 4.718 -92.497
mor_random_weapon	961.061340 2541.781982 65.207314	1.793 4.710 -92.786
mor_random_weapon	585.075806 2871.156738 65.232353	1.510 4.677 -93.434
mor_random_weapon	941.769775 3536.305908 65.211967	1.740 4.705 -92.906
mor_random_weapon	1609.958618 3524.446045 65.144905	2.245 2.271 -92.739
mor_random_weapon	1981.370728 3012.349121 65.228180	1.557 4.169 -93.325
mor_random_weapon	1966.894409 2488.287842 65.242455	1.395 3.907 -93.696
mor_random_weapon	1100.943848 2500.659668 65.235153	1.478 4.692 -93.506
mor_random_weapon	559.650513 3389.958008 66.660233	-4.009 2.762 -13.181
mor_random_weapon	-3026.569580 2448.067139 225.221802	1.629 4.694 -93.160
mor_random_weapon	744.808228 -1031.538086 321.205414	1.814 4.712 -92.737
mor_random_weapon	-1576.789307 3798.854980 25.233471	1.497 4.121 -93.463
mor_random_weapon	-3833.356934 2263.064209 1.191176	1.975 4.719 -92.369
mor_random_weapon	930.598145 -811.187134 849.236633	1.461 4.670 -93.544
item_ammo_battery_mor	1259.187500 808.461731 38.119465	0.020 -0.096 0.159
item_ammo_battery_mor	1273.645630 2679.349854 198.104935	0.023 -0.095 0.185
item_ammo_battery_mor	-3032.313232 2236.941406 230.096802	0.025 -0.095 0.200
item_ammo_battery_mor	-2431.760498 -59.208481 326.037903	0.037 -0.088 0.305
item_ammo_battery_mor	-2733.339355 -1917.936157 266.109528	-0.005 -0.077 0.149
item_ammo_battery_mor	-525.275024 -125.599564 222.091614	0.026 -0.095 0.209
item_ammo_battery_mor	-704.180725 -932.041626 358.039886	0.088 0.040 -0.582
item_ammo_battery_mor	-715.720703 -948.863159 358.130798	0.017 0.096 -0.139
item_ammo_battery_mor	771.720947 -686.210327 850.134216	0.016 -0.096 0.133
item_ammo_battery_mor	743.622803 -687.153442 850.084290	0.027 -0.094 0.222
item_ammo_battery_mor	1290.168091 -196.915039 774.064087	0.032 -0.092 0.258
item_ammo_battery_mor	460.909271 3484.604004 230.070450	0.030 -0.094 0.247
item_ammo_battery_mor	481.757538 3504.855469 230.129608	0.017 -0.096 0.141
item_ammo_buckshot_mor	1784.999146 4185.069824 208.433411	-0.624 -0.007 0.554
item_ammo_buckshot_mor	1769.415039 4182.609863 208.382492	-0.051 -0.004 0.028
item_ammo_buckshot_mor	1254.882813 3241.919922 16.452908	-0.498 -0.005 0.389
item_ammo_buckshot_mor	1245.501831 3230.905273 16.341055	0.525 0.003 -0.415
item_ammo_buckshot_mor	-2721.231445 2224.364258 224.384933	-1.000 -0.010 0.896
item_ammo_buckshot_mor	-2743.112061 2223.478027 224.374313	0.751 -0.022 -0.518
item_ammo_buckshot_mor	0.151675 62.899136 0.369258	-0.135 -0.123 -0.020
item_ammo_buckshot_mor	20.784332 69.371429 0.380302	-0.048 0.002 0.125
item_ammo_buckshot_mor	-4313.134766 1260.952271 0.334949	0.384 0.004 -0.300
item_ammo_buckshot_mor	-4294.190918 1263.189331 0.419433	-0.725 -0.005 0.647
weapon_mor_beretta	1293.408325 974.979980 33.538147	87.280 -11.621 -43.567
weapon_mor_beretta	1304.258179 949.692871 33.542473	86.896 -6.818 -38.777
weapon_mor_beretta	-458.691528 -2449.943115 345.535828	87.476 -14.782 -46.727
weapon_mor_beretta	-1164.206909 -1923.027344 1.546095	86.557 -3.586 -35.566
weapon_mor_beretta	-490.159607 -1005.919678 353.543243	86.825 -6.072 -38.037
weapon_mor_beretta	-4430.464844 3291.153320 193.539352	87.176 -10.164 -42.113
weapon_mor_mars	-1650.334106 3770.727051 25.144583	-0.367 17.410 87.344
weapon_mor_mars	1294.416016 909.833984 33.132977	-0.383 17.409 87.068
weapon_mor_mars	1419.815918 2748.688477 225.140091	-0.438 6.502 86.963
weapon_mor_mars	-3669.770264 2625.204590 217.131760	-0.384 17.409 87.039
weapon_mor_mars	348.973877 -1012.336670 321.129608	-0.387 17.408 86.988
weapon_mor_mars	-23.012777 -30.274780 193.128250	-0.389 17.408 86.956
weapon_mor_mars	-3885.972656 -522.714050 -14.870824	-0.388 17.409 86.978
weapon_mor_mars	-2722.949219 -475.676025 -14.864763	-0.379 17.410 87.122
weapon_mor_mars	846.994873 -1006.710632 849.129639	-0.387 17.408 86.988
weapon_mor_gr4	1132.266479 2745.907715 224.890289	-0.882 4.728 91.116
weapon_mor_gr4	2438.872070 2306.909668 16.810759	-0.450 4.627 87.239
weapon_mor_gr4	-2736.569092 2403.017578 225.439636	-1.555 -0.467 -83.985
weapon_mor_gr4	-4046.657471 3401.061035 216.807083	-0.429 4.627 87.120
weapon_mor_gr4	463.712677 -2623.636230 193.466599	-1.356 -2.863 -83.139
weapon_mor_gr4	574.039368 -1297.284546 192.806091	-0.424 4.627 87.088
weapon_mor_gr4	-901.734070 -997.721680 392.440796	-0.472 4.626 87.369
weapon_mor_gr4	449.129425 -558.491943 848.815125	-0.474 4.626 87.381
weapon_glowstick	-1449.981934 3748.265869 31.007404	-0.423 0.866 -0.093
weapon_glowstick	-1470.356934 3747.770752 30.976583	-0.563 0.832 -0.123
weapon_glowstick	-1894.851563 3753.769775 30.974703	-0.572 0.833 -0.125
weapon_glowstick	-1665.919800 3487.153320 6.952002	-0.675 0.798 -0.148
weapon_glowstick	-1196.956177 2526.764893 6.945123	-0.707 0.765 -0.155
weapon_glowstick	-1492.902832 2338.679932 54.962795	-0.626 0.818 -0.137
weapon_glowstick	-284.121704 1312.298462 6.563036	-0.103 -0.122 0.001
weapon_glowstick	-1498.510376 1393.584595 6.956417	-0.655 0.795 -0.144
weapon_glowstick	-809.098572 1231.632568 7.016697	-0.380 0.870 -0.083
weapon_glowstick	887.599976 802.101807 39.007404	-0.423 0.866 -0.093
weapon_glowstick	891.295532 825.296082 38.988983	-0.507 0.853 -0.111
weapon_glowstick	429.627472 798.471191 6.956416	-0.655 0.795 -0.144
weapon_glowstick	1481.620850 1112.180176 6.997069	-0.470 0.860 -0.103
weapon_glowstick	1744.616943 660.970276 6.997069	-0.470 0.860 -0.103
weapon_glowstick	1139.679565 2792.581543 230.945129	-0.707 0.765 -0.155
weapon_glowstick	1143.274902 2810.775391 230.985580	-0.522 0.844 -0.115
weapon_glowstick	1420.819336 2578.910156 230.972794	-0.581 0.834 -0.127
weapon_glowstick	1842.696167 3341.922119 214.937912	-0.739 0.762 -0.162
weapon_glowstick	1747.221558 4194.074707 214.952789	0.536 0.008 0.782
weapon_glowstick	2482.432861 4145.518066 198.976593	-0.563 0.832 -0.124
weapon_glowstick	-2963.759521 3672.119629 6.942759	-0.717 0.766 -0.157
weapon_glowstick	-2724.349854 2472.159424 231.001633	-0.449 0.861 -0.098
weapon_glowstick	-2716.379395 2456.763428 230.974701	-0.572 0.833 -0.125
weapon_glowstick	-3037.931396 2027.126099 231.016693	-0.380 0.870 -0.083
weapon_glowstick	-3659.169434 3376.709961 222.958588	-0.645 0.795 -0.141
weapon_glowstick	-1087.459839 -1125.933838 222.987305	-0.514 0.844 -0.113
weapon_glowstick	-1511.107788 -1036.021362 -41.025497	0.425 -0.264 0.221
weapon_glowstick	-1100.540771 -929.165161 398.594910	-0.598 0.816 -0.131
weapon_glowstick	-1435.199585 -1368.934448 326.988983	-0.507 0.853 -0.111
weapon_glowstick	-2165.126465 -1749.338501 327.059631	-0.184 0.884 -0.040
weapon_glowstick	-2769.125488 -1914.558228 266.980408	-0.458 0.649 -0.101
weapon_glowstick	-1237.130249 -2500.214600 326.983856	-0.530 0.845 -0.116
weapon_glowstick	-155.411011 -1756.257446 6.993909	-0.484 0.854 -0.106
weapon_glowstick	225.989120 -2542.211914 194.257370	46.862 158.337 90.028
weapon_glowstick	800.158936 -935.827454 327.016724	-0.380 0.870 -0.083
weapon_glowstick	-392.313019 896.456787 30.980265	-0.546 0.844 -0.120
weapon_glowstick	467.051300 155.230499 391.046997	2.075 0.046 1.496
weapon_glowstick	-147.325012 937.993835 198.970856	-0.589 0.831 -0.129
weapon_glowstick	-729.730591 571.201172 7.039009	2.457 0.059 1.770
weapon_glowstick	-172.502686 -30.734379 6.992292	-0.492 0.854 -0.108
weapon_glowstick	2454.135498 3900.526611 7.019176	-0.369 0.874 -0.081
weapon_glowstick	-3769.020508 -690.817078 7.011507	-0.404 0.870 -0.089
weapon_glowstick	-2127.730713 8.342203 6.982060	-0.538 0.846 -0.118
weapon_glowstick	60.446125 -29.158674 255.011505	-0.404 0.870 -0.089
weapon_glowstick	1852.577515 -358.413757 7.004562	-0.436 0.866 -0.096
weapon_glowstick	-535.216553 -827.499878 358.942749	-0.717 0.766 -0.157
weapon_glowstick	-380.264343 -1035.793091 358.965790	-0.117 0.728 -0.778
weapon_glowstick	-1819.985718 396.173798 6.997068	-0.470 0.860 -0.103
weapon_glowstick	-3994.205566 341.300354 6.974702	-0.572 0.833 -0.125
weapon_glowstick	-4289.574707 1598.688477 7.005994	-0.429 0.867 -0.094
weapon_glowstick	-3959.083252 3399.203613 222.956421	-0.655 0.795 -0.144
weapon_glowstick	1379.083008 -181.090561 662.966858	-0.607 0.816 -0.133
weapon_glowstick	1596.396240 -502.103882 814.988953	-0.507 0.853 -0.111
weapon_glowstick	2460.594238 -334.519989 326.983856	-0.530 0.845 -0.116
weapon_glowstick	2086.818848 3500.268311 230.988983	-0.507 0.853 -0.111
weapon_mor_zx9	-1866.856567 3783.221436 29.047270	-2.774 -0.951 0.346
weapon_mor_zx9	1758.973022 3194.956787 197.074234	-2.745 -0.947 0.242
weapon_mor_zx9	-3023.175781 1848.887695 229.070389	-2.749 -0.948 0.257
weapon_mor_zx9	-2759.212402 1855.706177 229.037384	-2.785 -0.953 0.384
weapon_mor_zx9	-4404.309082 2408.112549 221.090302	-2.727 -0.945 0.180
