# morbus weapon/ammo placement overrides - Thank TTT for this lua code
# For map: mor_chemical_labs_b3_re
# Exported by: ¤DLq¤™ Remscar
setting:	replacespawns 0
weapon_mor_r22	1735.652222 -227.029922 32.495026	-1.249 -0.627 88.594
weapon_mor_r22	-1561.414063 304.073242 40.936588	-1.209 -0.619 88.339
weapon_mor_vek	297.491211 1796.599976 1.343370	-2.459 2.067 -89.631
weapon_mor_vek	-693.872803 2313.427490 1.104823	0.460 -3.091 88.630
weapon_mor_vek	1572.054688 -841.585144 1.116890	0.284 -3.095 88.805
weapon_mor_vek	-1866.333130 -618.701294 65.100700	0.520 -3.089 88.570
weapon_mor_vek	-1863.819702 -536.019592 65.097916	0.561 -3.088 88.530
weapon_mor_vek	-666.079468 1725.316040 65.007095	0.296 -3.580 87.662
weapon_mor_vek	-338.159363 2637.053467 65.096420	0.583 -3.087 88.508
weapon_mor_uzi	-1555.406616 751.633423 41.356659	0.000 0.000 0.000
weapon_mor_uzi	-686.598816 1675.399414 2.037560	0.000 0.000 0.000
weapon_mor_lz400	280.846863 -51.627281 0.525299	-2.069 -14.351 85.970
weapon_mor_lz400	2107.306152 -386.726074 0.453448	-2.193 -17.639 84.849
weapon_mor_lz400	-1127.558350 947.735962 64.497475	-2.239 -17.811 85.956
item_ammo_smg1_mor	1869.052612 501.580994 0.528009	-0.048 0.299 0.022
item_ammo_smg1_mor	1882.496338 501.835327 0.512963	-0.022 0.006 -0.002
item_ammo_smg1_mor	1875.565796 502.013550 14.220438	0.035 0.059 0.097
item_ammo_smg1_mor	263.612244 1802.028198 0.521887	0.413 -0.017 -0.008
item_ammo_smg1_mor	277.197266 1802.155396 0.488913	-0.664 0.334 -0.366
item_ammo_smg1_mor	270.353088 1802.037231 14.251932	0.517 0.064 -0.158
item_ammo_smg1_mor	-522.987793 2314.120361 0.504778	0.065 -0.598 0.004
item_ammo_smg1_mor	-536.019775 2314.427246 0.488592	0.192 -0.001 0.243
item_ammo_smg1_mor	-528.887146 2314.137695 14.243350	0.090 -0.620 -0.091
item_ammo_smg1_mor	-70.179710 2122.055908 0.558432	-0.578 -0.017 -0.384
item_ammo_smg1_mor	-82.433266 2123.558105 0.557907	-0.018 -0.033 0.016
item_ammo_smg1_mor	-76.723442 2121.413330 14.396937	-0.031 0.739 0.011
item_ammo_smg1_mor	1705.737183 -240.684830 31.413767	-0.019 -0.017 0.016
item_ammo_smg1_mor	1691.330322 -240.271637 31.407207	-0.049 -0.015 0.042
item_ammo_smg1_mor	1678.921021 -239.734360 31.398960	-0.089 -0.022 0.074
item_ammo_smg1_mor	1565.427002 -820.641541 0.517817	0.333 0.617 -0.023
item_ammo_smg1_mor	1582.780029 -818.345642 0.507328	0.051 0.419 -0.049
item_ammo_smg1_mor	1574.261719 -820.531189 14.250443	-0.101 0.061 -0.037
item_ammo_smg1_mor	55.155205 -2090.341553 64.542755	-1.203 0.307 -0.662
item_ammo_smg1_mor	56.565979 -2109.916016 64.532555	-0.061 0.894 -0.132
item_ammo_smg1_mor	52.120129 -2129.521484 64.494629	0.157 0.339 0.519
item_ammo_smg1_mor	-680.249939 -3050.235352 0.481705	-0.088 -0.193 -0.344
item_ammo_smg1_mor	-696.046997 -3059.164307 0.487505	-0.152 -0.078 -0.147
item_ammo_smg1_mor	-687.140808 -3046.562012 14.191772	-0.281 -0.429 -0.480
item_ammo_smg1_mor	501.715271 464.336731 0.533227	-0.096 -0.002 -0.142
item_ammo_smg1_mor	489.753906 466.175049 0.516936	-0.253 -0.219 -0.164
item_ammo_smg1_mor	477.664917 463.941803 0.462702	0.045 0.089 0.039
item_ammo_smg1_mor	-1840.471802 -574.349792 64.420151	0.422 -0.004 0.272
item_ammo_smg1_mor	-1859.802246 -572.572937 64.411217	0.268 -0.005 0.168
item_ammo_smg1_mor	-1872.403809 -573.456665 64.497879	-0.865 -0.012 -0.646
item_ammo_smg1_mor	-1869.409058 -492.828705 0.556565	0.069 0.567 -0.000
item_ammo_smg1_mor	-1870.469482 -492.472961 14.392382	0.184 0.047 -0.069
item_ammo_smg1_mor	-1888.261475 -494.278961 0.535564	0.088 -5.748 -0.091
item_ammo_smg1_mor	-1542.239990 279.125000 39.839725	-0.346 0.017 -0.128
item_ammo_smg1_mor	-1554.294922 272.603058 39.835178	-0.157 -0.293 0.018
item_ammo_smg1_mor	-1542.233154 276.079681 53.674877	-0.610 0.287 -0.102
item_ammo_smg1_mor	-697.222900 1740.911621 64.513481	-0.287 0.013 -0.246
item_ammo_smg1_mor	-673.897766 1741.019775 64.415749	0.338 -0.005 0.215
item_ammo_smg1_mor	-657.993713 1740.001831 64.522675	-0.215 0.016 -0.188
item_ammo_smg1_mor	-365.288055 2655.581055 64.499359	-0.853 0.013 -0.640
item_ammo_smg1_mor	-345.052094 2658.841064 64.484940	-0.278 -0.044 0.003
item_ammo_smg1_mor	-333.063568 2656.687744 64.475174	-0.364 0.092 -0.278
mor_random_rifle	1600.785645 1619.076416 0.862815	2.136 -5.697 83.914
mor_random_rifle	475.652496 1810.165405 0.864886	2.110 -5.691 83.893
mor_random_rifle	428.705200 2892.926758 0.862590	2.139 -5.697 83.916
mor_random_rifle	-20.698734 2114.042480 64.855774	2.225 -5.791 83.984
mor_random_rifle	677.421570 -1473.768311 0.864478	2.115 -5.221 83.897
weapon_mor_p229	-540.899109 1462.435547 0.181082	36.565 0.389 0.046
info_alien_spawn	-129.557419 224.401672 371.026886	0.012 0.187 0.277
info_alien_spawn	-111.560806 48.224182 365.467651	0.319 0.086 -0.054
info_alien_spawn	-70.402809 -109.521004 369.308014	0.278 0.024 -0.129
info_alien_spawn	74.866814 -114.968872 355.514496	0.018 -0.000 0.004
info_alien_spawn	75.455521 20.761494 370.576965	-0.023 0.011 0.103
info_alien_spawn	107.238388 244.506439 401.556458	-0.000 -3.690 0.000
info_alien_spawn	258.317688 109.786186 391.511017	-0.238 0.144 0.088
info_alien_spawn	200.948242 -198.123276 357.959991	0.006 0.000 0.010
info_alien_spawn	182.091660 -329.405853 354.501862	0.000 0.000 0.000
info_alien_spawn	-22.548477 119.327461 371.380035	0.000 0.000 0.000
info_alien_spawn	-525.460938 -134.691162 415.920166	-0.033 0.143 0.015
info_alien_spawn	-560.446350 -48.385113 410.546021	0.001 0.000 0.000
info_alien_spawn	-586.201477 55.027771 412.346375	0.000 0.000 0.000
info_alien_spawn	-513.701721 -293.408173 413.958069	-0.076 -0.005 0.023
info_alien_spawn	-478.017731 -451.548340 420.234833	-0.004 -0.017 0.022
info_alien_spawn	-118.607216 435.730988 395.788147	-0.000 -0.000 0.003
info_alien_spawn	126.019127 400.258331 420.324982	-0.001 0.000 0.002
info_alien_spawn	4.042301 320.395264 400.478668	-0.000 0.000 0.000
info_alien_spawn	-286.878906 220.627396 387.008545	0.000 0.000 0.000
mor_random_weapon	1688.715820 -355.238190 32.098625	1.375 2.808 -93.741
mor_random_weapon	-725.330139 -2249.475830 1.198437	1.893 4.717 -92.557
mor_random_weapon	-1249.451416 -1865.721436 65.228447	1.554 4.916 -93.332
mor_random_weapon	-1728.015625 -1520.983398 65.202965	1.842 4.927 -92.673
mor_random_weapon	-1731.349243 -1554.529785 1.207928	1.786 4.709 -92.802
mor_random_weapon	-84.196152 2821.027100 32.095276	1.413 2.829 -93.655
item_ammo_battery_mor	-1889.016479 342.293884 6.093363	0.025 -0.095 0.206
item_ammo_battery_mor	-1894.848389 333.787323 6.059608	0.033 -0.093 0.266
item_ammo_battery_mor	-1877.719727 329.414032 6.101748	0.023 -0.095 0.191
item_ammo_buckshot_mor	2360.539551 -718.408081 0.379318	0.105 0.003 0.003
item_ammo_buckshot_mor	2344.807129 -716.719910 0.381521	-0.241 0.000 0.283
item_ammo_buckshot_mor	693.350159 -1609.825439 64.481483	0.115 0.104 0.253
item_ammo_buckshot_mor	685.911072 -1608.210205 64.482231	-0.114 0.006 -0.542
item_ammo_buckshot_mor	220.277328 -2897.456787 64.412590	0.910 0.009 0.778
item_ammo_buckshot_mor	224.474442 -2911.047852 64.434349	0.701 0.011 0.608
item_ammo_buckshot_mor	-80.489632 2606.376709 31.345444	-0.180 0.011 0.149
item_ammo_buckshot_mor	-96.355103 2614.330322 31.323959	-0.361 0.010 0.298
item_ammo_buckshot_mor	-81.833061 2623.298828 31.292955	-0.622 0.006 0.513
weapon_mor_beretta	428.757965 1849.202148 65.543045	86.843 -6.257 -38.223
weapon_mor_mars	1594.662842 1445.218018 1.130066	-0.387 17.408 86.999
weapon_mor_mars	1074.011963 973.973206 1.123600	-0.398 -0.129 86.951
weapon_mor_mars	-323.911316 -1527.885986 1.051320	-0.477 11.461 87.351
weapon_mor_mars	-352.243195 2698.305420 65.126335	-0.392 17.407 86.911
weapon_mor_gr4	484.026062 2909.976318 64.794289	-0.359 3.665 86.705
weapon_mor_gr4	1678.468262 -743.376099 31.693241	-0.604 2.927 88.151
weapon_mor_gr4	1678.561157 -844.987366 0.809883	-0.445 4.626 87.211
weapon_mor_gr4	-1890.649292 292.894653 64.809586	-0.443 4.651 87.201
weapon_mor_gr4	-2357.413818 712.525391 40.153187	-0.588 -2.800 88.028
weapon_mor_gr4	-2357.375244 278.160767 40.145443	-0.577 -1.253 87.875
need_food	2148.048340 -471.825806 18.264601	-0.102 -90.020 -0.017
need_food	2152.826660 -296.130005 18.250181	-0.000 -90.018 -0.052
need_wash	165.645645 2769.131348 18.266407	-0.102 -0.153 0.018
need_wash	182.426224 2591.978027 18.173176	-0.072 1.547 0.003
need_wash	172.607391 2414.144775 18.267462	0.193 -0.366 0.065
need_bed	-2104.112549 717.278992 95.084152	-0.101 0.025 -0.229
need_bed	-2155.001221 367.776428 18.118397	-0.018 0.680 0.004
need_bed	-1749.044678 367.921814 18.172215	-0.062 -0.772 -0.029
need_bed	-1743.151611 719.757263 24.253637	-89.967 179.238 180.000
need_bed	-2107.239746 363.981079 91.291092	-0.106 0.000 1.146
need_bed	-2155.069824 720.009949 18.357395	-0.051 0.406 -0.090
need_bed	-1799.898315 367.499084 94.365021	0.020 -0.006 0.089
need_bed	-1805.743286 719.723816 97.341751	88.932 81.652 81.642
weapon_glowstick	1622.778809 1487.561768 70.964851	-0.617 0.816 -0.135
weapon_glowstick	1621.652344 1583.326538 70.962883	1.216 0.032 1.157
weapon_glowstick	-229.135086 3029.485352 71.017670	-0.355 0.809 -0.071
weapon_glowstick	173.573257 1712.488525 71.046043	2.155 0.049 1.539
weapon_glowstick	1036.424805 465.550873 6.947451	-0.696 0.766 -0.153
weapon_glowstick	310.361053 -95.167603 71.040237	-0.273 0.881 -0.060
weapon_glowstick	1638.281982 -612.069702 37.906471	0.050 -0.231 0.048
weapon_glowstick	1616.519043 -850.058594 70.985199	-0.496 0.782 -0.099
weapon_glowstick	677.835327 -1647.393433 6.942758	-0.717 0.766 -0.157
weapon_glowstick	678.545532 -2337.029297 7.019176	-0.369 0.874 -0.081
weapon_glowstick	1101.361816 -2253.564697 6.946961	-0.660 0.710 -0.131
weapon_glowstick	1099.445923 -2264.881836 6.990288	-0.474 0.791 -0.094
weapon_glowstick	1098.819336 -2273.051025 6.996726	-0.446 0.797 -0.089
weapon_glowstick	-170.494141 -960.858032 71.025276	-0.095 -0.873 0.339
weapon_mor_zx9	316.796112 322.613525 197.066315	-2.753 -0.948 0.272
weapon_mor_m418	-177.981583 3061.037354 1.228704	1.540 -11.291 83.098
weapon_mor_m418	190.978867 1741.156494 1.228376	1.546 -1.245 83.114
weapon_mor_m418	93.672646 -2897.691406 1.230496	1.584 -10.855 83.163
weapon_mor_m418	-289.063202 -166.167313 1.188040	1.377 0.245 83.284
weapon_mor_m418	-553.155640 1417.406982 65.228706	1.540 -13.113 83.098
weapon_mor_blaster	-1872.879395 348.042297 0.868017	2.229 -18.489 -84.273
weapon_mor_scarm8	2340.706787 -698.899841 1.020153	-0.799 -9.898 -88.826
weapon_mor_scarm8	663.648743 -1586.413574 65.234779	0.410 9.320 84.492
weapon_mor_scarm8	178.135178 -2927.402832 65.209038	0.508 9.316 83.964
weapon_mor_scarm8	-53.365898 2607.334961 32.121704	0.298 8.453 85.143
item_ammo_pistol_mor	1841.001099 590.768127 0.333273	-0.145 -0.018 -0.044
item_ammo_pistol_mor	1847.862183 589.928406 0.354310	-0.126 -0.019 -0.038
item_ammo_pistol_mor	1853.884033 590.798462 0.341166	-0.126 -0.013 -0.029
item_ammo_pistol_mor	1832.298706 44.927868 0.347613	-0.132 -0.019 -0.040
item_ammo_pistol_mor	1838.320068 42.803043 0.374949	-0.098 -0.015 -0.010
item_ammo_pistol_mor	438.654785 1840.640381 64.352112	-0.128 -0.019 -0.039
item_ammo_pistol_mor	430.027802 1823.264160 64.349876	-0.130 -0.019 -0.039
item_ammo_pistol_mor	-272.604706 3040.530273 0.419122	-0.052 -2.489 -0.073
item_ammo_pistol_mor	-259.317139 3032.611572 0.430612	0.845 -0.342 0.055
item_ammo_pistol_mor	-263.754944 3034.404053 10.013830	-48.069 -2.934 2.193
item_ammo_pistol_mor	79.083542 1334.329346 0.455320	-0.194 0.289 -0.345
item_ammo_pistol_mor	85.134819 1333.492432 0.425515	-0.336 0.478 -0.430
item_ammo_pistol_mor	69.571976 1334.261597 0.480467	-0.094 0.677 -0.149
item_ammo_pistol_mor	945.692749 447.537994 0.380065	-0.104 -0.020 -0.031
item_ammo_pistol_mor	935.531616 447.804169 0.338198	-0.140 -0.019 -0.042
item_ammo_pistol_mor	956.707520 445.382172 0.429369	-0.371 0.531 -0.572
item_ammo_pistol_mor	1718.101563 -616.948303 31.345762	0.006 0.020 -0.002
item_ammo_pistol_mor	1712.094482 -621.056519 31.341734	0.045 -0.044 -0.016
item_ammo_pistol_mor	1702.568359 -619.379639 31.331640	0.018 0.021 -0.004
item_ammo_pistol_mor	2029.147705 -459.952515 32.368805	-0.114 -0.020 -0.034
item_ammo_pistol_mor	2017.587280 -458.429230 32.338200	-0.140 -0.019 -0.042
item_ammo_pistol_mor	2033.818726 -482.519287 32.349880	-0.130 -0.019 -0.039
item_ammo_pistol_mor	2020.004395 -481.816284 32.381844	-0.102 -0.020 -0.031
item_ammo_pistol_mor	1166.231445 -962.285645 0.406922	0.845 0.082 0.255
item_ammo_pistol_mor	1172.260254 -951.773010 0.440209	0.788 0.251 0.132
item_ammo_pistol_mor	1162.995361 -943.867188 0.457161	0.037 0.083 0.258
item_ammo_pistol_mor	1157.853760 -956.216919 9.108943	0.334 -11.700 90.041
item_ammo_pistol_mor	12.460650 -2121.149414 0.374562	-0.108 -0.020 -0.033
item_ammo_pistol_mor	0.940170 -2121.410889 0.330754	-0.147 -0.018 -0.044
item_ammo_pistol_mor	-5.664113 -2120.612305 0.358609	-0.122 -0.019 -0.037
item_ammo_pistol_mor	-207.012054 -1072.066650 0.468490	0.475 -0.712 0.054
item_ammo_pistol_mor	-200.905075 -1076.397705 0.475164	0.363 -0.570 -0.036
item_ammo_pistol_mor	-194.785278 -1076.696411 0.449311	0.130 -0.579 -0.280
item_ammo_pistol_mor	-188.666489 -1075.242798 0.408755	-1.201 -0.550 -0.280
item_ammo_pistol_mor	-931.506348 41.211224 64.425095	1.566 0.212 0.028
item_ammo_pistol_mor	-937.505066 44.943378 64.401772	-0.214 -0.029 -0.075
item_ammo_pistol_mor	-955.184387 41.286072 64.459503	-0.540 0.142 -0.428
item_ammo_pistol_mor	-954.615112 59.778561 64.436996	-0.235 0.652 -0.478
item_ammo_pistol_mor	-1868.833008 -652.873413 0.374562	-0.108 -0.020 -0.033
item_ammo_pistol_mor	-1880.042725 -652.288513 0.453400	0.161 -0.073 0.096
item_ammo_pistol_mor	-1855.822144 -650.394653 0.349879	-0.130 -0.019 -0.039
item_ammo_pistol_mor	-1562.919800 725.504150 39.799049	-0.132 -0.015 -0.021
item_ammo_pistol_mor	-1568.984375 716.351746 39.778694	-0.055 -0.009 -0.035
item_ammo_pistol_mor	-1541.147095 724.757507 39.745918	-0.061 -0.021 -0.014
item_ammo_pistol_mor	-1547.135010 725.029541 39.708694	-0.163 0.002 -0.049
item_ammo_pistol_mor	-524.261414 1456.696289 0.404127	-0.083 -0.020 -0.025
item_ammo_pistol_mor	-515.370972 1472.024170 0.478585	-0.142 0.536 -0.172
item_ammo_pistol_mor	-515.284058 1470.255737 12.015965	0.234 -0.207 -0.120
item_ammo_pistol_mor	-690.720886 1649.900391 0.352112	-0.128 -0.019 -0.039
item_ammo_pistol_mor	-673.766846 1650.061523 0.338199	-0.140 -0.019 -0.042
item_ammo_pistol_mor	-660.509949 1647.112915 0.368805	-0.114 -0.020 -0.034
weapon_mor_medkit	12.907241 2102.746094 0.489032	-0.673 -0.282 0.055
weapon_mor_medkit	81.014557 1395.068970 64.463097	-1.180 0.618 0.054
weapon_mor_medkit	188.098587 1678.055420 64.471642	-1.001 0.596 0.064
weapon_mor_medkit	357.791504 1836.151367 64.482979	-0.815 -0.269 0.036
weapon_mor_medkit	211.795227 561.412354 0.490608	-0.636 -0.284 0.060
weapon_mor_medkit	307.815887 -170.849594 64.489845	-0.654 -0.283 0.058
weapon_mor_medkit	1739.191040 -744.503967 31.357258	-0.348 1.763 0.098
weapon_mor_medkit	2012.577148 -271.309662 32.460960	-1.315 -1.512 0.190
weapon_mor_medkit	2011.631714 -315.693329 32.471752	-0.346 -1.184 -0.238
weapon_mor_medkit	2009.916016 -359.737671 32.489445	-0.663 -0.283 0.057
weapon_mor_medkit	-731.463074 -1498.533325 0.461879	-1.206 0.631 0.053
weapon_mor_medkit	-312.234528 -50.732895 64.477539	-0.943 -0.246 0.019
weapon_mor_medkit	1744.784668 2001.712524 0.482058	-0.837 -0.269 0.034
weapon_mor_medkit	-463.324799 -2254.037109 0.493669	-0.564 -0.286 0.070
mor_random_pistol	1871.703247 586.720703 0.893714	2.238 -18.492 -84.536
mor_random_pistol	2001.053833 45.496479 0.869561	2.229 -18.490 -84.289
mor_random_pistol	37.345001 1332.405762 0.822978	2.211 -18.361 -83.811
mor_random_pistol	943.599854 466.706848 0.833753	2.215 -18.401 -83.922
mor_random_pistol	1733.660156 -617.662781 31.819748	2.216 -22.074 -85.366
mor_random_pistol	2021.249268 -434.185944 32.847538	2.221 -18.438 -84.063
mor_random_pistol	1179.815430 -981.267517 0.915558	2.247 -18.497 -84.761
mor_random_pistol	8.746822 -2103.716553 0.902510	2.242 -18.494 -84.627
mor_random_pistol	-212.894318 -1045.894043 0.918013	2.248 -18.498 -84.786
mor_random_pistol	-934.096863 67.980377 64.950233	2.728 -19.682 -85.099
mor_random_smg	1842.413574 494.442535 1.093220	0.319 6.183 -87.289
mor_random_smg	-87.554138 2094.423340 1.011796	0.677 5.911 -86.059
mor_random_smg	106.926369 -2126.166504 65.094604	0.270 6.177 -87.228
mor_random_smg	-712.355225 -3040.143311 1.094168	0.286 6.175 -87.247
mor_random_smg	491.275909 485.940430 1.090282	0.424 -0.072 -87.418
item_ammo_revolver_mor	1576.874146 1643.598999 0.352112	-0.128 -0.019 -0.039
item_ammo_revolver_mor	1576.464966 1662.525269 0.333273	-0.145 -0.018 -0.044
item_ammo_revolver_mor	1588.816040 1643.246582 0.470752	0.297 -1.303 0.086
item_ammo_revolver_mor	1586.676270 1663.894775 0.364819	-0.117 -0.019 -0.035
item_ammo_revolver_mor	1577.787842 1411.860596 0.364819	-0.117 -0.019 -0.035
item_ammo_revolver_mor	1588.373413 1410.678345 0.364819	-0.117 -0.019 -0.035
item_ammo_revolver_mor	2007.080933 982.271973 0.490659	-1.169 0.487 -0.431
item_ammo_revolver_mor	1991.577271 981.919067 0.447316	0.460 0.693 -0.060
item_ammo_revolver_mor	1979.116089 982.218628 0.439125	-0.394 0.750 -0.515
item_ammo_revolver_mor	2000.942627 981.566406 0.384860	0.259 0.562 0.047
item_ammo_revolver_mor	462.945160 1828.959839 0.366827	-0.115 -0.019 -0.035
item_ammo_revolver_mor	451.276306 1829.658325 0.471298	0.470 -0.005 -0.026
item_ammo_revolver_mor	472.522308 1827.657104 0.338199	-0.140 -0.019 -0.042
item_ammo_revolver_mor	434.731049 2914.473633 0.368805	-0.114 -0.020 -0.034
item_ammo_revolver_mor	426.506439 2915.118164 0.452808	0.121 -2.618 0.065
item_ammo_revolver_mor	419.612549 2915.851318 0.404127	-0.083 -0.020 -0.025
item_ammo_revolver_mor	412.359070 2915.145752 0.393574	-0.092 -0.020 -0.028
item_ammo_revolver_mor	501.556183 2928.682129 64.317574	-0.158 -0.017 -0.048
item_ammo_revolver_mor	493.195618 2926.708496 64.352112	-0.128 -0.019 -0.039
item_ammo_revolver_mor	483.392120 2926.857910 64.356476	-0.124 -0.019 -0.038
item_ammo_revolver_mor	-183.051041 3034.140869 0.356476	-0.124 -0.019 -0.038
item_ammo_revolver_mor	-175.933868 3035.126221 0.391974	-0.093 -0.020 -0.028
item_ammo_revolver_mor	-168.468796 3033.302246 0.378258	-0.105 -0.020 -0.032
item_ammo_revolver_mor	-27.582533 2130.673340 64.433884	-0.057 -0.020 -0.017
item_ammo_revolver_mor	-17.699205 2130.055420 64.349876	-0.130 -0.019 -0.039
item_ammo_revolver_mor	212.538330 1754.312744 0.338198	-0.140 -0.019 -0.042
item_ammo_revolver_mor	203.803879 1755.925293 0.347610	-0.132 -0.019 -0.040
item_ammo_revolver_mor	197.182693 1759.169800 0.405546	-0.081 -0.020 -0.025
item_ammo_revolver_mor	1059.329102 948.971863 0.477167	0.471 0.131 -0.012
item_ammo_revolver_mor	1068.524780 947.406494 3.342861	89.166 -175.185 -177.258
item_ammo_revolver_mor	1069.183472 948.559448 6.607825	2.640 0.450 -0.064
item_ammo_revolver_mor	970.834229 437.967072 64.385323	-0.099 -0.020 -0.030
item_ammo_revolver_mor	981.896484 440.590668 64.418068	0.138 -0.239 0.114
item_ammo_revolver_mor	999.230957 440.004700 64.393578	-0.092 -0.020 -0.028
item_ammo_revolver_mor	271.315186 -31.499399 0.417391	-0.071 -0.020 -0.021
item_ammo_revolver_mor	285.277100 -30.416500 0.345313	-0.134 -0.019 -0.041
item_ammo_revolver_mor	291.867432 -28.171696 0.370753	-0.112 -0.020 -0.034
item_ammo_revolver_mor	2094.292236 -374.323669 0.347614	-0.132 -0.019 -0.040
item_ammo_revolver_mor	2104.866211 -373.452240 0.383597	-0.101 -0.020 -0.030
item_ammo_revolver_mor	2116.157227 -375.868011 1.116251	0.570 -0.551 -4.844
item_ammo_revolver_mor	1655.785156 -750.844360 31.351940	0.001 0.021 -0.000
item_ammo_revolver_mor	1649.357422 -750.828674 31.348120	-0.048 0.094 0.007
item_ammo_revolver_mor	1642.302856 -752.278809 31.327372	0.022 0.021 -0.005
item_ammo_revolver_mor	1738.101440 -486.234375 31.340263	0.010 -0.335 -0.002
item_ammo_revolver_mor	1731.997803 -482.965393 31.298326	0.038 0.002 -0.019
item_ammo_revolver_mor	1725.941528 -484.103607 31.293629	0.338 0.340 -0.168
item_ammo_revolver_mor	1674.294800 -816.831726 0.360710	-0.121 -0.019 -0.036
item_ammo_revolver_mor	1682.457275 -815.239319 0.428795	-0.061 -0.020 -0.018
item_ammo_revolver_mor	1693.142822 -816.098572 0.372672	-0.110 -0.020 -0.033
item_ammo_revolver_mor	697.990051 -1494.540649 0.426985	0.886 0.842 0.203
item_ammo_revolver_mor	700.568298 -1467.963867 0.471317	-0.163 1.250 -0.231
item_ammo_revolver_mor	700.565063 -1446.497192 0.398079	-0.142 1.116 0.073
item_ammo_revolver_mor	-314.106171 -1488.293457 0.322965	-0.154 -0.018 -0.046
item_ammo_revolver_mor	-328.786194 -1497.375488 0.378259	-0.105 -0.020 -0.032
item_ammo_revolver_mor	110.252586 -2918.412598 0.472209	0.544 -0.376 -0.004
item_ammo_revolver_mor	100.175537 -2917.768799 0.424439	-0.065 -0.020 -0.020
item_ammo_revolver_mor	92.190063 -2917.421631 0.430876	-0.059 -0.020 -0.018
item_ammo_revolver_mor	1109.219727 -2097.976807 0.370753	-0.112 -0.019 -0.034
item_ammo_revolver_mor	1099.305176 -2092.803467 0.390349	-0.095 -0.020 -0.029
item_ammo_revolver_mor	1085.890869 -2097.091797 0.370754	-0.112 -0.019 -0.034
item_ammo_revolver_mor	-979.742981 41.895844 0.385323	-0.099 -0.020 -0.030
item_ammo_revolver_mor	-985.748901 42.026108 0.362196	-0.103 0.003 0.001
item_ammo_revolver_mor	-993.804504 41.214855 0.474717	1.264 -0.067 0.253
item_ammo_revolver_mor	-1003.829285 45.383644 3.221916	-89.826 -155.744 155.747
item_ammo_revolver_mor	-275.064209 -189.368240 0.395151	-0.090 -0.020 -0.027
item_ammo_revolver_mor	-285.325928 -188.971909 0.390348	-0.095 -0.020 -0.029
item_ammo_revolver_mor	-291.370361 -188.047729 0.414415	-0.365 0.272 -0.636
item_ammo_revolver_mor	-297.413422 -188.532471 0.393262	-0.194 -0.017 -0.105
item_ammo_revolver_mor	-1875.546143 277.602844 64.328194	-0.149 -0.018 -0.045
item_ammo_revolver_mor	-1887.937866 273.743958 64.354309	-0.126 -0.019 -0.038
item_ammo_revolver_mor	-1896.265137 273.949860 64.358612	-0.122 -0.019 -0.037
item_ammo_revolver_mor	-2354.525146 728.198120 39.797291	-0.018 -0.021 -0.004
item_ammo_revolver_mor	-2339.390137 728.920593 39.786491	-0.027 -0.021 -0.006
item_ammo_revolver_mor	-2356.892334 299.079834 39.787422	-0.026 -0.021 -0.006
item_ammo_revolver_mor	-2348.473145 300.379242 39.771423	-0.040 -0.021 -0.009
