# morbus weapon/ammo placement overrides - Thank TTT for this lua code
# For map: mor_horizon_v11_re
# Exported by: Demonkush ( ͡° ͜ʖ ͡°)
setting:	replacespawns 1
info_alien_spawn	89.189026 -19.729471 640.538879	-0.060 -0.000 0.060
info_alien_spawn	-45.791988 -17.455727 640.565491	-0.034 -0.000 0.034
info_alien_spawn	-165.773285 -15.432788 640.524536	-0.074 -0.000 0.074
info_alien_spawn	-300.755829 -13.160637 640.522217	-0.076 -0.000 0.076
info_alien_spawn	-405.631165 -11.384754 640.562378	-0.024 0.119 0.133
info_alien_spawn	-455.234283 76.276108 640.552002	-0.047 -0.000 0.047
info_alien_spawn	-451.669983 229.133179 640.553528	0.053 0.017 0.201
info_alien_spawn	-387.385010 335.560577 640.522217	-0.076 -0.000 0.076
info_alien_spawn	-242.361038 328.932220 640.556152	-0.043 -0.000 0.043
info_alien_spawn	-122.444321 333.398499 640.551270	-0.048 -0.000 0.048
info_alien_spawn	-1.632827 337.384003 640.519836	-0.078 -0.000 0.078
info_alien_spawn	123.080078 331.886017 640.553406	-0.045 0.000 -0.046
info_alien_spawn	205.378967 330.634460 640.554504	-0.116 0.023 0.239
info_alien_spawn	291.269958 281.133820 640.547852	0.054 -0.013 -0.220
info_alien_spawn	287.835693 32.161945 640.560791	-0.030 -0.014 0.114
info_alien_spawn	4726.602051 162.800842 192.556320	0.104 -0.117 0.034
info_alien_spawn	2673.613281 159.469498 520.529480	-0.351 -0.003 0.057
info_alien_spawn	-1050.392578 1540.066528 89.535751	0.078 0.000 0.078
info_alien_spawn	-890.000122 1441.746704 89.577568	0.025 0.000 0.028
info_alien_spawn	-872.982849 1858.176636 49.533775	0.080 0.000 0.080
info_alien_spawn	-1183.874268 1353.778687 -254.463287	0.076 0.000 0.077
info_alien_spawn	-885.744812 1530.531250 -254.454422	-0.066 -0.000 0.066
info_alien_spawn	-681.264038 514.911011 192.546616	-0.052 -0.000 0.052
info_alien_spawn	-719.227539 384.729950 256.526733	-0.072 -0.000 0.072
info_alien_spawn	-777.746216 373.102142 256.537933	0.061 0.000 0.061
info_alien_spawn	-865.542542 103.033104 256.554077	-0.045 -0.000 0.045
info_alien_spawn	-873.850220 197.197418 256.535034	0.063 0.000 0.063
info_alien_spawn	-716.302490 -48.372398 256.567230	0.017 -0.005 -0.120
info_alien_spawn	-794.707275 -53.260132 256.560577	-0.133 -0.004 -0.027
info_alien_spawn	-886.975220 -139.807755 256.509521	-0.088 -0.000 0.088
info_alien_spawn	-963.382263 -113.409103 256.517365	-0.081 -0.000 0.081
info_alien_spawn	-1062.568726 -138.061188 256.513519	-0.085 -0.000 0.085
info_alien_spawn	-1128.331665 -116.372826 256.538849	-0.060 -0.000 0.060
info_alien_spawn	-1205.332520 -133.005051 256.524506	-0.074 -0.000 0.074
info_alien_spawn	-866.281738 328.084717 384.536713	-0.076 -0.000 0.077
info_alien_spawn	-870.328979 376.751587 384.555908	-0.053 -0.000 0.053
info_alien_spawn	-859.806091 11.441533 384.571045	-0.034 -0.000 0.036
info_alien_spawn	-856.635437 -46.361645 384.535767	-0.078 -0.000 0.078
info_alien_spawn	530.651978 159.431000 640.519836	-0.078 -0.000 0.078
info_alien_spawn	955.807129 483.964569 488.564728	0.001 -0.791 0.112
info_alien_spawn	831.714661 -247.987503 160.529007	0.139 0.124 -0.125
info_alien_spawn	947.304810 472.845245 680.539551	-0.002 -0.344 -0.194
info_alien_spawn	949.014221 475.401337 1448.552002	-0.158 -3.768 0.006
info_alien_spawn	942.153748 480.567566 1256.540405	0.072 0.000 0.072
info_alien_spawn	945.670227 484.612701 1064.524170	-0.092 -0.000 0.092
info_alien_spawn	947.085693 475.121124 872.564819	-0.042 0.000 -0.042
info_alien_spawn	951.054626 481.544495 1640.549438	0.061 0.000 0.061
info_alien_spawn	2116.665039 159.969116 480.534790	-0.227 0.056 -0.021
mor_random_weapon	4037.628662 513.559998 -126.791466	1.779 4.709 -92.817
mor_random_weapon	3090.649902 157.357880 -830.777771	1.625 4.692 -93.170
mor_random_weapon	-955.873047 -108.367851 -734.808777	1.975 4.719 -92.369
mor_random_weapon	-2089.851563 609.852295 -510.800079	1.876 4.716 -92.595
mor_random_weapon	-1832.997681 -108.416664 -766.766296	1.494 4.675 -93.469
mor_random_weapon	-970.772400 -2470.784912 -638.774902	1.591 4.689 -93.247
mor_random_weapon	-1029.739990 2127.546387 -62.786953	1.728 4.704 -92.934
mor_random_weapon	443.601166 159.847198 -126.780563	1.656 4.923 -93.099
mor_random_weapon	1639.338257 -192.958344 -126.797943	1.852 4.714 -92.650
mor_random_weapon	-1513.747314 54.048580 -38.789711	1.759 4.707 -92.863
mor_random_weapon	-899.915039 1625.777466 -366.782471	1.678 4.699 -93.049
mor_random_weapon	-2990.313477 -924.017273 -857.236938	2.807 6.872 -102.140
mor_random_weapon	-3310.055664 -910.079651 -859.477478	2.731 6.870 -102.311
mor_random_weapon	-605.062683 -131.665588 -438.778595	1.634 4.694 -93.150
mor_random_weapon	2049.124268 79.124596 -62.804420	1.925 4.924 -92.483
mor_random_weapon	-950.606079 -1988.163452 -340.816223	2.058 7.420 -92.179
item_ammo_battery_mor	2767.364746 241.573608 106.057404	0.020 0.083 -0.260
item_ammo_battery_mor	1566.405884 167.944519 -697.865723	0.016 -0.096 0.133
item_ammo_battery_mor	-498.817535 1832.307251 -189.903198	0.025 -0.095 0.200
item_ammo_battery_mor	-1105.962158 -3903.899658 -297.982422	0.018 -0.086 0.234
item_ammo_battery_mor	3053.923584 -254.263947 -149.857132	0.135 -1.027 -1.314
item_ammo_buckshot_mor	-490.885712 1348.379517 -363.535461	-0.378 -0.006 0.336
item_ammo_buckshot_mor	484.903229 377.105499 104.411690	-0.986 0.002 0.784
item_ammo_buckshot_mor	-339.917908 -2830.013428 -383.577942	-0.714 -0.006 0.633
item_ammo_buckshot_mor	-3411.857422 -480.612946 -767.628052	-0.818 -0.006 0.725
item_ammo_buckshot_mor	-450.965240 823.240540 -607.569641	-0.643 -0.007 0.573
item_ammo_buckshot_mor	-2081.976563 1062.185059 -463.618439	-0.238 0.000 0.280
weapon_mor_beretta	-301.311981 299.546936 -438.460785	87.188 -10.330 -42.279
weapon_mor_mars	-330.627716 794.698059 -438.858307	-0.371 17.410 87.275
weapon_mor_gr4	-1111.244263 -2367.879883 -703.183411	-0.481 4.626 87.427
need_food	-980.021118 1432.478394 -5.706450	0.000 4.319 -0.000
need_food	-1122.086792 1427.359253 -5.713612	0.017 -17.542 0.000
need_food	-1049.284912 1393.895264 6.150974	-0.001 95.491 179.994
need_wash	4664.779297 158.987595 -109.844231	0.016 0.001 -0.013
need_bed	-1294.499512 -3584.050537 -365.711395	0.128 -0.028 -0.058
need_bed	-1132.982422 -3583.657715 -365.715698	0.024 -1.004 -0.002
need_bed	-976.518066 -3583.687500 -365.728821	0.016 -0.867 0.035
need_bed	-826.494019 -3583.099365 -365.735535	-0.023 0.191 -0.024
need_bed	-663.876892 -3582.651611 -365.715057	0.011 0.572 0.005
need_bed	-580.081482 -3549.312988 -365.718445	-0.001 86.597 -0.015
need_bed	-737.387634 -3545.858887 -365.713562	-0.004 93.264 0.007
need_bed	-900.037781 -3550.147705 -365.747650	0.104 94.157 0.102
need_bed	-1057.792480 -3544.372803 -365.720551	-0.026 94.652 0.004
need_bed	-1204.091553 -3546.186035 -365.706451	-0.000 87.716 0.000
need_bed	-1369.699097 -3547.450195 -365.719818	-0.000 92.698 0.016
weapon_glowstick	511.602142 128.748734 110.949738	-0.686 0.793 -0.150
weapon_glowstick	1615.319092 519.906128 -121.059639	-0.728 0.768 -0.160
weapon_glowstick	4359.714844 -111.359673 -120.992599	-0.423 0.866 -0.093
weapon_glowstick	4551.517090 312.783813 -120.941338	0.387 -0.104 2.568
weapon_glowstick	4569.445801 311.526001 -120.910370	0.109 -0.121 0.721
weapon_glowstick	2635.534668 100.554443 71.057396	1.788 0.037 1.288
weapon_glowstick	-626.840149 393.481476 110.966347	0.378 -0.870 0.515
weapon_glowstick	-696.442627 -74.976677 47.003109	-0.442 0.861 -0.097
weapon_glowstick	-1305.949951 -11.499763 6.980263	-0.546 0.844 -0.120
weapon_glowstick	-1082.350342 923.944580 -361.014404	-0.522 0.844 -0.115
weapon_glowstick	-435.534393 -214.133942 -696.943726	1.764 0.036 1.271
weapon_glowstick	-2512.698730 231.345596 -761.029175	-0.589 0.831 -0.129
weapon_glowstick	-3459.098633 -107.053383 -397.053131	-0.530 0.845 -0.116
weapon_glowstick	-2552.108154 -981.621277 -846.895508	26.705 -175.205 100.457
weapon_glowstick	5139.290527 174.193390 -537.039856	0.395 -0.859 0.538
weapon_glowstick	3071.356934 500.453156 -705.032166	-0.324 -0.052 -0.162
weapon_glowstick	2475.639160 112.963203 -417.016174	-0.530 0.845 -0.116
weapon_glowstick	-2217.542725 1107.425537 -457.039307	-0.636 0.814 -0.139
weapon_glowstick	-2212.237793 1120.239746 -457.054871	-0.706 0.765 -0.155
weapon_glowstick	-433.278381 -195.801193 -432.972748	0.554 -0.086 3.930
weapon_glowstick	-560.597778 -3587.541504 -697.039307	-0.636 0.815 -0.139
weapon_glowstick	-1401.016724 -716.342529 -697.009338	-0.499 0.854 -0.109
weapon_glowstick	-2347.776611 -710.555542 -57.037209	-0.626 0.818 -0.137
weapon_glowstick	2122.917969 246.294693 -56.976345	-0.330 0.812 -0.066
weapon_glowstick	957.829895 163.402359 -697.039307	-0.636 0.814 -0.139
weapon_glowstick	-1035.495605 -275.298950 -36.977242	-0.353 0.874 -0.077
weapon_glowstick	-1754.231201 -51.478764 -345.062073	-0.739 0.762 -0.162
weapon_glowstick	-1751.037476 -85.444427 -344.937988	1.498 0.029 1.080
weapon_glowstick	4044.895752 271.880951 -665.004517	-0.477 0.854 -0.105
weapon_glowstick	-1137.777588 -3398.501221 -376.970551	2.628 0.070 1.895
weapon_mor_zx9	-256.550476 424.703278 -698.899902	-2.716 -0.943 0.142
weapon_mor_zx9	4288.458984 164.435501 -668.915344	-2.735 -1.259 0.187
weapon_mor_zx9	2084.359375 88.846474 -58.988239	-2.814 -0.794 0.482
weapon_mor_zx9	-1771.458618 -159.366150 -346.978333	-2.798 -0.900 0.516
weapon_mor_m418	2466.269775 177.213593 -422.771301	1.540 -11.289 83.098
weapon_mor_blaster	2758.896729 72.856155 100.970566	1.957 -18.760 -85.870
weapon_mor_blaster	1556.720093 153.065643 -703.188660	2.206 -18.322 -83.692
weapon_mor_blaster	-473.745575 1832.732178 -195.152466	2.221 -18.438 -84.063
weapon_mor_blaster	-1093.145020 -3914.251709 -303.084320	2.034 -18.713 -85.735
weapon_mor_blaster	3127.968750 -254.413345 -155.160873	2.987 -17.807 -83.618
weapon_mor_scarm8	-500.010864 1368.904541 -362.773773	0.442 9.319 84.317
weapon_mor_scarm8	483.359955 390.381317 105.266525	0.287 9.320 85.146
weapon_mor_scarm8	-355.159576 -2801.789063 -382.808502	0.575 9.312 83.604
weapon_mor_scarm8	-3403.496338 -500.790558 -766.822876	0.489 9.317 84.067
weapon_mor_scarm8	-481.479797 803.204895 -606.766602	0.416 9.319 84.463
weapon_mor_scarm8	-2086.166992 1052.780396 -462.771484	0.434 9.319 84.363
item_ammo_pistol_mor	4085.149902 174.896866 -127.635185	-0.117 -0.019 -0.035
item_ammo_pistol_mor	4074.405273 176.032852 -127.612976	-0.098 -0.020 -0.030
item_ammo_pistol_mor	4085.933105 149.827164 -127.527084	-0.023 -0.020 -0.007
item_ammo_pistol_mor	4075.728027 150.400116 -127.583847	-0.072 -0.020 -0.022
item_ammo_pistol_mor	2640.750000 131.656403 64.453636	0.405 0.338 0.075
item_ammo_pistol_mor	-1658.177979 92.536530 -39.588200	-0.335 0.184 -0.461
item_ammo_pistol_mor	-1243.100464 1839.565552 -367.671783	-0.149 -0.018 -0.045
item_ammo_pistol_mor	5153.074707 229.129135 -543.654724	-0.134 -0.019 -0.041
item_ammo_pistol_mor	5140.064941 227.262589 -543.595886	-0.083 -0.020 -0.025
item_ammo_pistol_mor	3065.164551 -194.545746 -711.659424	-0.138 -0.019 -0.042
item_ammo_pistol_mor	-320.270813 298.274078 -439.657013	-0.136 -0.019 -0.041
item_ammo_pistol_mor	-132.141907 820.398743 -439.553741	-0.046 -0.020 -0.014
item_ammo_pistol_mor	-116.859650 819.162170 -439.674377	-0.151 -0.018 -0.046
item_ammo_pistol_mor	-1394.747314 -271.275452 -703.567078	-0.058 -0.020 -0.017
item_ammo_pistol_mor	-1396.115723 -237.904739 -703.664246	-0.142 -0.019 -0.043
item_ammo_pistol_mor	-1089.740479 -1953.135620 -703.664246	-0.142 -0.019 -0.043
item_ammo_pistol_mor	-1081.246948 -1936.915771 -703.619934	-0.104 -0.020 -0.031
item_ammo_pistol_mor	747.045044 550.358154 -703.568298	0.782 -0.087 -0.078
item_ammo_pistol_mor	735.257629 550.339783 -703.530029	0.303 -0.279 -0.037
item_ammo_pistol_mor	4064.245117 262.768860 -671.645508	0.028 0.030 0.004
item_ammo_pistol_mor	4058.488770 69.224060 -671.625427	-0.108 -0.020 -0.033
item_ammo_pistol_mor	4069.964111 70.428383 -671.645691	-0.126 -0.019 -0.038
item_ammo_pistol_mor	-890.364014 1453.553223 -367.631165	-0.114 -0.020 -0.034
weapon_mor_medkit	507.001068 112.861069 104.485764	-0.750 -0.277 0.045
weapon_mor_medkit	4141.578613 442.621277 -127.522461	-0.943 -0.246 0.019
weapon_mor_medkit	-2100.304688 -44.804771 -39.518467	-0.882 -0.886 0.007
weapon_mor_medkit	5139.413086 144.247284 -543.509583	-0.640 -0.284 0.060
weapon_mor_medkit	2104.252197 245.718811 -63.529434	-0.349 1.614 -0.249
weapon_mor_medkit	2115.963867 258.783447 -63.513130	-0.352 1.345 0.344
weapon_mor_medkit	2102.841797 256.124054 -63.563774	-0.428 -0.611 0.632
weapon_mor_medkit	2121.700928 256.966949 -63.562450	-1.246 0.293 -0.152
weapon_mor_medkit	2109.666504 252.933548 -63.591282	-1.230 12.996 -0.198
weapon_mor_medkit	4047.929932 169.520081 -671.518250	-0.844 -0.270 0.033
weapon_mor_medkit	-622.552124 393.872955 -183.537491	-1.193 0.616 0.053
weapon_mor_medkit	428.468231 599.900330 -439.512268	-0.704 -0.281 0.051
weapon_mor_medkit	-681.340027 272.004578 40.478664	-0.917 -0.256 0.023
weapon_mor_medkit	-1764.045654 -109.330246 -351.522461	-0.943 -0.246 0.019
weapon_mor_medkit	-718.831055 -3890.153320 -303.587372	-1.085 0.609 0.059
weapon_mor_medkit	-926.312927 -2343.130371 -341.528748	-1.051 -1.068 0.032
mor_random_pistol	-551.264709 -3443.389893 -383.172607	2.213 -18.357 -83.856
mor_random_pistol	-572.795593 -3414.994629 -383.131989	2.229 -18.489 -84.273
mor_random_pistol	-1394.283569 -3408.822998 -383.145233	2.224 -18.471 -84.137
mor_random_pistol	-1366.909790 -3380.629883 -383.118896	2.234 -18.489 -84.407
mor_random_pistol	4068.024414 205.704285 -127.177025	2.211 -18.361 -83.811
mor_random_pistol	4079.031738 112.615509 -127.101753	2.240 -18.494 -84.583
mor_random_pistol	4049.265381 158.372116 -127.113617	2.236 -18.492 -84.461
mor_random_pistol	2634.730225 147.294083 64.888901	2.237 -18.491 -84.487
mor_random_pistol	67.941093 761.816101 64.837837	2.217 -18.398 -83.963
mor_random_pistol	131.323135 713.647095 64.890129	2.237 -18.492 -84.500
mor_random_pistol	128.201462 751.869995 64.900406	2.241 -18.493 -84.605
mor_random_pistol	-1668.880859 78.374542 -39.146988	2.223 -18.473 -84.119
mor_random_pistol	-1024.590088 906.059937 -367.120239	2.233 -18.491 -84.393
mor_random_pistol	-1004.827637 925.596069 -367.179260	2.210 -18.357 -83.788
mor_random_pistol	-1038.565063 923.964600 -367.148773	2.222 -18.469 -84.100
mor_random_pistol	-1259.245483 1827.642456 -367.154327	2.220 -18.437 -84.044
mor_random_pistol	5045.338867 156.739334 -543.133545	2.228 -18.488 -84.257
mor_random_pistol	5062.800781 201.758774 -543.150635	2.221 -18.466 -84.082
mor_random_pistol	5027.416016 200.701721 -543.118896	2.234 -18.489 -84.407
mor_random_pistol	3080.158447 -196.489014 -711.156250	2.219 -18.439 -84.024
mor_random_pistol	-168.064529 845.185303 -439.050751	2.260 -18.508 -85.106
mor_random_pistol	-186.870972 849.214478 -439.118896	2.234 -18.490 -84.407
mor_random_pistol	-180.931839 816.904114 -439.112335	2.236 -18.491 -84.474
mor_random_pistol	-1339.103638 -233.371368 -703.112305	2.236 -18.491 -84.474
mor_random_pistol	-1368.379395 -253.344269 -703.156250	2.219 -18.440 -84.024
mor_random_pistol	-1364.846802 -186.792648 -703.131958	2.229 -18.489 -84.273
mor_random_pistol	-1136.081787 -1936.613892 -703.101746	2.240 -18.494 -84.583
mor_random_pistol	-1113.286743 -1887.884033 -703.154297	2.220 -18.437 -84.044
mor_random_pistol	736.067871 525.470581 -703.162537	2.217 -18.400 -83.960
mor_random_pistol	689.792542 531.819336 -703.135132	2.227 -18.491 -84.240
mor_random_pistol	3097.159668 -160.291595 64.970642	2.022 -24.597 -85.756
mor_random_pistol	3048.211426 -187.971237 -711.154358	2.220 -18.437 -84.044
mor_random_pistol	3042.874268 185.968506 -831.143433	2.224 -18.472 -84.155
mor_random_pistol	4018.586182 150.524063 -831.160156	2.218 -18.429 -83.984
mor_random_pistol	4095.729492 107.802032 -671.166260	2.215 -18.401 -83.922
